t              BoxCavity.fdtd_Point probe_Ez_20_30_24.dat
   0.29858118210952106E-008   0.550033263E-007
   0.29873524876695631E-008   0.121545526E-006
   0.29888931542439157E-008   0.112629905E-007
   0.29904338208182682E-008  -0.119489187E-006
   0.29919744873926207E-008  -0.873770674E-007
   0.29935151539669733E-008   0.629425827E-007
   0.29950558205413258E-008   0.128609656E-006
   0.29965964871156783E-008   0.260686548E-007
   0.29981371536900309E-008  -0.104028850E-006
   0.29996778202643834E-008  -0.877157973E-007
   0.30012184868387359E-008   0.514572704E-007
   0.30027591534130885E-008   0.120893930E-006
   0.30042998199874410E-008   0.191058120E-007
   0.30058404865617935E-008  -0.117157683E-006
   0.30073811531361461E-008  -0.969415908E-007
   0.30089218197104986E-008   0.549363079E-007
   0.30104624862848511E-008   0.130247457E-006
   0.30120031528592037E-008   0.293154514E-007
   0.30135438194335562E-008  -0.104772006E-006
   0.30150844860079087E-008  -0.894072585E-007
   0.30166251525822613E-008   0.506583220E-007
   0.30181658191566138E-008   0.123166330E-006
   0.30197064857309663E-008   0.284060349E-007
   0.30212471523053189E-008  -0.107575033E-006
   0.30227878188796714E-008  -0.101684257E-006
   0.30243284854540239E-008   0.380392962E-007
   0.30258691520283765E-008   0.121706108E-006
   0.30274098186027290E-008   0.375222626E-007
   0.30289504851770815E-008  -0.951369898E-007
   0.30304911517514341E-008  -0.921306977E-007
   0.30320318183257866E-008   0.422281730E-007
   0.30335724849001391E-008   0.122815095E-006
   0.30351131514744917E-008   0.369954094E-007
   0.30366538180488442E-008  -0.101410599E-006
   0.30381944846231967E-008  -0.105264846E-006
   0.30397351511975493E-008   0.306033598E-007
   0.30412758177719018E-008   0.120247805E-006
   0.30428164843462543E-008   0.418772714E-007
   0.30443571509206069E-008  -0.935889801E-007
   0.30458978174949594E-008  -0.973195213E-007
   0.30474384840693119E-008   0.361019019E-007
   0.30489791506436645E-008   0.124406782E-006
   0.30505198172180170E-008   0.490966698E-007
   0.30520604837923695E-008  -0.868545982E-007
   0.30536011503667221E-008  -0.102316903E-006
   0.30551418169410746E-008   0.187972944E-007
   0.30566824835154272E-008   0.109010948E-006
   0.30582231500897797E-008   0.443990729E-007
   0.30597638166641322E-008  -0.870524417E-007
   0.30613044832384848E-008  -0.103910835E-006
   0.30628451498128373E-008   0.202973069E-007
   0.30643858163871898E-008   0.118426080E-006
   0.30659264829615424E-008   0.584939031E-007
   0.30674671495358949E-008  -0.745993773E-007
   0.30690078161102474E-008  -0.977770469E-007
   0.30705484826846000E-008   0.169370509E-007
   0.30720891492589525E-008   0.107095445E-006
   0.30736298158333050E-008   0.465927101E-007
   0.30751704824076576E-008  -0.826375341E-007
   0.30767111489820101E-008  -0.104709926E-006
   0.30782518155563626E-008   0.122309132E-007
   0.30797924821307152E-008   0.113666992E-006
   0.30813331487050677E-008   0.648242846E-007
   0.30828738152794202E-008  -0.684964689E-007
   0.30844144818537728E-008  -0.106398375E-006
   0.30859551484281253E-008   0.177018933E-008
   0.30874958150024778E-008   0.106670122E-006
   0.30890364815768304E-008   0.639223146E-007
   0.30905771481511829E-008  -0.668154030E-007
   0.30921178147255354E-008  -0.106544888E-006
   0.30936584812998880E-008  -0.304573433E-008
   0.30951991478742405E-008   0.103564602E-006
   0.30967398144485930E-008   0.740483586E-007
   0.30982804810229456E-008  -0.480748241E-007
   0.30998211475972981E-008  -0.100166950E-006
   0.31013618141716506E-008  -0.155617315E-007
   0.31029024807460032E-008   0.900911488E-007
   0.31044431473203557E-008   0.725502431E-007
   0.31059838138947082E-008  -0.468158490E-007
   0.31075244804690608E-008  -0.107518176E-006
   0.31090651470434133E-008  -0.274629173E-007
   0.31106058136177658E-008   0.848203925E-007
   0.31121464801921184E-008   0.792230281E-007
   0.31136871467664709E-008  -0.320413278E-007
   0.31152278133408234E-008  -0.946071381E-007
   0.31167684799151760E-008  -0.233931274E-007
   0.31183091464895285E-008   0.836037870E-007
   0.31198498130638810E-008   0.797404383E-007
   0.31213904796382336E-008  -0.312219939E-007
   0.31229311462125861E-008  -0.100343840E-006
   0.31244718127869386E-008  -0.357420120E-007
   0.31260124793612912E-008   0.736534034E-007
   0.31275531459356437E-008   0.805352514E-007
   0.31290938125099962E-008  -0.218739515E-007
   0.31306344790843488E-008  -0.938968370E-007
   0.31321751456587013E-008  -0.387552568E-007
   0.31337158122330538E-008   0.694781335E-007
   0.31352564788074064E-008   0.863830820E-007
   0.31367971453817589E-008  -0.101923021E-007
   0.31383378119561114E-008  -0.905064041E-007
   0.31398784785304640E-008  -0.463184620E-007
   0.31414191451048165E-008   0.625999377E-007
   0.31429598116791690E-008   0.871701999E-007
   0.31445004782535216E-008  -0.919570198E-008
   0.31460411448278741E-008  -0.980958674E-007
   0.31475818114022266E-008  -0.581800350E-007
   0.31491224779765792E-008   0.588468367E-007
   0.31506631445509317E-008   0.963178906E-007
   0.31522038111252842E-008   0.528397948E-008
   0.31537444776996368E-008  -0.894292640E-007
   0.31552851442739893E-008  -0.606957329E-007
   0.31568258108483419E-008   0.495052532E-007
   0.31583664774226944E-008   0.913500173E-007
   0.31599071439970469E-008   0.987768800E-008
   0.31614478105713995E-008  -0.852128679E-007
   0.31629884771457520E-008  -0.669927971E-007
   0.31645291437201045E-008   0.420436237E-007
   0.31660698102944571E-008   0.981868808E-007
   0.31676104768688096E-008   0.247912055E-007
   0.31691511434431621E-008  -0.820955464E-007
   0.31706918100175147E-008  -0.780714728E-007
   0.31722324765918672E-008   0.328508136E-007
   0.31737731431662197E-008   0.100018120E-006
   0.31753138097405723E-008   0.311616049E-007
   0.31768544763149248E-008  -0.816482668E-007
   0.31783951428892773E-008  -0.875604869E-007
   0.31799358094636299E-008   0.210559534E-007
   0.31814764760379824E-008   0.100219843E-006
   0.31830171426123349E-008   0.454113760E-007
   0.31845578091866875E-008  -0.693695341E-007
   0.31860984757610400E-008  -0.880192133E-007
   0.31876391423353925E-008   0.171095209E-007
   0.31891798089097451E-008   0.103113585E-006
   0.31907204754840976E-008   0.501909945E-007
   0.31922611420584501E-008  -0.713713462E-007
   0.31938018086328027E-008  -0.969671277E-007
   0.31953424752071552E-008   0.614077322E-008
   0.31968831417815077E-008   0.965923874E-007
   0.31984238083558603E-008   0.529308615E-007
   0.31999644749302128E-008  -0.642357776E-007
   0.32015051415045653E-008  -0.951046815E-007
   0.32030458080789179E-008   0.554932456E-008
   0.32045864746532704E-008   0.105479828E-006
   0.32061271412276229E-008   0.690952646E-007
   0.32076678078019755E-008  -0.582039945E-007
   0.32092084743763280E-008  -0.106481266E-006
   0.32107491409506805E-008  -0.104993987E-007
   0.32122898075250331E-008   0.988661313E-007
   0.32138304740993856E-008   0.707773253E-007
   0.32153711406737381E-008  -0.590204721E-007
   0.32169118072480907E-008  -0.113870222E-006
   0.32184524738224432E-008  -0.156753615E-007
   0.32199931403967957E-008   0.105555507E-006
   0.32215338069711483E-008   0.854724860E-007
   0.32230744735455008E-008  -0.491932681E-007
   0.32246151401198533E-008  -0.114204369E-006
   0.32261558066942059E-008  -0.198978825E-007
   0.32276964732685584E-008   0.104711830E-006
   0.32292371398429109E-008   0.883579006E-007
   0.32307778064172635E-008  -0.488876211E-007
   0.32323184729916160E-008  -0.123392709E-006
   0.32338591395659685E-008  -0.353425804E-007
   0.32353998061403211E-008   0.981981003E-007
   0.32369404727146736E-008   0.996185179E-007
   0.32384811392890261E-008  -0.320175104E-007
   0.32400218058633787E-008  -0.118189043E-006
   0.32415624724377312E-008  -0.403625009E-007
   0.32431031390120837E-008   0.968520268E-007
   0.32446438055864363E-008   0.104493978E-006
   0.32461844721607888E-008  -0.319954268E-007
   0.32477251387351413E-008  -0.128672312E-006
   0.32492658053094939E-008  -0.524958708E-007
   0.32508064718838464E-008   0.953910231E-007
   0.32523471384581989E-008   0.115324866E-006
   0.32538878050325515E-008  -0.199505052E-007
   0.32554284716069040E-008  -0.127701441E-006
   0.32569691381812566E-008  -0.618839309E-007
   0.32585098047556091E-008   0.893232297E-007
   0.32600504713299616E-008   0.121316845E-006
   0.32615911379043142E-008  -0.113134604E-007
   0.32631318044786667E-008  -0.131237613E-006
   0.32646724710530192E-008  -0.754000240E-007
   0.32662131376273718E-008   0.826770901E-007
   0.32677538042017243E-008   0.128267388E-006
   0.32692944707760768E-008  -0.299378655E-008
   0.32708351373504294E-008  -0.132967898E-006
   0.32723758039247819E-008  -0.818259025E-007
   0.32739164704991344E-008   0.836581648E-007
   0.32754571370734870E-008   0.138896652E-006
   0.32769978036478395E-008   0.854655013E-008
   0.32785384702221920E-008  -0.130522011E-006
   0.32800791367965446E-008  -0.905973323E-007
   0.32816198033708971E-008   0.725477562E-007
   0.32831604699452496E-008   0.136204932E-006
   0.32847011365196022E-008   0.121045787E-007
   0.32862418030939547E-008  -0.132964260E-006
   0.32877824696683072E-008  -0.100423151E-006
   0.32893231362426598E-008   0.697275482E-007
   0.32908638028170123E-008   0.148123192E-006
   0.32924044693913648E-008   0.265821427E-007
   0.32939451359657174E-008  -0.130195858E-006
   0.32954858025400699E-008  -0.106934664E-006
   0.32970264691144224E-008   0.650831140E-007
   0.32985671356887750E-008   0.148209779E-006
   0.33001078022631275E-008   0.254283776E-007
   0.33016484688374800E-008  -0.136766914E-006
   0.33031891354118326E-008  -0.115736832E-006
   0.33047298019861851E-008   0.622131964E-007
   0.33062704685605376E-008   0.157062999E-006
   0.33078111351348902E-008   0.411253893E-007
   0.33093518017092427E-008  -0.128085205E-006
   0.33108924682835952E-008  -0.120984438E-006
   0.33124331348579478E-008   0.537798570E-007
   0.33139738014323003E-008   0.159500956E-006
   0.33155144680066528E-008   0.495896515E-007
   0.33170551345810054E-008  -0.131675137E-006
   0.33185958011553579E-008  -0.138969284E-006
   0.33201364677297104E-008   0.415894874E-007
   0.33216771343040630E-008   0.166648789E-006
   0.33232178008784155E-008   0.632839559E-007
   0.33247584674527680E-008  -0.129461569E-006
   0.33262991340271206E-008  -0.145081714E-006
   0.33278398006014731E-008   0.423233786E-007
   0.33293804671758256E-008   0.176823860E-006
   0.33309211337501782E-008   0.717864168E-007
   0.33324618003245307E-008  -0.131321329E-006
   0.33340024668988832E-008  -0.156574671E-006
   0.33355431334732358E-008   0.284907458E-007
   0.33370838000475883E-008   0.170134655E-006
   0.33386244666219408E-008   0.757149436E-007
   0.33401651331962934E-008  -0.123969784E-006
   0.33417057997706459E-008  -0.152766830E-006
   0.33432464663449984E-008   0.332636745E-007
   0.33447871329193510E-008   0.181940592E-006
   0.33463277994937035E-008   0.871165966E-007
   0.33478684660680560E-008  -0.126556557E-006
   0.33494091326424086E-008  -0.170134186E-006
   0.33509497992167611E-008   0.150948978E-007
   0.33524904657911136E-008   0.176307324E-006
   0.33540311323654662E-008   0.938940374E-007
   0.33555717989398187E-008  -0.118965652E-006
   0.33571124655141713E-008  -0.169913193E-006
   0.33586531320885238E-008   0.143518406E-007
   0.33601937986628763E-008   0.185331260E-006
   0.33617344652372289E-008   0.108454536E-006
   0.33632751318115814E-008  -0.114989810E-006
   0.33648157983859339E-008  -0.181972553E-006
   0.33663564649602865E-008  -0.160886771E-008
   0.33678971315346390E-008   0.178268721E-006
   0.33694377981089915E-008   0.110096742E-006
   0.33709784646833441E-008  -0.113299812E-006
   0.33725191312576966E-008  -0.185141843E-006
   0.33740597978320491E-008  -0.427782254E-008
   0.33756004644064017E-008   0.185406918E-006
   0.33771411309807542E-008   0.126180069E-006
   0.33786817975551067E-008  -0.101407295E-006
   0.33802224641294593E-008  -0.186659634E-006
   0.33817631307038118E-008  -0.135741942E-007
   0.33833037972781643E-008   0.178911009E-006
   0.33848444638525169E-008   0.124575195E-006
   0.33863851304268694E-008  -0.104004855E-006
   0.33879257970012219E-008  -0.194665120E-006
   0.33894664635755745E-008  -0.224057999E-007
   0.33910071301499270E-008   0.180175903E-006
   0.33925477967242795E-008   0.138619427E-006
   0.33940884632986321E-008  -0.901414268E-007
   0.33956291298729846E-008  -0.192802162E-006
   0.33971697964473371E-008  -0.262836721E-007
   0.33987104630216897E-008   0.182149975E-006
   0.34002511295960422E-008   0.142952601E-006
   0.34017917961703947E-008  -0.950507228E-007
   0.34033324627447473E-008  -0.207770427E-006
   0.34048731293190998E-008  -0.413618864E-007
   0.34064137958934523E-008   0.176256904E-006
   0.34079544624678049E-008   0.149432068E-006
   0.34094951290421574E-008  -0.810929208E-007
   0.34110357956165099E-008  -0.196412131E-006
   0.34125764621908625E-008  -0.361603298E-007
   0.34141171287652150E-008   0.181377828E-006
   0.34156577953395675E-008   0.155443757E-006
   0.34171984619139201E-008  -0.846239061E-007
   0.34187391284882726E-008  -0.214583096E-006
   0.34202797950626251E-008  -0.569712881E-007
   0.34218204616369777E-008   0.174224724E-006
   0.34233611282113302E-008   0.165452605E-006
   0.34249017947856827E-008  -0.678623024E-007
   0.34264424613600353E-008  -0.204502939E-006
   0.34279831279343878E-008  -0.574804631E-007
   0.34295237945087403E-008   0.171918188E-006
   0.34310644610830929E-008   0.169179316E-006
   0.34326051276574454E-008  -0.649876455E-007
   0.34341457942317979E-008  -0.213962238E-006
   0.34356864608061505E-008  -0.752294511E-007
   0.34372271273805030E-008   0.162020513E-006
   0.34387677939548555E-008   0.174189125E-006
   0.34403084605292081E-008  -0.526462429E-007
   0.34418491271035606E-008  -0.203721910E-006
   0.34433897936779131E-008  -0.703401781E-007
   0.34449304602522657E-008   0.162962252E-006
   0.34464711268266182E-008   0.174668543E-006
   0.34480117934009707E-008  -0.517093781E-007
   0.34495524599753233E-008  -0.207401357E-006
   0.34510931265496758E-008  -0.812464123E-007
   0.34526337931240283E-008   0.154154776E-006
   0.34541744596983809E-008   0.178477833E-006
   0.34557151262727334E-008  -0.407879810E-007
   0.34572557928470860E-008  -0.203723800E-006
   0.34587964594214385E-008  -0.868230217E-007
   0.34603371259957910E-008   0.149988196E-006
   0.34618777925701436E-008   0.181405326E-006
   0.34634184591444961E-008  -0.356832146E-007
   0.34649591257188486E-008  -0.202345717E-006
   0.34664997922932012E-008  -0.895940531E-007
   0.34680404588675537E-008   0.146852784E-006
   0.34695811254419062E-008   0.181770133E-006
   0.34711217920162588E-008  -0.330895915E-007
   0.34726624585906113E-008  -0.203810544E-006
   0.34742031251649638E-008  -0.975216352E-007
   0.34757437917393164E-008   0.139023868E-006
   0.34772844583136689E-008   0.182095349E-006
   0.34788251248880214E-008  -0.238458711E-007
   0.34803657914623740E-008  -0.192017751E-006
   0.34819064580367265E-008  -0.908556146E-007
   0.34834471246110790E-008   0.138356484E-006
   0.34849877911854316E-008   0.179182337E-006
   0.34865284577597841E-008  -0.253736658E-007
   0.34880691243341366E-008  -0.197143635E-006
   0.34896097909084892E-008  -0.103189066E-006
   0.34911504574828417E-008   0.127937497E-006
   0.34926911240571942E-008   0.182082857E-006
   0.34942317906315468E-008  -0.120167982E-007
   0.34957724572058993E-008  -0.185978209E-006
   0.34973131237802518E-008  -0.100865016E-006
   0.34988537903546044E-008   0.124634909E-006
   0.35003944569289569E-008   0.179077446E-006
   0.35019351235033094E-008  -0.133408378E-007
   0.35034757900776620E-008  -0.190392967E-006
   0.35050164566520145E-008  -0.110922052E-006
   0.35065571232263670E-008   0.117585778E-006
   0.35080977898007196E-008   0.185825598E-006
   0.35096384563750721E-008   0.290891933E-008
   0.35111791229494246E-008  -0.180043244E-006
   0.35127197895237772E-008  -0.112947511E-006
   0.35142604560981297E-008   0.110592303E-006
   0.35158011226724822E-008   0.182576230E-006
   0.35173417892468348E-008   0.430929958E-008
   0.35188824558211873E-008  -0.180043216E-006
   0.35204231223955398E-008  -0.120256431E-006
   0.35219637889698924E-008   0.996716381E-007
   0.35235044555442449E-008   0.180197475E-006
   0.35250451221185974E-008   0.151859751E-007
   0.35265857886929500E-008  -0.166723126E-006
   0.35281264552673025E-008  -0.117040358E-006
   0.35296671218416550E-008   0.936120159E-007
   0.35312077884160076E-008   0.175602239E-006
   0.35327484549903601E-008   0.188152285E-007
   0.35342891215647126E-008  -0.159703134E-006
   0.35358297881390652E-008  -0.116966547E-006
   0.35373704547134177E-008   0.849182129E-007
   0.35389111212877702E-008   0.167867327E-006
   0.35404517878621228E-008   0.184274143E-007
   0.35419924544364753E-008  -0.159088955E-006
   0.35435331210108278E-008  -0.122306574E-006
   0.35450737875851804E-008   0.784159511E-007
   0.35466144541595329E-008   0.170056126E-006
   0.35481551207338854E-008   0.315766044E-007
   0.35496957873082380E-008  -0.143283785E-006
   0.35512364538825905E-008  -0.116138693E-006
   0.35527771204569430E-008   0.712931865E-007
   0.35543177870312956E-008   0.160831590E-006
   0.35558584536056481E-008   0.313763877E-007
   0.35573991201800007E-008  -0.141056319E-006
   0.35589397867543532E-008  -0.124389743E-006
   0.35604804533287057E-008   0.574721497E-007
   0.35620211199030583E-008   0.158894807E-006
   0.35635617864774108E-008   0.449820590E-007
   0.35651024530517633E-008  -0.126600540E-006
   0.35666431196261159E-008  -0.121653187E-006
   0.35681837862004684E-008   0.508437807E-007
   0.35697244527748209E-008   0.152706747E-006
   0.35712651193491735E-008   0.439974812E-007
   0.35728057859235260E-008  -0.125740456E-006
   0.35743464524978785E-008  -0.123434901E-006
   0.35758871190722311E-008   0.479984976E-007
   0.35774277856465836E-008   0.154720084E-006
   0.35789684522209361E-008   0.531596527E-007
   0.35805091187952887E-008  -0.115853183E-006
   0.35820497853696412E-008  -0.124309580E-006
   0.35835904519439937E-008   0.324232161E-007
   0.35851311185183463E-008   0.137015661E-006
   0.35866717850926988E-008   0.496865553E-007
   0.35882124516670513E-008  -0.107288024E-006
   0.35897531182414039E-008  -0.119966614E-006
   0.35912937848157564E-008   0.297836067E-007
   0.35928344513901089E-008   0.141959489E-006
   0.35943751179644615E-008   0.674216309E-007
   0.35959157845388140E-008  -0.915353340E-007
   0.35974564511131665E-008  -0.120467746E-006
   0.35989971176875191E-008   0.150687924E-007
   0.36005377842618716E-008   0.125320355E-006
   0.36020784508362241E-008   0.602408861E-007
   0.36036191174105767E-008  -0.866354313E-007
   0.36051597839849292E-008  -0.112759615E-006
   0.36067004505592817E-008   0.154172781E-007
   0.36082411171336343E-008   0.122472642E-006
   0.36097817837079868E-008   0.650964864E-007
   0.36113224502823393E-008  -0.781627989E-007
   0.36128631168566919E-008  -0.116751863E-006
   0.36144037834310444E-008  -0.253514543E-008
   0.36159444500053969E-008   0.109850923E-006
   0.36174851165797495E-008   0.718909376E-007
   0.36190257831541020E-008  -0.613941467E-007
   0.36205664497284545E-008  -0.107860117E-006
   0.36221071163028071E-008  -0.467439065E-008
   0.36236477828771596E-008   0.106952463E-006
   0.36251884494515121E-008   0.738785957E-007
   0.36267291160258647E-008  -0.598813301E-007
   0.36282697826002172E-008  -0.113033103E-006
   0.36298104491745697E-008  -0.150288031E-007
   0.36313511157489223E-008   0.990373650E-007
   0.36328917823232748E-008   0.760995817E-007
   0.36344324488976273E-008  -0.472388422E-007
   0.36359731154719799E-008  -0.101044435E-006
   0.36375137820463324E-008  -0.152420014E-007
   0.36390544486206849E-008   0.914295697E-007
   0.36405951151950375E-008   0.758289715E-007
   0.36421357817693900E-008  -0.408603640E-007
   0.36436764483437425E-008  -0.104358634E-006
   0.36452171149180951E-008  -0.301044238E-007
   0.36467577814924476E-008   0.852677715E-007
   0.36482984480668001E-008   0.888716514E-007
   0.36498391146411527E-008  -0.252924721E-007
   0.36513797812155052E-008  -0.104993930E-006
   0.36529204477898577E-008  -0.438620731E-007
   0.36544611143642103E-008   0.735157002E-007
   0.36560017809385628E-008   0.876947510E-007
   0.36575424475129154E-008  -0.180802999E-007
   0.36590831140872679E-008  -0.981602781E-007
   0.36606237806616204E-008  -0.438712036E-007
   0.36621644472359730E-008   0.716072748E-007
   0.36637051138103255E-008   0.928684898E-007
   0.36652457803846780E-008  -0.990245042E-008
   0.36667864469590306E-008  -0.100437830E-006
   0.36683271135333831E-008  -0.583997597E-007
   0.36698677801077356E-008   0.589150027E-007
   0.36714084466820882E-008   0.952272359E-007
   0.36729491132564407E-008   0.609551876E-008
   0.36744897798307932E-008  -0.859790674E-007
   0.36760304464051458E-008  -0.587898121E-007
   0.36775711129794983E-008   0.503675572E-007
   0.36791117795538508E-008   0.962167519E-007
   0.36806524461282034E-008   0.145421026E-007
   0.36821931127025559E-008  -0.907180961E-007
   0.36837337792769084E-008  -0.789936436E-007
   0.36852744458512610E-008   0.367571147E-007
   0.36868151124256135E-008   0.100650361E-006
   0.36883557789999660E-008   0.269226277E-007
   0.36898964455743186E-008  -0.803184648E-007
   0.36914371121486711E-008  -0.745787574E-007
   0.36929777787230236E-008   0.318806244E-007
   0.36945184452973762E-008   0.932677580E-007
   0.36960591118717287E-008   0.293488753E-007
   0.36975997784460812E-008  -0.743401216E-007
   0.36991404450204338E-008  -0.812917804E-007
   0.37006811115947863E-008   0.196472172E-007
   0.37022217781691388E-008   0.966668807E-007
   0.37037624447434914E-008   0.457183411E-007
   0.37053031113178439E-008  -0.663955007E-007
   0.37068437778921964E-008  -0.873646826E-007
   0.37083844444665490E-008   0.126571535E-007
   0.37099251110409015E-008   0.980120447E-007
   0.37114657776152540E-008   0.514317264E-007
   0.37130064441896066E-008  -0.664702640E-007
   0.37145471107639591E-008  -0.963695470E-007
   0.37160877773383116E-008   0.576136472E-008
   0.37176284439126642E-008   0.103408659E-006
   0.37191691104870167E-008   0.604630443E-007
   0.37207097770613692E-008  -0.680108130E-007
   0.37222504436357218E-008  -0.106166823E-006
   0.37237911102100743E-008  -0.110063070E-008
   0.37253317767844268E-008   0.103956658E-006
   0.37268724433587794E-008   0.686253543E-007
   0.37284131099331319E-008  -0.564487266E-007
   0.37299537765074844E-008  -0.103145169E-006
   0.37314944430818370E-008  -0.977341585E-008
   0.37330351096561895E-008   0.984786084E-007
   0.37345757762305420E-008   0.736248111E-007
   0.37361164428048946E-008  -0.553045894E-007
   0.37376571093792471E-008  -0.114100317E-006
   0.37391977759535996E-008  -0.188679508E-007
   0.37407384425279522E-008   0.103830416E-006
   0.37422791091023047E-008   0.876623290E-007
   0.37438197756766572E-008  -0.451352093E-007
   0.37453604422510098E-008  -0.113794364E-006
   0.37469011088253623E-008  -0.239906726E-007
   0.37484417753997148E-008   0.103249853E-006
   0.37499824419740674E-008   0.915648712E-007
   0.37515231085484199E-008  -0.498331758E-007
   0.37530637751227724E-008  -0.130447503E-006
   0.37546044416971250E-008  -0.364844013E-007
   0.37561451082714775E-008   0.107740256E-006
   0.37576857748458301E-008   0.107699137E-006
   0.37592264414201826E-008  -0.350073037E-007
   0.37607671079945351E-008  -0.127579256E-006
   0.37623077745688877E-008  -0.473354973E-007
   0.37638484411432402E-008   0.969613936E-007
   0.37653891077175927E-008   0.110254220E-006
   0.37669297742919453E-008  -0.292380946E-007
   0.37684704408662978E-008  -0.134225147E-006
   0.37700111074406503E-008  -0.565552440E-007
   0.37715517740150029E-008   0.103217978E-006
   0.37730924405893554E-008   0.125204423E-006
   0.37746331071637079E-008  -0.242387443E-007
   0.37761737737380605E-008  -0.141155454E-006
   0.37777144403124130E-008  -0.654795898E-007
   0.37792551068867655E-008   0.990698581E-007
   0.37807957734611181E-008   0.128479542E-006
   0.37823364400354706E-008  -0.172000227E-007
   0.37838771066098231E-008  -0.140122594E-006
   0.37854177731841757E-008  -0.717863102E-007
   0.37869584397585282E-008   0.967367626E-007
   0.37884991063328807E-008   0.135609866E-006
   0.37900397729072333E-008  -0.999703786E-008
   0.37915804394815858E-008  -0.142653761E-006
   0.37931211060559383E-008  -0.810744041E-007
   0.37946617726302909E-008   0.929466211E-007
   0.37962024392046434E-008   0.144226135E-006
   0.37977431057789959E-008   0.123417010E-008
   0.37992837723533485E-008  -0.144466256E-006
   0.38008244389277010E-008  -0.940158813E-007
   0.38023651055020535E-008   0.851376640E-007
   0.38039057720764061E-008   0.145213988E-006
   0.38054464386507586E-008  -0.363272079E-009
   0.38069871052251111E-008  -0.151603132E-006
   0.38085277717994637E-008  -0.965221574E-007
   0.38100684383738162E-008   0.940878380E-007
   0.38116091049481687E-008   0.162140708E-006
   0.38131497715225213E-008   0.141394310E-007
   0.38146904380968738E-008  -0.151418433E-006
   0.38162311046712263E-008  -0.111365502E-006
   0.38177717712455789E-008   0.796173580E-007
   0.38193124378199314E-008   0.160347525E-006
   0.38208531043942839E-008   0.188466061E-007
   0.38223937709686365E-008  -0.150581371E-006
   0.38239344375429890E-008  -0.111933744E-006
   0.38254751041173415E-008   0.854742552E-007
   0.38270157706916941E-008   0.170941149E-006
   0.38285564372660466E-008   0.232749784E-007
   0.38300971038403991E-008  -0.159373158E-006
   0.38316377704147517E-008  -0.127060190E-006
   0.38331784369891042E-008   0.777971110E-007
   0.38347191035634567E-008   0.174504123E-006
   0.38362597701378093E-008   0.305734460E-007
   0.38378004367121618E-008  -0.153813190E-006
   0.38393411032865143E-008  -0.123958557E-006
   0.38408817698608669E-008   0.778734233E-007
   0.38424224364352194E-008   0.174666539E-006
   0.38439631030095719E-008   0.342636781E-007
   0.38455037695839245E-008  -0.154171360E-006
   0.38470444361582770E-008  -0.135576869E-006
   0.38485851027326295E-008   0.674121168E-007
   0.38501257693069821E-008   0.179368840E-006
   0.38516664358813346E-008   0.435663168E-007
   0.38532071024556871E-008  -0.155828104E-006
   0.38547477690300397E-008  -0.141305890E-006
   0.38562884356043922E-008   0.700982810E-007
   0.38578291021787448E-008   0.186783637E-006
   0.38593697687530973E-008   0.476478732E-007
   0.38609104353274498E-008  -0.156386690E-006
   0.38624511019018024E-008  -0.145773456E-006
   0.38639917684761549E-008   0.676781298E-007
   0.38655324350505074E-008   0.195069063E-006
   0.38670731016248600E-008   0.588020868E-007
   0.38686137681992125E-008  -0.160747973E-006
   0.38701544347735650E-008  -0.163086042E-006
   0.38716951013479176E-008   0.572103573E-007
   0.38732357679222701E-008   0.195711735E-006
   0.38747764344966226E-008   0.604892136E-007
   0.38763171010709752E-008  -0.159142857E-006
   0.38778577676453277E-008  -0.157476379E-006
   0.38793984342196802E-008   0.645249116E-007
   0.38809391007940328E-008   0.202797935E-006
   0.38824797673683853E-008   0.658556161E-007
   0.38840204339427378E-008  -0.163607638E-006
   0.38855611005170904E-008  -0.173362821E-006
   0.38871017670914429E-008   0.521553147E-007
   0.38886424336657954E-008   0.204946275E-006
   0.38901831002401480E-008   0.756275966E-007
   0.38917237668145005E-008  -0.155476116E-006
   0.38932644333888530E-008  -0.169076685E-006
   0.38948050999632056E-008   0.514548617E-007
   0.38963457665375581E-008   0.201895887E-006
   0.38978864331119106E-008   0.762372423E-007
   0.38994270996862632E-008  -0.155480564E-006
   0.39009677662606157E-008  -0.178460269E-006
   0.39025084328349682E-008   0.413511287E-007
   0.39040490994093208E-008   0.207198738E-006
   0.39055897659836733E-008   0.922445764E-007
   0.39071304325580258E-008  -0.146335182E-006
   0.39086710991323784E-008  -0.179666330E-006
   0.39102117657067309E-008   0.375257798E-007
   0.39117524322810834E-008   0.203335404E-006
   0.39132930988554360E-008   0.871600108E-007
   0.39148337654297885E-008  -0.153079526E-006
   0.39163744320041410E-008  -0.189090770E-006
   0.39179150985784936E-008   0.296338243E-007
   0.39194557651528461E-008   0.207135301E-006
   0.39209964317271986E-008   0.102725672E-006
   0.39225370983015512E-008  -0.140353592E-006
   0.39240777648759037E-008  -0.188848503E-006
   0.39256184314502562E-008   0.234869475E-007
   0.39271590980246088E-008   0.203782648E-006
   0.39286997645989613E-008   0.103499595E-006
   0.39302404311733138E-008  -0.139005806E-006
   0.39317810977476664E-008  -0.189221865E-006
   0.39333217643220189E-008   0.233991386E-007
   0.39348624308963714E-008   0.207311203E-006
   0.39364030974707240E-008   0.107702647E-006
   0.39379437640450765E-008  -0.141926762E-006
   0.39394844306194290E-008  -0.200165260E-006
   0.39410250971937816E-008   0.129434881E-007
