t              AirBox.fdtd_Point probe C_Hz_75_50_13.dat       incid
   0.27269797982232280E-007   0.741499484E-008   0.000000000E+000
   0.27300611313285650E-007  -0.415457269E-008   0.000000000E+000
   0.27331424644339020E-007  -0.498843278E-008   0.000000000E+000
   0.27362237975392389E-007   0.320929150E-008   0.000000000E+000
   0.27393051306445759E-007   0.297417513E-008   0.000000000E+000
   0.27423864637499129E-007  -0.651500320E-008   0.000000000E+000
   0.27454677968552499E-007  -0.677060807E-008   0.000000000E+000
   0.27485491299605869E-007   0.677028833E-008   0.000000000E+000
   0.27516304630659238E-007   0.132214915E-007   0.000000000E+000
   0.27547117961712608E-007  -0.349800189E-009   0.000000000E+000
   0.27577931292765978E-007  -0.150900163E-007   0.000000000E+000
   0.27608744623819348E-007  -0.833270342E-008   0.000000000E+000
   0.27639557954872718E-007   0.100810329E-007   0.000000000E+000
   0.27670371285926088E-007   0.126294850E-007   0.000000000E+000
   0.27701184616979457E-007  -0.293993807E-008   0.000000000E+000
   0.27731997948032827E-007  -0.113557306E-007   0.000000000E+000
   0.27762811279086197E-007  -0.969057723E-009   0.000000000E+000
   0.27793624610139567E-007   0.889159057E-008   0.000000000E+000
   0.27824437941192937E-007   0.157885616E-008   0.000000000E+000
   0.27855251272246306E-007  -0.898756003E-008   0.000000000E+000
   0.27886064603299676E-007  -0.286825586E-008   0.000000000E+000
   0.27916877934353046E-007   0.105252633E-007   0.000000000E+000
   0.27947691265406416E-007   0.724452587E-008   0.000000000E+000
   0.27978504596459786E-007  -0.966437685E-008   0.000000000E+000
   0.28009317927513155E-007  -0.127996884E-007   0.000000000E+000
   0.28040131258566525E-007   0.456655158E-008   0.000000000E+000
   0.28070944589619895E-007   0.156629287E-007   0.000000000E+000
   0.28101757920673265E-007   0.273807466E-008   0.000000000E+000
   0.28132571251726635E-007  -0.139708050E-007   0.000000000E+000
   0.28163384582780004E-007  -0.857932037E-008   0.000000000E+000
   0.28194197913833374E-007   0.925394872E-008   0.000000000E+000
   0.28225011244886744E-007   0.109255627E-007   0.000000000E+000
   0.28255824575940114E-007  -0.467553285E-008   0.000000000E+000
   0.28286637906993484E-007  -0.108028715E-007   0.000000000E+000
   0.28317451238046853E-007   0.203534967E-008   0.000000000E+000
   0.28348264569100223E-007   0.108253522E-007   0.000000000E+000
   0.28379077900153593E-007  -0.247226239E-009   0.000000000E+000
   0.28409891231206963E-007  -0.122436932E-007   0.000000000E+000
   0.28440704562260333E-007  -0.329779315E-008   0.000000000E+000
   0.28471517893313703E-007   0.131879920E-007   0.000000000E+000
   0.28502331224367072E-007   0.934820221E-008   0.000000000E+000
   0.28533144555420442E-007  -0.104495754E-007   0.000000000E+000
   0.28563957886473812E-007  -0.150345514E-007   0.000000000E+000
   0.28594771217527182E-007   0.341117179E-008   0.000000000E+000
   0.28625584548580552E-007   0.163127289E-007   0.000000000E+000
   0.28656397879633921E-007   0.430937330E-008   0.000000000E+000
   0.28687211210687291E-007  -0.125720492E-007   0.000000000E+000
   0.28718024541740661E-007  -0.831515479E-008   0.000000000E+000
   0.28748837872794031E-007   0.770973507E-008   0.000000000E+000
   0.28779651203847401E-007   0.836244674E-008   0.000000000E+000
   0.28810464534900770E-007  -0.569458081E-008   0.000000000E+000
   0.28841277865954140E-007  -0.856931148E-008   0.000000000E+000
   0.28872091197007510E-007   0.561042235E-008   0.000000000E+000
   0.28902904528060880E-007   0.119074075E-007   0.000000000E+000
   0.28933717859114250E-007  -0.283107315E-008   0.000000000E+000
   0.28964531190167619E-007  -0.157946207E-007   0.000000000E+000
   0.28995344521220989E-007  -0.463887684E-008   0.000000000E+000
   0.29026157852274359E-007   0.148086210E-007   0.000000000E+000
   0.29056971183327729E-007   0.126083837E-007   0.000000000E+000
   0.29087784514381099E-007  -0.771472131E-008   0.000000000E+000
   0.29118597845434468E-007  -0.151327590E-007   0.000000000E+000
   0.29149411176487838E-007  -0.300934389E-009   0.000000000E+000
   0.29180224507541208E-007   0.117000631E-007   0.000000000E+000
   0.29211037838594578E-007   0.352741303E-008   0.000000000E+000
   0.29241851169647948E-007  -0.795447530E-008   0.000000000E+000
   0.29272664500701318E-007  -0.266351030E-008   0.000000000E+000
   0.29303477831754687E-007   0.848400283E-008   0.000000000E+000
   0.29334291162808057E-007   0.364048924E-008   0.000000000E+000
   0.29365104493861427E-007  -0.108170255E-007   0.000000000E+000
   0.29395917824914797E-007  -0.954149026E-008   0.000000000E+000
   0.29426731155968167E-007   0.855390514E-008   0.000000000E+000
   0.29457544487021536E-007   0.158932316E-007   0.000000000E+000
   0.29488357818074906E-007  -0.582129900E-010   0.000000000E+000
   0.29519171149128276E-007  -0.158833231E-007   0.000000000E+000
   0.29549984480181646E-007  -0.862440430E-008   0.000000000E+000
   0.29580797811235016E-007   0.908758935E-008   0.000000000E+000
   0.29611611142288385E-007   0.107731175E-007   0.000000000E+000
   0.29642424473341755E-007  -0.243218246E-008   0.000000000E+000
   0.29673237804395125E-007  -0.731119032E-008   0.000000000E+000
   0.29704051135448495E-007   0.163052638E-008   0.000000000E+000
   0.29734864466501865E-007   0.547245094E-008   0.000000000E+000
   0.29765677797555234E-007  -0.401886080E-008   0.000000000E+000
   0.29796491128608604E-007  -0.926049548E-008   0.000000000E+000
   0.29827304459661974E-007   0.220111396E-008   0.000000000E+000
   0.29858117790715344E-007   0.139161713E-007   0.000000000E+000
   0.29888931121768714E-007   0.584083715E-008   0.000000000E+000
   0.29919744452822084E-007  -0.119708563E-007   0.000000000E+000
   0.29950557783875453E-007  -0.134466145E-007   0.000000000E+000
   0.29981371114928823E-007   0.321506199E-008   0.000000000E+000
   0.30012184445982193E-007   0.133812161E-007   0.000000000E+000
   0.30042997777035563E-007   0.443508164E-008   0.000000000E+000
   0.30073811108088933E-007  -0.712164372E-008   0.000000000E+000
   0.30104624439142302E-007  -0.474387862E-008   0.000000000E+000
   0.30135437770195672E-007   0.301300540E-008   0.000000000E+000
   0.30166251101249042E-007   0.947328438E-009   0.000000000E+000
   0.30197064432302412E-007  -0.551074253E-008   0.000000000E+000
   0.30227877763355782E-007  -0.131386724E-008   0.000000000E+000
   0.30258691094409151E-007   0.940544798E-008   0.000000000E+000
   0.30289504425462521E-007   0.802839217E-008   0.000000000E+000
   0.30320317756515891E-007  -0.678882550E-008   0.000000000E+000
   0.30351131087569261E-007  -0.140152299E-007   0.000000000E+000
   0.30381944418622631E-007  -0.229808084E-008   0.000000000E+000
   0.30412757749676000E-007   0.119360477E-007   0.000000000E+000
   0.30443571080729370E-007   0.941658485E-008   0.000000000E+000
   0.30474384411782740E-007  -0.380856857E-008   0.000000000E+000
   0.30505197742836110E-007  -0.830766744E-008   0.000000000E+000
   0.30536011073889480E-007  -0.141032563E-008   0.000000000E+000
   0.30566824404942849E-007   0.274800671E-008   0.000000000E+000
   0.30597637735996219E-007  -0.825286950E-009   0.000000000E+000
   0.30628451067049589E-007  -0.153146396E-008   0.000000000E+000
   0.30659264398102959E-007   0.496921082E-008   0.000000000E+000
   0.30690077729156329E-007   0.695576396E-008   0.000000000E+000
   0.30720891060209699E-007  -0.282758261E-008   0.000000000E+000
   0.30751704391263068E-007  -0.117934462E-007   0.000000000E+000
   0.30782517722316438E-007  -0.554664270E-008   0.000000000E+000
   0.30813331053369808E-007   0.865249383E-008   0.000000000E+000
   0.30844144384423178E-007   0.115565513E-007   0.000000000E+000
   0.30874957715476548E-007   0.240529374E-009   0.000000000E+000
   0.30905771046529917E-007  -0.893960372E-008   0.000000000E+000
   0.30936584377583287E-007  -0.559980684E-008   0.000000000E+000
   0.30967397708636657E-007   0.179215087E-008   0.000000000E+000
   0.30998211039690027E-007   0.276443712E-008   0.000000000E+000
   0.31029024370743397E-007   0.616174001E-009   0.000000000E+000
   0.31059837701796766E-007   0.241778109E-008   0.000000000E+000
   0.31090651032850136E-007   0.422370050E-008   0.000000000E+000
   0.31121464363903506E-007  -0.127904709E-008   0.000000000E+000
   0.31152277694956876E-007  -0.883294415E-008   0.000000000E+000
   0.31183091026010246E-007  -0.626437746E-008   0.000000000E+000
   0.31213904357063615E-007   0.549344570E-008   0.000000000E+000
   0.31244717688116985E-007   0.113290213E-007   0.000000000E+000
   0.31275531019170355E-007   0.344461437E-008   0.000000000E+000
   0.31306344350223725E-007  -0.750023776E-008   0.000000000E+000
   0.31337157681277095E-007  -0.825389623E-008   0.000000000E+000
   0.31367971012330464E-007  -0.695282942E-009   0.000000000E+000
   0.31398784343383834E-007   0.423924762E-008   0.000000000E+000
   0.31429597674437204E-007   0.341169204E-008   0.000000000E+000
   0.31460411005490574E-007   0.213399787E-008   0.000000000E+000
   0.31491224336543944E-007   0.179484017E-008   0.000000000E+000
   0.31522037667597314E-007  -0.165153680E-008   0.000000000E+000
   0.31552850998650683E-007  -0.679144163E-008   0.000000000E+000
   0.31583664329704053E-007  -0.553995694E-008   0.000000000E+000
   0.31614477660757423E-007   0.355481067E-008   0.000000000E+000
   0.31645290991810793E-007   0.997866412E-008   0.000000000E+000
   0.31676104322864163E-007   0.508337905E-008   0.000000000E+000
   0.31706917653917532E-007  -0.531951638E-008   0.000000000E+000
   0.31737730984970902E-007  -0.892741170E-008   0.000000000E+000
   0.31768544316024272E-007  -0.316640936E-008   0.000000000E+000
   0.31799357647077642E-007   0.370497943E-008   0.000000000E+000
   0.31830170978131012E-007   0.530303934E-008   0.000000000E+000
   0.31860984309184381E-007   0.325609339E-008   0.000000000E+000
   0.31891797640237751E-007   0.686022128E-009   0.000000000E+000
   0.31922610971291121E-007  -0.265116351E-008   0.000000000E+000
   0.31953424302344491E-007  -0.591165694E-008   0.000000000E+000
   0.31984237633397861E-007  -0.456221061E-008   0.000000000E+000
   0.32015050964451230E-007   0.261368482E-008   0.000000000E+000
   0.32045864295504600E-007   0.846297077E-008   0.000000000E+000
   0.32076677626557970E-007   0.551046764E-008   0.000000000E+000
   0.32107490957611340E-007  -0.337797612E-008   0.000000000E+000
   0.32138304288664710E-007  -0.821425239E-008   0.000000000E+000
   0.32169117619718079E-007  -0.459308236E-008   0.000000000E+000
   0.32199930950771449E-007   0.224263230E-008   0.000000000E+000
   0.32230744281824819E-007   0.563533531E-008   0.000000000E+000
   0.32261557612878189E-007   0.442605774E-008   0.000000000E+000
   0.32292370943931559E-007   0.868194183E-009   0.000000000E+000
   0.32323184274984929E-007  -0.321883076E-008   0.000000000E+000
   0.32353997606038298E-007  -0.575665204E-008   0.000000000E+000
   0.32384810937091668E-007  -0.384581211E-008   0.000000000E+000
   0.32415624268145038E-007   0.232383979E-008   0.000000000E+000
   0.32446437599198408E-007   0.710604997E-008   0.000000000E+000
   0.32477250930251778E-007   0.496957808E-008   0.000000000E+000
   0.32508064261305147E-007  -0.215554330E-008   0.000000000E+000
   0.32538877592358517E-007  -0.670047262E-008   0.000000000E+000
   0.32569690923411887E-007  -0.459106264E-008   0.000000000E+000
   0.32600504254465257E-007   0.911084541E-009   0.000000000E+000
   0.32631317585518627E-007   0.460522021E-008   0.000000000E+000
   0.32662130916571996E-007   0.462963490E-008   0.000000000E+000
   0.32692944247625366E-007   0.165082037E-008   0.000000000E+000
   0.32723757578678736E-007  -0.286242718E-008   0.000000000E+000
   0.32754570909732106E-007  -0.576878723E-008   0.000000000E+000
   0.32785384240785476E-007  -0.361418429E-008   0.000000000E+000
   0.32816197571838845E-007   0.251028154E-008   0.000000000E+000
   0.32847010902892215E-007   0.640376641E-008   0.000000000E+000
   0.32877824233945585E-007   0.377317999E-008   0.000000000E+000
   0.32908637564998955E-007  -0.227872876E-008   0.000000000E+000
   0.32939450896052325E-007  -0.528316946E-008   0.000000000E+000
   0.32970264227105694E-007  -0.316904791E-008   0.000000000E+000
   0.33001077558159064E-007   0.742309103E-009   0.000000000E+000
   0.33031890889212434E-007   0.312807291E-008   0.000000000E+000
   0.33062704220265804E-007   0.348926221E-008   0.000000000E+000
   0.33093517551319174E-007   0.188943305E-008   0.000000000E+000
   0.33124330882372544E-007  -0.183369653E-008   0.000000000E+000
   0.33155144213425913E-007  -0.519835464E-008   0.000000000E+000
   0.33185957544479283E-007  -0.373463349E-008   0.000000000E+000
   0.33216770875532653E-007   0.246673126E-008   0.000000000E+000
   0.33247584206586023E-007   0.653679111E-008   0.000000000E+000
   0.33278397537639393E-007   0.321154348E-008   0.000000000E+000
   0.33309210868692762E-007  -0.346893803E-008   0.000000000E+000
   0.33340024199746132E-007  -0.547595924E-008   0.000000000E+000
   0.33370837530799502E-007  -0.157935931E-008   0.000000000E+000
   0.33401650861852872E-007   0.238474085E-008   0.000000000E+000
   0.33432464192906242E-007   0.272291034E-008   0.000000000E+000
   0.33463277523959611E-007   0.152869273E-008   0.000000000E+000
   0.33494090855012981E-007   0.813782208E-009   0.000000000E+000
   0.33524904186066351E-007  -0.961643210E-009   0.000000000E+000
   0.33555717517119721E-007  -0.393099064E-008   0.000000000E+000
   0.33586530848173091E-007  -0.371940256E-008   0.000000000E+000
   0.33617344179226460E-007   0.188041671E-008   0.000000000E+000
   0.33648157510279830E-007   0.682669965E-008   0.000000000E+000
   0.33678970841333200E-007   0.384121890E-008   0.000000000E+000
   0.33709784172386570E-007  -0.420083790E-008   0.000000000E+000
   0.33740597503439940E-007  -0.708746395E-008   0.000000000E+000
   0.33771410834493309E-007  -0.159984070E-008   0.000000000E+000
   0.33802224165546679E-007   0.443065806E-008   0.000000000E+000
   0.33833037496600049E-007   0.416858503E-008   0.000000000E+000
   0.33863850827653419E-007   0.456003013E-009   0.000000000E+000
   0.33894664158706789E-007  -0.114751342E-008   0.000000000E+000
   0.33925477489760159E-007  -0.120720611E-008   0.000000000E+000
   0.33956290820813528E-007  -0.263023736E-008   0.000000000E+000
   0.33987104151866898E-007  -0.312792947E-008   0.000000000E+000
   0.34017917482920268E-007   0.111375398E-008   0.000000000E+000
   0.34048730813973638E-007   0.650590515E-008   0.000000000E+000
   0.34079544145027008E-007   0.494118746E-008   0.000000000E+000
   0.34110357476080377E-007  -0.351065443E-008   0.000000000E+000
   0.34141170807133747E-007  -0.846852188E-008   0.000000000E+000
   0.34171984138187117E-007  -0.334105010E-008   0.000000000E+000
   0.34202797469240487E-007   0.503650899E-008   0.000000000E+000
   0.34233610800293857E-007   0.637650110E-008   0.000000000E+000
   0.34264424131347226E-007   0.110565868E-008   0.000000000E+000
   0.34295237462400596E-007  -0.266486166E-008   0.000000000E+000
   0.34326050793453966E-007  -0.230711494E-008   0.000000000E+000
   0.34356864124507336E-007  -0.195777061E-008   0.000000000E+000
   0.34387677455560706E-007  -0.240927278E-008   0.000000000E+000
   0.34418490786614075E-007   0.457232252E-009   0.000000000E+000
   0.34449304117667445E-007   0.581966653E-008   0.000000000E+000
   0.34480117448720815E-007   0.586146509E-008   0.000000000E+000
   0.34510930779774185E-007  -0.207305995E-008   0.000000000E+000
   0.34541744110827555E-007  -0.880411122E-008   0.000000000E+000
   0.34572557441880925E-007  -0.525947685E-008   0.000000000E+000
   0.34603370772934294E-007   0.413354995E-008   0.000000000E+000
   0.34634184103987664E-007   0.762369012E-008   0.000000000E+000
   0.34664997435041034E-007   0.256261279E-008   0.000000000E+000
   0.34695810766094404E-007  -0.284738855E-008   0.000000000E+000
   0.34726624097147774E-007  -0.319025495E-008   0.000000000E+000
   0.34757437428201143E-007  -0.190584082E-008   0.000000000E+000
   0.34788250759254513E-007  -0.203449146E-008   0.000000000E+000
   0.34819064090307883E-007  -0.261858535E-009   0.000000000E+000
   0.34849877421361253E-007   0.484815121E-008   0.000000000E+000
   0.34880690752414623E-007   0.660003829E-008   0.000000000E+000
   0.34911504083467992E-007  -0.158017599E-009   0.000000000E+000
   0.34942317414521362E-007  -0.837348324E-008   0.000000000E+000
   0.34973130745574732E-007  -0.698114189E-008   0.000000000E+000
   0.35003944076628102E-007   0.265007305E-008   0.000000000E+000
   0.35034757407681472E-007   0.809034706E-008   0.000000000E+000
   0.35065570738734841E-007   0.370741970E-008   0.000000000E+000
   0.35096384069788211E-007  -0.266010458E-008   0.000000000E+000
   0.35127197400841581E-007  -0.334057249E-008   0.000000000E+000
   0.35158010731894951E-007  -0.132856592E-008   0.000000000E+000
   0.35188824062948321E-007  -0.174889325E-008   0.000000000E+000
   0.35219637394001690E-007  -0.165541580E-008   0.000000000E+000
   0.35250450725055060E-007   0.311981063E-008   0.000000000E+000
   0.35281264056108430E-007   0.720040383E-008   0.000000000E+000
   0.35312077387161800E-007   0.245677123E-008   0.000000000E+000
   0.35342890718215170E-007  -0.711339032E-008   0.000000000E+000
   0.35373704049268540E-007  -0.864251604E-008   0.000000000E+000
   0.35404517380321909E-007   0.576553916E-009   0.000000000E+000
   0.35435330711375279E-007   0.819547541E-008   0.000000000E+000
   0.35466144042428649E-007   0.489517316E-008   0.000000000E+000
   0.35496957373482019E-007  -0.264920352E-008   0.000000000E+000
   0.35527770704535389E-007  -0.378740328E-008   0.000000000E+000
   0.35558584035588758E-007  -0.209637419E-009   0.000000000E+000
   0.35589397366642128E-007  -0.226549557E-009   0.000000000E+000
   0.35620210697695498E-007  -0.284280066E-008   0.000000000E+000
   0.35651024028748868E-007  -0.176162196E-009   0.000000000E+000
   0.35681837359802238E-007   0.632232267E-008   0.000000000E+000
   0.35712650690855607E-007   0.570626657E-008   0.000000000E+000
   0.35743464021908977E-007  -0.396600619E-008   0.000000000E+000
   0.35774277352962347E-007  -0.970927516E-008   0.000000000E+000
   0.35805090684015717E-007  -0.268070588E-008   0.000000000E+000
   0.35835904015069087E-007   0.741034833E-008   0.000000000E+000
   0.35866717346122456E-007   0.665781563E-008   0.000000000E+000
   0.35897530677175826E-007  -0.210939177E-008   0.000000000E+000
   0.35928344008229196E-007  -0.511191089E-008   0.000000000E+000
   0.35959157339282566E-007   0.879243345E-010   0.000000000E+000
   0.35989970670335936E-007   0.251604737E-008   0.000000000E+000
   0.36020784001389305E-007  -0.201661843E-008   0.000000000E+000
   0.36051597332442675E-007  -0.379421472E-008   0.000000000E+000
   0.36082410663496045E-007   0.272598832E-008   0.000000000E+000
   0.36113223994549415E-007   0.748605444E-008   0.000000000E+000
   0.36144037325602785E-007   0.104367004E-008   0.000000000E+000
   0.36174850656656155E-007  -0.827845792E-008   0.000000000E+000
   0.36205663987709524E-007  -0.623856877E-008   0.000000000E+000
   0.36236477318762894E-007   0.451174653E-008   0.000000000E+000
   0.36267290649816264E-007   0.802121747E-008   0.000000000E+000
   0.36298103980869634E-007  -0.310134141E-010   0.000000000E+000
   0.36328917311923004E-007  -0.618903018E-008   0.000000000E+000
   0.36359730642976373E-007  -0.151136437E-008   0.000000000E+000
   0.36390543974029743E-007   0.456048888E-008   0.000000000E+000
   0.36421357305083113E-007   0.120827415E-008   0.000000000E+000
   0.36452170636136483E-007  -0.517273335E-008   0.000000000E+000
   0.36482983967189853E-007  -0.239192488E-008   0.000000000E+000
   0.36513797298243222E-007   0.584629323E-008   0.000000000E+000
   0.36544610629296592E-007   0.549073942E-008   0.000000000E+000
   0.36575423960349962E-007  -0.395894340E-008   0.000000000E+000
   0.36606237291403332E-007  -0.773710962E-008   0.000000000E+000
   0.36637050622456702E-007   0.226045849E-009   0.000000000E+000
   0.36667863953510071E-007   0.729727745E-008   0.000000000E+000
   0.36698677284563441E-007   0.265499178E-008   0.000000000E+000
   0.36729490615616811E-007  -0.545758549E-008   0.000000000E+000
   0.36760303946670181E-007  -0.378883414E-008   0.000000000E+000
   0.36791117277723551E-007   0.416699830E-008   0.000000000E+000
   0.36821930608776920E-007   0.457320137E-008   0.000000000E+000
   0.36852743939830290E-007  -0.330000294E-008   0.000000000E+000
   0.36883557270883660E-007  -0.592177063E-008   0.000000000E+000
   0.36914370601937030E-007   0.152467328E-008   0.000000000E+000
   0.36945183932990400E-007   0.681993573E-008   0.000000000E+000
   0.36975997264043770E-007   0.114112808E-008   0.000000000E+000
   0.37006810595097139E-007  -0.617272011E-008   0.000000000E+000
   0.37037623926150509E-007  -0.328307648E-008   0.000000000E+000
   0.37068437257203879E-007   0.457231453E-008   0.000000000E+000
   0.37099250588257249E-007   0.425225632E-008   0.000000000E+000
   0.37130063919310619E-007  -0.326557270E-008   0.000000000E+000
   0.37160877250363988E-007  -0.493866903E-008   0.000000000E+000
   0.37191690581417358E-007   0.216587281E-008   0.000000000E+000
   0.37222503912470728E-007   0.596750827E-008   0.000000000E+000
   0.37253317243524098E-007  -0.241924258E-009   0.000000000E+000
   0.37284130574577468E-007  -0.642492903E-008   0.000000000E+000
   0.37314943905630837E-007  -0.243913334E-008   0.000000000E+000
   0.37345757236684207E-007   0.520782084E-008   0.000000000E+000
   0.37376570567737577E-007   0.432721947E-008   0.000000000E+000
   0.37407383898790947E-007  -0.296212299E-008   0.000000000E+000
   0.37438197229844317E-007  -0.449670789E-008   0.000000000E+000
   0.37469010560897686E-007   0.142716905E-008   0.000000000E+000
   0.37499823891951056E-007   0.402338163E-008   0.000000000E+000
   0.37530637223004426E-007  -0.103893960E-008   0.000000000E+000
   0.37561450554057796E-007  -0.445866633E-008   0.000000000E+000
   0.37592263885111166E-007   0.305567571E-009   0.000000000E+000
   0.37623077216164535E-007   0.545928147E-008   0.000000000E+000
   0.37653890547217905E-007   0.190768246E-008   0.000000000E+000
   0.37684703878271275E-007  -0.515172394E-008   0.000000000E+000
   0.37715517209324645E-007  -0.446933557E-008   0.000000000E+000
   0.37746330540378015E-007   0.282844503E-008   0.000000000E+000
   0.37777143871431385E-007   0.526026511E-008   0.000000000E+000
   0.37807957202484754E-007  -0.223955077E-009   0.000000000E+000
   0.37838770533538124E-007  -0.406159018E-008   0.000000000E+000
   0.37869583864591494E-007  -0.647723430E-009   0.000000000E+000
   0.37900397195644864E-007   0.293738323E-008   0.000000000E+000
   0.37931210526698234E-007   0.158838720E-009   0.000000000E+000
   0.37962023857751603E-007  -0.348153750E-008   0.000000000E+000
   0.37992837188804973E-007  -0.555655744E-009   0.000000000E+000
   0.38023650519858343E-007   0.459427341E-008   0.000000000E+000
   0.38054463850911713E-007   0.279493273E-008   0.000000000E+000
   0.38085277181965083E-007  -0.396730648E-008   0.000000000E+000
   0.38116090513018452E-007  -0.509446885E-008   0.000000000E+000
   0.38146903844071822E-007   0.128394761E-008   0.000000000E+000
   0.38177717175125192E-007   0.520867705E-008   0.000000000E+000
   0.38208530506178562E-007   0.118707888E-008   0.000000000E+000
   0.38239343837231932E-007  -0.344890827E-008   0.000000000E+000
   0.38270157168285301E-007  -0.154114077E-008   0.000000000E+000
   0.38300970499338671E-007   0.227156316E-008   0.000000000E+000
   0.38331783830392041E-007   0.709780901E-009   0.000000000E+000
   0.38362597161445411E-007  -0.300632386E-008   0.000000000E+000
   0.38393410492498781E-007  -0.115594034E-008   0.000000000E+000
   0.38424223823552150E-007   0.407789491E-008   0.000000000E+000
   0.38455037154605520E-007   0.349372331E-008   0.000000000E+000
   0.38485850485658890E-007  -0.316163340E-008   0.000000000E+000
   0.38516663816712260E-007  -0.563473623E-008   0.000000000E+000
   0.38547477147765630E-007   0.286195068E-009   0.000000000E+000
   0.38578290478819000E-007   0.549211521E-008   0.000000000E+000
   0.38609103809872369E-007   0.218685092E-008   0.000000000E+000
   0.38639917140925739E-007  -0.363443298E-008   0.000000000E+000
   0.38670730471979109E-007  -0.262610245E-008   0.000000000E+000
   0.38701543803032479E-007   0.237741471E-008   0.000000000E+000
   0.38732357134085849E-007   0.206165396E-008   0.000000000E+000
   0.38763170465139218E-007  -0.273519873E-008   0.000000000E+000
   0.38793983796192588E-007  -0.262741673E-008   0.000000000E+000
   0.38824797127245958E-007   0.321425531E-008   0.000000000E+000
   0.38855610458299328E-007   0.468516648E-008   0.000000000E+000
   0.38886423789352698E-007  -0.189191152E-008   0.000000000E+000
   0.38917237120406067E-007  -0.639592734E-008   0.000000000E+000
   0.38948050451459437E-007  -0.113182219E-008   0.000000000E+000
   0.38978863782512807E-007   0.599709216E-008   0.000000000E+000
   0.39009677113566177E-007   0.387154842E-008   0.000000000E+000
   0.39040490444619547E-007  -0.383774168E-008   0.000000000E+000
   0.39071303775672916E-007  -0.480387685E-008   0.000000000E+000
   0.39102117106726286E-007   0.176523773E-008   0.000000000E+000
   0.39132930437779656E-007   0.440333281E-008   0.000000000E+000
   0.39163743768833026E-007  -0.943840561E-009   0.000000000E+000
   0.39194557099886396E-007  -0.430431379E-008   0.000000000E+000
   0.39225370430939765E-007   0.666890987E-009   0.000000000E+000
   0.39256183761993135E-007   0.524882848E-008   0.000000000E+000
   0.39286997093046505E-007   0.611242612E-009   0.000000000E+000
   0.39317810424099875E-007  -0.620882856E-008   0.000000000E+000
   0.39348623755153245E-007  -0.337492567E-008   0.000000000E+000
   0.39379437086206615E-007   0.548064216E-008   0.000000000E+000
   0.39410250417259984E-007   0.626570706E-008   0.000000000E+000
   0.39441063748313354E-007  -0.263483724E-008   0.000000000E+000
   0.39471877079366724E-007  -0.734207140E-008   0.000000000E+000
   0.39502690410420094E-007  -0.795069788E-009   0.000000000E+000
   0.39533503741473464E-007   0.612052808E-008   0.000000000E+000
   0.39564317072526833E-007   0.274194556E-008   0.000000000E+000
   0.39595130403580203E-007  -0.423924984E-008   0.000000000E+000
   0.39625943734633573E-007  -0.288537949E-008   0.000000000E+000
   0.39656757065686943E-007   0.364253117E-008   0.000000000E+000
   0.39687570396740313E-007   0.307707460E-008   0.000000000E+000
   0.39718383727793682E-007  -0.414747969E-008   0.000000000E+000
   0.39749197058847052E-007  -0.504876629E-008   0.000000000E+000
   0.39780010389900422E-007   0.340306316E-008   0.000000000E+000
   0.39810823720953792E-007   0.782984522E-008   0.000000000E+000
   0.39841637052007162E-007   0.117280408E-009   0.000000000E+000
   0.39872450383060531E-007  -0.843443271E-008   0.000000000E+000
   0.39903263714113901E-007  -0.464191841E-008   0.000000000E+000
   0.39934077045167271E-007   0.552160850E-008   0.000000000E+000
   0.39964890376220641E-007   0.668383660E-008   0.000000000E+000
