t              AirBox.fdtd_Point probe A_Ey_25_50_13.dat       incid
   0.27300611313285650E-007  -0.387788859E-007   0.000000000E+000
   0.27331424644339020E-007  -0.219417569E-007   0.000000000E+000
   0.27362237975392389E-007   0.275986221E-007   0.000000000E+000
   0.27393051306445759E-007   0.322991163E-007   0.000000000E+000
   0.27423864637499129E-007  -0.225856951E-007   0.000000000E+000
   0.27454677968552499E-007  -0.369495368E-008   0.000000000E+000
   0.27485491299605869E-007   0.621505336E-007   0.000000000E+000
   0.27516304630659238E-007  -0.914852905E-008   0.000000000E+000
   0.27547117961712608E-007  -0.129105757E-006   0.000000000E+000
   0.27577931292765978E-007  -0.455278695E-007   0.000000000E+000
   0.27608744623819348E-007   0.134901057E-006   0.000000000E+000
   0.27639557954872718E-007   0.112513703E-006   0.000000000E+000
   0.27670371285926088E-007  -0.612710380E-007   0.000000000E+000
   0.27701184616979457E-007  -0.123161300E-006   0.000000000E+000
   0.27731997948032827E-007  -0.396534361E-007   0.000000000E+000
   0.27762811279086197E-007   0.546886341E-007   0.000000000E+000
   0.27793624610139567E-007   0.777500304E-007   0.000000000E+000
   0.27824437941192937E-007   0.984857706E-008   0.000000000E+000
   0.27855251272246306E-007  -0.641169606E-007   0.000000000E+000
   0.27886064603299676E-007  -0.159946865E-007   0.000000000E+000
   0.27916877934353046E-007   0.620578220E-007   0.000000000E+000
   0.27947691265406416E-007  -0.191380067E-007   0.000000000E+000
   0.27978504596459786E-007  -0.124124028E-006   0.000000000E+000
   0.28009317927513155E-007   0.813415113E-009   0.000000000E+000
   0.28040131258566525E-007   0.184329039E-006   0.000000000E+000
   0.28070944589619895E-007   0.874651178E-007   0.000000000E+000
   0.28101757920673265E-007  -0.163541614E-006   0.000000000E+000
   0.28132571251726635E-007  -0.181162804E-006   0.000000000E+000
   0.28163384582780004E-007   0.444131700E-007   0.000000000E+000
   0.28194197913833374E-007   0.181757088E-006   0.000000000E+000
   0.28225011244886744E-007   0.698346412E-007   0.000000000E+000
   0.28255824575940114E-007  -0.109787237E-006   0.000000000E+000
   0.28286637906993484E-007  -0.108045363E-006   0.000000000E+000
   0.28317451238046853E-007   0.504269408E-007   0.000000000E+000
   0.28348264569100223E-007   0.882271110E-007   0.000000000E+000
   0.28379077900153593E-007  -0.693431019E-007   0.000000000E+000
   0.28409891231206963E-007  -0.114480017E-006   0.000000000E+000
   0.28440704562260333E-007   0.953927639E-007   0.000000000E+000
   0.28471517893313703E-007   0.201282802E-006   0.000000000E+000
   0.28502331224367072E-007  -0.415630836E-007   0.000000000E+000
   0.28533144555420442E-007  -0.269276711E-006   0.000000000E+000
   0.28563957886473812E-007  -0.101195326E-006   0.000000000E+000
   0.28594771217527182E-007   0.213797648E-006   0.000000000E+000
   0.28625584548580552E-007   0.211104322E-006   0.000000000E+000
   0.28656397879633921E-007  -0.727196721E-007   0.000000000E+000
   0.28687211210687291E-007  -0.212508738E-006   0.000000000E+000
   0.28718024541740661E-007  -0.425920632E-007   0.000000000E+000
   0.28748837872794031E-007   0.141399283E-006   0.000000000E+000
   0.28779651203847401E-007   0.570261562E-007   0.000000000E+000
   0.28810464534900770E-007  -0.121593928E-006   0.000000000E+000
   0.28841277865954140E-007  -0.504050277E-007   0.000000000E+000
   0.28872091197007510E-007   0.168532893E-006   0.000000000E+000
   0.28902904528060880E-007   0.113955551E-006   0.000000000E+000
   0.28933717859114250E-007  -0.193451640E-006   0.000000000E+000
   0.28964531190167619E-007  -0.244825912E-006   0.000000000E+000
   0.28995344521220989E-007   0.951319237E-007   0.000000000E+000
   0.29026157852274359E-007   0.310062546E-006   0.000000000E+000
   0.29056971183327729E-007   0.692039634E-007   0.000000000E+000
   0.29087784514381099E-007  -0.244201573E-006   0.000000000E+000
   0.29118597845434468E-007  -0.175664553E-006   0.000000000E+000
   0.29149411176487838E-007   0.107964695E-006   0.000000000E+000
   0.29180224507541208E-007   0.158421287E-006   0.000000000E+000
   0.29211037838594578E-007  -0.397801614E-007   0.000000000E+000
   0.29241851169647948E-007  -0.115442226E-006   0.000000000E+000
   0.29272664500701318E-007   0.504446191E-007   0.000000000E+000
   0.29303477831754687E-007   0.142091068E-006   0.000000000E+000
   0.29334291162808057E-007  -0.459347831E-007   0.000000000E+000
   0.29365104493861427E-007  -0.227249828E-006   0.000000000E+000
   0.29395917824914797E-007  -0.647755769E-007   0.000000000E+000
   0.29426731155968167E-007   0.239096295E-006   0.000000000E+000
   0.29457544487021536E-007   0.210323037E-006   0.000000000E+000
   0.29488357818074906E-007  -0.130844370E-006   0.000000000E+000
   0.29519171149128276E-007  -0.270589879E-006   0.000000000E+000
   0.29549984480181646E-007  -0.196934593E-007   0.000000000E+000
   0.29580797811235016E-007   0.201081747E-006   0.000000000E+000
   0.29611611142288385E-007   0.780503342E-007   0.000000000E+000
   0.29642424473341755E-007  -0.114525534E-006   0.000000000E+000
   0.29673237804395125E-007  -0.492604784E-007   0.000000000E+000
   0.29704051135448495E-007   0.102311446E-006   0.000000000E+000
   0.29734864466501865E-007   0.321239639E-007   0.000000000E+000
   0.29765677797555234E-007  -0.145927558E-006   0.000000000E+000
   0.29796491128608604E-007  -0.107581897E-006   0.000000000E+000
   0.29827304459661974E-007   0.122982073E-006   0.000000000E+000
   0.29858117790715344E-007   0.201139244E-006   0.000000000E+000
   0.29888931121768714E-007  -0.590095794E-008   0.000000000E+000
   0.29919744452822084E-007  -0.210537223E-006   0.000000000E+000
   0.29950557783875453E-007  -0.123716944E-006   0.000000000E+000
   0.29981371114928823E-007   0.114004749E-006   0.000000000E+000
   0.30012184445982193E-007   0.150689829E-006   0.000000000E+000
   0.30042997777035563E-007  -0.252967283E-007   0.000000000E+000
   0.30073811108088933E-007  -0.980420012E-007   0.000000000E+000
   0.30104624439142302E-007   0.175662791E-007   0.000000000E+000
   0.30135437770195672E-007   0.600443713E-007   0.000000000E+000
   0.30166251101249042E-007  -0.624760759E-007   0.000000000E+000
   0.30197064432302412E-007  -0.102037404E-006   0.000000000E+000
   0.30227877763355782E-007   0.507541671E-007   0.000000000E+000
   0.30258691094409151E-007   0.152511703E-006   0.000000000E+000
   0.30289504425462521E-007   0.312273727E-007   0.000000000E+000
   0.30320317756515891E-007  -0.133525049E-006   0.000000000E+000
   0.30351131087569261E-007  -0.113464360E-006   0.000000000E+000
   0.30381944418622631E-007   0.389974204E-007   0.000000000E+000
   0.30412757749676000E-007   0.109337840E-006   0.000000000E+000
   0.30443571080729370E-007   0.318461133E-007   0.000000000E+000
   0.30474384411782740E-007  -0.524695949E-007   0.000000000E+000
   0.30505197742836110E-007  -0.308648325E-007   0.000000000E+000
   0.30536011073889480E-007   0.178474693E-007   0.000000000E+000
   0.30566824404942849E-007  -0.123375941E-007   0.000000000E+000
   0.30597637735996219E-007  -0.508157250E-007   0.000000000E+000
   0.30628451067049589E-007   0.110353504E-007   0.000000000E+000
   0.30659264398102959E-007   0.889909302E-007   0.000000000E+000
   0.30690077729156329E-007   0.379737628E-007   0.000000000E+000
   0.30720891060209699E-007  -0.791705261E-007   0.000000000E+000
   0.30751704391263068E-007  -0.861446239E-007   0.000000000E+000
   0.30782517722316438E-007   0.175390795E-007   0.000000000E+000
   0.30813331053369808E-007   0.737065236E-007   0.000000000E+000
   0.30844144384423178E-007   0.239600482E-007   0.000000000E+000
   0.30874957715476548E-007  -0.308198125E-007   0.000000000E+000
   0.30905771046529917E-007  -0.187855278E-007   0.000000000E+000
   0.30936584377583287E-007   0.459868765E-008   0.000000000E+000
   0.30967397708636657E-007  -0.158329918E-007   0.000000000E+000
   0.30998211039690027E-007  -0.280469408E-007   0.000000000E+000
   0.31029024370743397E-007   0.197913188E-007   0.000000000E+000
   0.31059837701796766E-007   0.583759245E-007   0.000000000E+000
   0.31090651032850136E-007   0.854134541E-008   0.000000000E+000
   0.31121464363903506E-007  -0.632975485E-007   0.000000000E+000
   0.31152277694956876E-007  -0.458327989E-007   0.000000000E+000
   0.31183091026010246E-007   0.292846920E-007   0.000000000E+000
   0.31213904357063615E-007   0.479240647E-007   0.000000000E+000
   0.31244717688116985E-007   0.344108742E-009   0.000000000E+000
   0.31275531019170355E-007  -0.279944459E-007   0.000000000E+000
   0.31306344350223725E-007  -0.706962666E-008   0.000000000E+000
   0.31337157681277095E-007   0.849367332E-008   0.000000000E+000
   0.31367971012330464E-007  -0.128773205E-007   0.000000000E+000
   0.31398784343383834E-007  -0.234675372E-007   0.000000000E+000
   0.31429597674437204E-007   0.184413569E-007   0.000000000E+000
   0.31460411005490574E-007   0.531341229E-007   0.000000000E+000
   0.31491224336543944E-007   0.118268417E-008   0.000000000E+000
   0.31522037667597314E-007  -0.749515507E-007   0.000000000E+000
   0.31552850998650683E-007  -0.433033343E-007   0.000000000E+000
   0.31583664329704053E-007   0.586979816E-007   0.000000000E+000
   0.31614477660757423E-007   0.644306510E-007   0.000000000E+000
   0.31645290991810793E-007  -0.291069284E-007   0.000000000E+000
   0.31676104322864163E-007  -0.572733931E-007   0.000000000E+000
   0.31706917653917532E-007   0.981362192E-008   0.000000000E+000
   0.31737730984970902E-007   0.318611697E-007   0.000000000E+000
   0.31768544316024272E-007  -0.231788633E-007   0.000000000E+000
   0.31799357647077642E-007  -0.331671828E-007   0.000000000E+000
   0.31830170978131012E-007   0.325259961E-007   0.000000000E+000
   0.31860984309184381E-007   0.570215875E-007   0.000000000E+000
   0.31891797640237751E-007  -0.135297924E-007   0.000000000E+000
   0.31922610971291121E-007  -0.792174362E-007   0.000000000E+000
   0.31953424302344491E-007  -0.401635987E-007   0.000000000E+000
   0.31984237633397861E-007   0.566929899E-007   0.000000000E+000
   0.32015050964451230E-007   0.762181713E-007   0.000000000E+000
   0.32045864295504600E-007  -0.120049179E-007   0.000000000E+000
   0.32076677626557970E-007  -0.748663851E-007   0.000000000E+000
   0.32107490957611340E-007  -0.196410035E-007   0.000000000E+000
   0.32138304288664710E-007   0.469864041E-007   0.000000000E+000
   0.32169117619718079E-007   0.784552157E-008   0.000000000E+000
   0.32199930950771449E-007  -0.469669672E-007   0.000000000E+000
   0.32230744281824819E-007   0.516180521E-008   0.000000000E+000
   0.32261557612878189E-007   0.719585671E-007   0.000000000E+000
   0.32292370943931559E-007   0.126683979E-007   0.000000000E+000
   0.32323184274984929E-007  -0.896804693E-007   0.000000000E+000
   0.32353997606038298E-007  -0.650401688E-007   0.000000000E+000
   0.32384810937091668E-007   0.539839391E-007   0.000000000E+000
   0.32415624268145038E-007   0.927655606E-007   0.000000000E+000
   0.32446437599198408E-007   0.482680207E-008   0.000000000E+000
   0.32477250930251778E-007  -0.784600971E-007   0.000000000E+000
   0.32508064261305147E-007  -0.449552360E-007   0.000000000E+000
   0.32538877592358517E-007   0.424693596E-007   0.000000000E+000
   0.32569690923411887E-007   0.400014208E-007   0.000000000E+000
   0.32600504254465257E-007  -0.413690096E-007   0.000000000E+000
   0.32631317585518627E-007  -0.378893503E-007   0.000000000E+000
   0.32662130916571996E-007   0.644076081E-007   0.000000000E+000
   0.32692944247625366E-007   0.655492585E-007   0.000000000E+000
   0.32723757578678736E-007  -0.752399671E-007   0.000000000E+000
   0.32754570909732106E-007  -0.115940452E-006   0.000000000E+000
   0.32785384240785476E-007   0.356333487E-007   0.000000000E+000
   0.32816197571838845E-007   0.129769646E-006   0.000000000E+000
   0.32847010902892215E-007   0.166523151E-007   0.000000000E+000
   0.32877824233945585E-007  -0.100519991E-006   0.000000000E+000
   0.32908637564998955E-007  -0.457023468E-007   0.000000000E+000
   0.32939450896052325E-007   0.542864917E-007   0.000000000E+000
   0.32970264227105694E-007   0.373093698E-007   0.000000000E+000
   0.33001077558159064E-007  -0.397264159E-007   0.000000000E+000
   0.33031890889212434E-007  -0.395036395E-007   0.000000000E+000
   0.33062704220265804E-007   0.390458368E-007   0.000000000E+000
   0.33093517551319174E-007   0.672268499E-007   0.000000000E+000
   0.33124330882372544E-007  -0.239469600E-007   0.000000000E+000
   0.33155144213425913E-007  -0.107440457E-006   0.000000000E+000
   0.33185957544479283E-007  -0.284938153E-007   0.000000000E+000
   0.33216770875532653E-007   0.110268147E-006   0.000000000E+000
   0.33247584206586023E-007   0.777634170E-007   0.000000000E+000
   0.33278397537639393E-007  -0.794424722E-007   0.000000000E+000
   0.33309210868692762E-007  -0.991840139E-007   0.000000000E+000
   0.33340024199746132E-007   0.364760595E-007   0.000000000E+000
   0.33370837530799502E-007   0.857166782E-007   0.000000000E+000
   0.33401650861852872E-007  -0.172331269E-007   0.000000000E+000
   0.33432464192906242E-007  -0.779373437E-007   0.000000000E+000
   0.33463277523959611E-007   0.271879230E-008   0.000000000E+000
   0.33494090855012981E-007   0.824422202E-007   0.000000000E+000
   0.33524904186066351E-007   0.229203678E-007   0.000000000E+000
   0.33555717517119721E-007  -0.923743144E-007   0.000000000E+000
   0.33586530848173091E-007  -0.735962971E-007   0.000000000E+000
   0.33617344179226460E-007   0.733543573E-007   0.000000000E+000
   0.33648157510279830E-007   0.114728103E-006   0.000000000E+000
   0.33678970841333200E-007  -0.345952671E-007   0.000000000E+000
   0.33709784172386570E-007  -0.130372939E-006   0.000000000E+000
   0.33740597503439940E-007  -0.972254099E-008   0.000000000E+000
   0.33771410834493309E-007   0.111119022E-006   0.000000000E+000
   0.33802224165546679E-007   0.294276745E-007   0.000000000E+000
   0.33833037496600049E-007  -0.883459634E-007   0.000000000E+000
   0.33863850827653419E-007  -0.381340257E-007   0.000000000E+000
   0.33894664158706789E-007   0.686555524E-007   0.000000000E+000
   0.33925477489760159E-007   0.459862477E-007   0.000000000E+000
   0.33956290820813528E-007  -0.555169493E-007   0.000000000E+000
   0.33987104151866898E-007  -0.721780253E-007   0.000000000E+000
   0.34017917482920268E-007   0.217997425E-007   0.000000000E+000
   0.34048730813973638E-007   0.929450295E-007   0.000000000E+000
   0.34079544145027008E-007   0.259148791E-007   0.000000000E+000
   0.34110357476080377E-007  -0.954877706E-007   0.000000000E+000
   0.34141170807133747E-007  -0.765934587E-007   0.000000000E+000
   0.34171984138187117E-007   0.660565647E-007   0.000000000E+000
   0.34202797469240487E-007   0.954355102E-007   0.000000000E+000
   0.34233610800293857E-007  -0.357285757E-007   0.000000000E+000
   0.34264424131347226E-007  -0.908007820E-007   0.000000000E+000
   0.34295237462400596E-007   0.173784187E-007   0.000000000E+000
   0.34326050793453966E-007   0.771991679E-007   0.000000000E+000
   0.34356864124507336E-007  -0.166273821E-007   0.000000000E+000
   0.34387677455560706E-007  -0.836571985E-007   0.000000000E+000
   0.34418490786614075E-007  -0.155530699E-008   0.000000000E+000
   0.34449304117667445E-007   0.887728504E-007   0.000000000E+000
   0.34480117448720815E-007   0.380697927E-007   0.000000000E+000
   0.34510930779774185E-007  -0.744880992E-007   0.000000000E+000
   0.34541744110827555E-007  -0.784845398E-007   0.000000000E+000
   0.34572557441880925E-007   0.274911329E-007   0.000000000E+000
   0.34603370772934294E-007   0.813047762E-007   0.000000000E+000
   0.34634184103987664E-007   0.109102984E-007   0.000000000E+000
   0.34664997435041034E-007  -0.590700964E-007   0.000000000E+000
   0.34695810766094404E-007  -0.221171597E-007   0.000000000E+000
   0.34726624097147774E-007   0.380686238E-007   0.000000000E+000
   0.34757437428201143E-007   0.984598536E-008   0.000000000E+000
   0.34788250759254513E-007  -0.495175598E-007   0.000000000E+000
   0.34819064090307883E-007  -0.225333974E-007   0.000000000E+000
   0.34849877421361253E-007   0.597343330E-007   0.000000000E+000
   0.34880690752414623E-007   0.601911836E-007   0.000000000E+000
   0.34911504083467992E-007  -0.414915320E-007   0.000000000E+000
   0.34942317414521362E-007  -0.959843689E-007   0.000000000E+000
   0.34973130745574732E-007  -0.104322879E-007   0.000000000E+000
   0.35003944076628102E-007   0.851496864E-007   0.000000000E+000
   0.35034757407681472E-007   0.408789731E-007   0.000000000E+000
   0.35065570738734841E-007  -0.538177574E-007   0.000000000E+000
   0.35096384069788211E-007  -0.337827899E-007   0.000000000E+000
   0.35127197400841581E-007   0.391258013E-007   0.000000000E+000
   0.35158010731894951E-007   0.101886375E-007   0.000000000E+000
   0.35188824062948321E-007  -0.624522016E-007   0.000000000E+000
   0.35219637394001690E-007  -0.265066511E-007   0.000000000E+000
   0.35250450725055060E-007   0.705077383E-007   0.000000000E+000
   0.35281264056108430E-007   0.685573411E-007   0.000000000E+000
   0.35312077387161800E-007  -0.344298527E-007   0.000000000E+000
   0.35342890718215170E-007  -0.940775422E-007   0.000000000E+000
   0.35373704049268540E-007  -0.326905294E-007   0.000000000E+000
   0.35404517380321909E-007   0.646424638E-007   0.000000000E+000
   0.35435330711375279E-007   0.634056221E-007   0.000000000E+000
   0.35466144042428649E-007  -0.265179523E-007   0.000000000E+000
   0.35496957373482019E-007  -0.530332755E-007   0.000000000E+000
   0.35527770704535389E-007   0.209154365E-007   0.000000000E+000
   0.35558584035588758E-007   0.389991257E-007   0.000000000E+000
   0.35589397366642128E-007  -0.504566415E-007   0.000000000E+000
   0.35620210697695498E-007  -0.720013134E-007   0.000000000E+000
   0.35651024028748868E-007   0.471255674E-007   0.000000000E+000
   0.35681837359802238E-007   0.115013599E-006   0.000000000E+000
   0.35712650690855607E-007   0.673988865E-008   0.000000000E+000
   0.35743464021908977E-007  -0.117128629E-006   0.000000000E+000
   0.35774277352962347E-007  -0.760893784E-007   0.000000000E+000
   0.35805090684015717E-007   0.584601167E-007   0.000000000E+000
   0.35835904015069087E-007   0.920414180E-007   0.000000000E+000
   0.35866717346122456E-007  -0.573400882E-008   0.000000000E+000
   0.35897530677175826E-007  -0.699933267E-007   0.000000000E+000
   0.35928344008229196E-007  -0.402253875E-008   0.000000000E+000
   0.35959157339282566E-007   0.586123647E-007   0.000000000E+000
   0.35989970670335936E-007  -0.129760735E-007   0.000000000E+000
   0.36020784001389305E-007  -0.933246653E-007   0.000000000E+000
   0.36051597332442675E-007  -0.127160575E-007   0.000000000E+000
   0.36082410663496045E-007   0.117478976E-006   0.000000000E+000
   0.36113223994549415E-007   0.772536026E-007   0.000000000E+000
   0.36144037325602785E-007  -0.854256967E-007   0.000000000E+000
   0.36174850656656155E-007  -0.130385587E-006   0.000000000E+000
   0.36205663987709524E-007   0.153325175E-008   0.000000000E+000
   0.36236477318762894E-007   0.115958542E-006   0.000000000E+000
   0.36267290649816264E-007   0.562413760E-007   0.000000000E+000
   0.36298103980869634E-007  -0.732158156E-007   0.000000000E+000
   0.36328917311923004E-007  -0.650790497E-007   0.000000000E+000
   0.36359730642976373E-007   0.542066658E-007   0.000000000E+000
   0.36390543974029743E-007   0.556494086E-007   0.000000000E+000
   0.36421357305083113E-007  -0.771971997E-007   0.000000000E+000
   0.36452170636136483E-007  -0.881390747E-007   0.000000000E+000
   0.36482983967189853E-007   0.770781270E-007   0.000000000E+000
   0.36513797298243222E-007   0.137421253E-006   0.000000000E+000
   0.36544610629296592E-007  -0.243892657E-007   0.000000000E+000
   0.36575423960349962E-007  -0.151263762E-006   0.000000000E+000
   0.36606237291403332E-007  -0.572498280E-007   0.000000000E+000
   0.36637050622456702E-007   0.956028501E-007   0.000000000E+000
   0.36667863953510071E-007   0.945093248E-007   0.000000000E+000
   0.36698677284563441E-007  -0.277294774E-007   0.000000000E+000
   0.36729490615616811E-007  -0.862022631E-007   0.000000000E+000
   0.36760303946670181E-007  -0.623563778E-008   0.000000000E+000
   0.36791117277723551E-007   0.718578335E-007   0.000000000E+000
   0.36821930608776920E-007   0.246026133E-008   0.000000000E+000
   0.36852743939830290E-007  -0.980550539E-007   0.000000000E+000
   0.36883557270883660E-007  -0.226561383E-007   0.000000000E+000
   0.36914370601937030E-007   0.126626958E-006   0.000000000E+000
   0.36945183932990400E-007   0.769395569E-007   0.000000000E+000
   0.36975997264043770E-007  -0.113994943E-006   0.000000000E+000
   0.37006810595097139E-007  -0.133314359E-006   0.000000000E+000
   0.37037623926150509E-007   0.454366500E-007   0.000000000E+000
   0.37068437257203879E-007   0.133997162E-006   0.000000000E+000
   0.37099250588257249E-007   0.182552711E-007   0.000000000E+000
   0.37130063919310619E-007  -0.977543593E-007   0.000000000E+000
   0.37160877250363988E-007  -0.463827021E-007   0.000000000E+000
   0.37191690581417358E-007   0.656052208E-007   0.000000000E+000
   0.37222503912470728E-007   0.466699355E-007   0.000000000E+000
   0.37253317243524098E-007  -0.712918933E-007   0.000000000E+000
   0.37284130574577468E-007  -0.718315292E-007   0.000000000E+000
   0.37314943905630837E-007   0.738265200E-007   0.000000000E+000
   0.37345757236684207E-007   0.116246184E-006   0.000000000E+000
   0.37376570567737577E-007  -0.442411618E-007   0.000000000E+000
   0.37407383898790947E-007  -0.148180732E-006   0.000000000E+000
   0.37438197229844317E-007  -0.192096223E-007   0.000000000E+000
   0.37469010560897686E-007   0.126074099E-006   0.000000000E+000
   0.37499823891951056E-007   0.626890966E-007   0.000000000E+000
   0.37530637223004426E-007  -0.787396743E-007   0.000000000E+000
   0.37561450554057796E-007  -0.738659764E-007   0.000000000E+000
   0.37592263885111166E-007   0.386140044E-007   0.000000000E+000
   0.37623077216164535E-007   0.668488838E-007   0.000000000E+000
   0.37653890547217905E-007  -0.270940248E-007   0.000000000E+000
   0.37684703878271275E-007  -0.837612788E-007   0.000000000E+000
   0.37715517209324645E-007   0.654274857E-008   0.000000000E+000
   0.37746330540378015E-007   0.109764535E-006   0.000000000E+000
   0.37777143871431385E-007   0.358088244E-007   0.000000000E+000
   0.37807957202484754E-007  -0.120569652E-006   0.000000000E+000
   0.37838770533538124E-007  -0.937993008E-007   0.000000000E+000
   0.37869583864591494E-007   0.893929979E-007   0.000000000E+000
   0.37900397195644864E-007   0.123636113E-006   0.000000000E+000
   0.37931210526698234E-007  -0.468578349E-007   0.000000000E+000
   0.37962023857751603E-007  -0.126070120E-006   0.000000000E+000
   0.37992837188804973E-007   0.120536043E-007   0.000000000E+000
   0.38023650519858343E-007   0.113611350E-006   0.000000000E+000
   0.38054463850911713E-007   0.377588094E-008   0.000000000E+000
   0.38085277181965083E-007  -0.115483090E-006   0.000000000E+000
   0.38116090513018452E-007  -0.308749648E-007   0.000000000E+000
   0.38146903844071822E-007   0.113154094E-006   0.000000000E+000
   0.38177717175125192E-007   0.680199008E-007   0.000000000E+000
   0.38208530506178562E-007  -0.949970911E-007   0.000000000E+000
   0.38239343837231932E-007  -0.107993849E-006   0.000000000E+000
   0.38270157168285301E-007   0.475597304E-007   0.000000000E+000
   0.38300970499338671E-007   0.120123431E-006   0.000000000E+000
   0.38331783830392041E-007   0.138555123E-008   0.000000000E+000
   0.38362597161445411E-007  -0.113537965E-006   0.000000000E+000
   0.38393410492498781E-007  -0.453390356E-007   0.000000000E+000
   0.38424223823552150E-007   0.934223436E-007   0.000000000E+000
   0.38455037154605520E-007   0.758309255E-007   0.000000000E+000
   0.38485850485658890E-007  -0.781241027E-007   0.000000000E+000
   0.38516663816712260E-007  -0.111116478E-006   0.000000000E+000
   0.38547477147765630E-007   0.524468931E-007   0.000000000E+000
   0.38578290478819000E-007   0.139853398E-006   0.000000000E+000
   0.38609103809872369E-007  -0.198007228E-007   0.000000000E+000
   0.38639917140925739E-007  -0.160297020E-006   0.000000000E+000
   0.38670730471979109E-007  -0.252106815E-007   0.000000000E+000
   0.38701543803032479E-007   0.154821521E-006   0.000000000E+000
   0.38732357134085849E-007   0.625749337E-007   0.000000000E+000
   0.38763170465139218E-007  -0.135081990E-006   0.000000000E+000
   0.38793983796192588E-007  -0.959927533E-007   0.000000000E+000
   0.38824797127245958E-007   0.970713145E-007   0.000000000E+000
   0.38855610458299328E-007   0.115119235E-006   0.000000000E+000
   0.38886423789352698E-007  -0.541481313E-007   0.000000000E+000
   0.38917237120406067E-007  -0.128900581E-006   0.000000000E+000
   0.38948050451459437E-007   0.176228809E-009   0.000000000E+000
   0.38978863782512807E-007   0.125468276E-006   0.000000000E+000
   0.39009677113566177E-007   0.487829936E-007   0.000000000E+000
   0.39040490444619547E-007  -0.114753391E-006   0.000000000E+000
   0.39071303775672916E-007  -0.964823386E-007   0.000000000E+000
   0.39102117106726286E-007   0.894317509E-007   0.000000000E+000
   0.39132930437779656E-007   0.130674451E-006   0.000000000E+000
   0.39163743768833026E-007  -0.595811684E-007   0.000000000E+000
   0.39194557099886396E-007  -0.158767165E-006   0.000000000E+000
   0.39225370430939765E-007   0.141576919E-007   0.000000000E+000
   0.39256183761993135E-007   0.164961392E-006   0.000000000E+000
   0.39286997093046505E-007   0.333447190E-007   0.000000000E+000
   0.39317810424099875E-007  -0.153833554E-006   0.000000000E+000
   0.39348623755153245E-007  -0.821403461E-007   0.000000000E+000
   0.39379437086206615E-007   0.119010465E-006   0.000000000E+000
   0.39410250417259984E-007   0.113362447E-006   0.000000000E+000
   0.39441063748313354E-007  -0.807119704E-007   0.000000000E+000
   0.39471877079366724E-007  -0.136667808E-006   0.000000000E+000
   0.39502690410420094E-007   0.360991379E-007   0.000000000E+000
   0.39533503741473464E-007   0.146646244E-006   0.000000000E+000
   0.39564317072526833E-007   0.665332323E-008   0.000000000E+000
   0.39595130403580203E-007  -0.151479000E-006   0.000000000E+000
   0.39625943734633573E-007  -0.592946563E-007   0.000000000E+000
   0.39656757065686943E-007   0.133253224E-006   0.000000000E+000
   0.39687570396740313E-007   0.104699176E-006   0.000000000E+000
   0.39718383727793682E-007  -0.986850566E-007   0.000000000E+000
   0.39749197058847052E-007  -0.140110913E-006   0.000000000E+000
   0.39780010389900422E-007   0.467802153E-007   0.000000000E+000
   0.39810823720953792E-007   0.150281778E-006   0.000000000E+000
   0.39841637052007162E-007  -0.310805603E-009   0.000000000E+000
   0.39872450383060531E-007  -0.150269670E-006   0.000000000E+000
   0.39903263714113901E-007  -0.452123814E-007   0.000000000E+000
   0.39934077045167271E-007   0.136414599E-006   0.000000000E+000
   0.39964890376220641E-007   0.821621455E-007   0.000000000E+000
