t              AirBox.fdtd_Point probe C_Hx_75_50_13.dat       incid
   0.27269797982232280E-007   0.755920659E-009   0.000000000E+000
   0.27300611313285650E-007  -0.189607885E-009   0.000000000E+000
   0.27331424644339020E-007  -0.777932885E-009   0.000000000E+000
   0.27362237975392389E-007  -0.283772839E-009   0.000000000E+000
   0.27393051306445759E-007   0.411099543E-009   0.000000000E+000
   0.27423864637499129E-007   0.445673387E-009   0.000000000E+000
   0.27454677968552499E-007  -0.127073352E-010   0.000000000E+000
   0.27485491299605869E-007  -0.269888278E-009   0.000000000E+000
   0.27516304630659238E-007  -0.306438763E-010   0.000000000E+000
   0.27547117961712608E-007   0.161445843E-009   0.000000000E+000
   0.27577931292765978E-007  -0.184659996E-009   0.000000000E+000
   0.27608744623819348E-007  -0.398149125E-009   0.000000000E+000
   0.27639557954872718E-007   0.235566067E-009   0.000000000E+000
   0.27670371285926088E-007   0.779676157E-009   0.000000000E+000
   0.27701184616979457E-007   0.999641481E-010   0.000000000E+000
   0.27731997948032827E-007  -0.841182901E-009   0.000000000E+000
   0.27762811279086197E-007  -0.517260679E-009   0.000000000E+000
   0.27793624610139567E-007   0.472557771E-009   0.000000000E+000
   0.27824437941192937E-007   0.595008098E-009   0.000000000E+000
   0.27855251272246306E-007  -0.360509400E-010   0.000000000E+000
   0.27886064603299676E-007  -0.303471498E-009   0.000000000E+000
   0.27916877934353046E-007  -0.596481475E-010   0.000000000E+000
   0.27947691265406416E-007   0.641086906E-010   0.000000000E+000
   0.27978504596459786E-007  -0.114552090E-009   0.000000000E+000
   0.28009317927513155E-007  -0.185419541E-009   0.000000000E+000
   0.28040131258566525E-007   0.154905005E-009   0.000000000E+000
   0.28070944589619895E-007   0.509427722E-009   0.000000000E+000
   0.28101757920673265E-007   0.170520709E-009   0.000000000E+000
   0.28132571251726635E-007  -0.596775074E-009   0.000000000E+000
   0.28163384582780004E-007  -0.598153083E-009   0.000000000E+000
   0.28194197913833374E-007   0.304712866E-009   0.000000000E+000
   0.28225011244886744E-007   0.726786853E-009   0.000000000E+000
   0.28255824575940114E-007   0.783133558E-010   0.000000000E+000
   0.28286637906993484E-007  -0.478462492E-009   0.000000000E+000
   0.28317451238046853E-007  -0.175347292E-009   0.000000000E+000
   0.28348264569100223E-007   0.201931277E-009   0.000000000E+000
   0.28379077900153593E-007   0.382445464E-011   0.000000000E+000
   0.28409891231206963E-007  -0.207547743E-009   0.000000000E+000
   0.28440704562260333E-007   0.976000808E-010   0.000000000E+000
   0.28471517893313703E-007   0.429812241E-009   0.000000000E+000
   0.28502331224367072E-007   0.128750399E-009   0.000000000E+000
   0.28533144555420442E-007  -0.503760977E-009   0.000000000E+000
   0.28563957886473812E-007  -0.518314502E-009   0.000000000E+000
   0.28594771217527182E-007   0.247610599E-009   0.000000000E+000
   0.28625584548580552E-007   0.713354931E-009   0.000000000E+000
   0.28656397879633921E-007   0.148529244E-009   0.000000000E+000
   0.28687211210687291E-007  -0.556509283E-009   0.000000000E+000
   0.28718024541740661E-007  -0.327837563E-009   0.000000000E+000
   0.28748837872794031E-007   0.288772978E-009   0.000000000E+000
   0.28779651203847401E-007   0.217140472E-009   0.000000000E+000
   0.28810464534900770E-007  -0.217679375E-009   0.000000000E+000
   0.28841277865954140E-007  -0.723759525E-010   0.000000000E+000
   0.28872091197007510E-007   0.375726339E-009   0.000000000E+000
   0.28902904528060880E-007   0.188235080E-009   0.000000000E+000
   0.28933717859114250E-007  -0.461006178E-009   0.000000000E+000
   0.28964531190167619E-007  -0.508906695E-009   0.000000000E+000
   0.28995344521220989E-007   0.240701237E-009   0.000000000E+000
   0.29026157852274359E-007   0.722180205E-009   0.000000000E+000
   0.29056971183327729E-007   0.188750737E-009   0.000000000E+000
   0.29087784514381099E-007  -0.601073302E-009   0.000000000E+000
   0.29118597845434468E-007  -0.478264595E-009   0.000000000E+000
   0.29149411176487838E-007   0.300185155E-009   0.000000000E+000
   0.29180224507541208E-007   0.464958516E-009   0.000000000E+000
   0.29211037838594578E-007  -0.130893796E-009   0.000000000E+000
   0.29241851169647948E-007  -0.322688598E-009   0.000000000E+000
   0.29272664500701318E-007   0.210680806E-009   0.000000000E+000
   0.29303477831754687E-007   0.362479657E-009   0.000000000E+000
   0.29334291162808057E-007  -0.296038416E-009   0.000000000E+000
   0.29365104493861427E-007  -0.610271778E-009   0.000000000E+000
   0.29395917824914797E-007   0.121037125E-009   0.000000000E+000
   0.29426731155968167E-007   0.798718425E-009   0.000000000E+000
   0.29457544487021536E-007   0.294988145E-009   0.000000000E+000
   0.29488357818074906E-007  -0.661529831E-009   0.000000000E+000
   0.29519171149128276E-007  -0.627505603E-009   0.000000000E+000
   0.29549984480181646E-007   0.287941893E-009   0.000000000E+000
   0.29580797811235016E-007   0.657056964E-009   0.000000000E+000
   0.29611611142288385E-007   0.145967682E-010   0.000000000E+000
   0.29642424473341755E-007  -0.487351659E-009   0.000000000E+000
   0.29673237804395125E-007  -0.577325132E-010   0.000000000E+000
   0.29704051135448495E-007   0.427792440E-009   0.000000000E+000
   0.29734864466501865E-007   0.141336942E-010   0.000000000E+000
   0.29765677797555234E-007  -0.572685455E-009   0.000000000E+000
   0.29796491128608604E-007  -0.154417007E-009   0.000000000E+000
   0.29827304459661974E-007   0.712034653E-009   0.000000000E+000
   0.29858117790715344E-007   0.524366606E-009   0.000000000E+000
   0.29888931121768714E-007  -0.562665858E-009   0.000000000E+000
   0.29919744452822084E-007  -0.840891468E-009   0.000000000E+000
   0.29950557783875453E-007   0.153345003E-009   0.000000000E+000
   0.29981371114928823E-007   0.853629167E-009   0.000000000E+000
   0.30012184445982193E-007   0.229395392E-009   0.000000000E+000
   0.30042997777035563E-007  -0.606774075E-009   0.000000000E+000
   0.30073811108088933E-007  -0.344503620E-009   0.000000000E+000
   0.30104624439142302E-007   0.405146888E-009   0.000000000E+000
   0.30135437770195672E-007   0.299639730E-009   0.000000000E+000
   0.30166251101249042E-007  -0.406664008E-009   0.000000000E+000
   0.30197064432302412E-007  -0.362668173E-009   0.000000000E+000
   0.30227877763355782E-007   0.465305405E-009   0.000000000E+000
   0.30258691094409151E-007   0.637956188E-009   0.000000000E+000
   0.30289504425462521E-007  -0.297101510E-009   0.000000000E+000
   0.30320317756515891E-007  -0.890156560E-009   0.000000000E+000
   0.30351131087569261E-007  -0.117416188E-009   0.000000000E+000
   0.30381944418622631E-007   0.857439342E-009   0.000000000E+000
   0.30412757749676000E-007   0.519328358E-009   0.000000000E+000
   0.30443571080729370E-007  -0.541104384E-009   0.000000000E+000
   0.30474384411782740E-007  -0.640436260E-009   0.000000000E+000
   0.30505197742836110E-007   0.236026809E-009   0.000000000E+000
   0.30536011073889480E-007   0.545268886E-009   0.000000000E+000
   0.30566824404942849E-007  -0.140121803E-009   0.000000000E+000
   0.30597637735996219E-007  -0.496407027E-009   0.000000000E+000
   0.30628451067049589E-007   0.158056290E-009   0.000000000E+000
   0.30659264398102959E-007   0.642862208E-009   0.000000000E+000
   0.30690077729156329E-007  -0.145093382E-010   0.000000000E+000
   0.30720891060209699E-007  -0.798685951E-009   0.000000000E+000
   0.30751704391263068E-007  -0.345603574E-009   0.000000000E+000
   0.30782517722316438E-007   0.712418347E-009   0.000000000E+000
   0.30813331053369808E-007   0.702049974E-009   0.000000000E+000
   0.30844144384423178E-007  -0.356943697E-009   0.000000000E+000
   0.30874957715476548E-007  -0.788984544E-009   0.000000000E+000
   0.30905771046529917E-007  -0.393574062E-013   0.000000000E+000
   0.30936584377583287E-007   0.640315634E-009   0.000000000E+000
   0.30967397708636657E-007   0.149634805E-009   0.000000000E+000
   0.30998211039690027E-007  -0.497853259E-009   0.000000000E+000
   0.31029024370743397E-007  -0.148106194E-009   0.000000000E+000
   0.31059837701796766E-007   0.531172273E-009   0.000000000E+000
   0.31090651032850136E-007   0.246905968E-009   0.000000000E+000
   0.31121464363903506E-007  -0.602918160E-009   0.000000000E+000
   0.31152277694956876E-007  -0.524755739E-009   0.000000000E+000
   0.31183091026010246E-007   0.487458685E-009   0.000000000E+000
   0.31213904357063615E-007   0.809121270E-009   0.000000000E+000
   0.31244717688116985E-007  -0.134286970E-009   0.000000000E+000
   0.31275531019170355E-007  -0.853151827E-009   0.000000000E+000
   0.31306344350223725E-007  -0.230174158E-009   0.000000000E+000
   0.31337157681277095E-007   0.661578736E-009   0.000000000E+000
   0.31367971012330464E-007   0.402084310E-009   0.000000000E+000
   0.31398784343383834E-007  -0.439761894E-009   0.000000000E+000
   0.31429597674437204E-007  -0.397022165E-009   0.000000000E+000
   0.31460411005490574E-007   0.366988023E-009   0.000000000E+000
   0.31491224336543944E-007   0.431557678E-009   0.000000000E+000
   0.31522037667597314E-007  -0.356956298E-009   0.000000000E+000
   0.31552850998650683E-007  -0.601787176E-009   0.000000000E+000
   0.31583664329704053E-007   0.219101515E-009   0.000000000E+000
   0.31614477660757423E-007   0.787452548E-009   0.000000000E+000
   0.31645290991810793E-007   0.116351206E-009   0.000000000E+000
   0.31676104322864163E-007  -0.767589103E-009   0.000000000E+000
   0.31706917653917532E-007  -0.464331434E-009   0.000000000E+000
   0.31737730984970902E-007   0.523917243E-009   0.000000000E+000
   0.31768544316024272E-007   0.628753494E-009   0.000000000E+000
   0.31799357647077642E-007  -0.230198305E-009   0.000000000E+000
   0.31830170978131012E-007  -0.590067994E-009   0.000000000E+000
   0.31860984309184381E-007   0.761006258E-010   0.000000000E+000
   0.31891797640237751E-007   0.536072298E-009   0.000000000E+000
   0.31922610971291121E-007  -0.207412976E-010   0.000000000E+000
   0.31953424302344491E-007  -0.579975956E-009   0.000000000E+000
   0.31984237633397861E-007  -0.958191859E-010   0.000000000E+000
   0.32015050964451230E-007   0.648701037E-009   0.000000000E+000
   0.32045864295504600E-007   0.358143432E-009   0.000000000E+000
   0.32076677626557970E-007  -0.550872459E-009   0.000000000E+000
   0.32107490957611340E-007  -0.618891438E-009   0.000000000E+000
   0.32138304288664710E-007   0.260936828E-009   0.000000000E+000
   0.32169117619718079E-007   0.702883585E-009   0.000000000E+000
   0.32199930950771449E-007   0.681919521E-010   0.000000000E+000
   0.32230744281824819E-007  -0.582968285E-009   0.000000000E+000
   0.32261557612878189E-007  -0.248527449E-009   0.000000000E+000
   0.32292370943931559E-007   0.434559749E-009   0.000000000E+000
   0.32323184274984929E-007   0.299587494E-009   0.000000000E+000
   0.32353997606038298E-007  -0.378794912E-009   0.000000000E+000
   0.32384810937091668E-007  -0.358969660E-009   0.000000000E+000
   0.32415624268145038E-007   0.373435921E-009   0.000000000E+000
   0.32446437599198408E-007   0.513045162E-009   0.000000000E+000
   0.32477250930251778E-007  -0.259131716E-009   0.000000000E+000
   0.32508064261305147E-007  -0.645566767E-009   0.000000000E+000
   0.32538877592358517E-007   0.164046554E-010   0.000000000E+000
   0.32569690923411887E-007   0.621055429E-009   0.000000000E+000
   0.32600504254465257E-007   0.230206382E-009   0.000000000E+000
   0.32631317585518627E-007  -0.429293406E-009   0.000000000E+000
   0.32662130916571996E-007  -0.332528449E-009   0.000000000E+000
   0.32692944247625366E-007   0.227901309E-009   0.000000000E+000
   0.32723757578678736E-007   0.322444488E-009   0.000000000E+000
   0.32754570909732106E-007  -0.115335935E-009   0.000000000E+000
   0.32785384240785476E-007  -0.314191506E-009   0.000000000E+000
   0.32816197571838845E-007   0.629088170E-010   0.000000000E+000
   0.32847010902892215E-007   0.375635717E-009   0.000000000E+000
   0.32877824233945585E-007   0.426833568E-010   0.000000000E+000
   0.32908637564998955E-007  -0.419824231E-009   0.000000000E+000
   0.32939450896052325E-007  -0.199648437E-009   0.000000000E+000
   0.32970264227105694E-007   0.368096303E-009   0.000000000E+000
   0.33001077558159064E-007   0.326587979E-009   0.000000000E+000
   0.33031890889212434E-007  -0.225323926E-009   0.000000000E+000
   0.33062704220265804E-007  -0.343166218E-009   0.000000000E+000
   0.33093517551319174E-007   0.940804101E-010   0.000000000E+000
   0.33124330882372544E-007   0.294728408E-009   0.000000000E+000
   0.33155144213425913E-007  -0.116208709E-010   0.000000000E+000
   0.33185957544479283E-007  -0.245871046E-009   0.000000000E+000
   0.33216770875532653E-007  -0.428341529E-010   0.000000000E+000
   0.33247584206586023E-007   0.229509328E-009   0.000000000E+000
   0.33278397537639393E-007   0.120011029E-009   0.000000000E+000
   0.33309210868692762E-007  -0.202209083E-009   0.000000000E+000
   0.33340024199746132E-007  -0.195925595E-009   0.000000000E+000
   0.33370837530799502E-007   0.158381572E-009   0.000000000E+000
   0.33401650861852872E-007   0.248418230E-009   0.000000000E+000
   0.33432464192906242E-007  -0.106537723E-009   0.000000000E+000
   0.33463277523959611E-007  -0.264077343E-009   0.000000000E+000
   0.33494090855012981E-007   0.694737046E-010   0.000000000E+000
   0.33524904186066351E-007   0.269423539E-009   0.000000000E+000
   0.33555717517119721E-007  -0.195127803E-010   0.000000000E+000
   0.33586530848173091E-007  -0.244625653E-009   0.000000000E+000
   0.33617344179226460E-007  -0.358583718E-010   0.000000000E+000
   0.33648157510279830E-007   0.183046939E-009   0.000000000E+000
   0.33678970841333200E-007   0.750780757E-010   0.000000000E+000
   0.33709784172386570E-007  -0.988389717E-010   0.000000000E+000
   0.33740597503439940E-007  -0.691900010E-010   0.000000000E+000
   0.33771410834493309E-007   0.590833354E-010   0.000000000E+000
   0.33802224165546679E-007   0.727689090E-010   0.000000000E+000
   0.33833037496600049E-007  -0.600858460E-010   0.000000000E+000
   0.33863850827653419E-007  -0.129615776E-009   0.000000000E+000
   0.33894664158706789E-007   0.445328496E-010   0.000000000E+000
   0.33925477489760159E-007   0.222903751E-009   0.000000000E+000
   0.33956290820813528E-007   0.493466379E-010   0.000000000E+000
   0.33987104151866898E-007  -0.244425702E-009   0.000000000E+000
   0.34017917482920268E-007  -0.153303398E-009   0.000000000E+000
   0.34048730813973638E-007   0.167684117E-009   0.000000000E+000
   0.34079544145027008E-007   0.172206749E-009   0.000000000E+000
   0.34110357476080377E-007  -0.731457395E-010   0.000000000E+000
   0.34141170807133747E-007  -0.910142031E-010   0.000000000E+000
   0.34171984138187117E-007   0.797095515E-010   0.000000000E+000
   0.34202797469240487E-007   0.444772968E-010   0.000000000E+000
   0.34233610800293857E-007  -0.146493068E-009   0.000000000E+000
   0.34264424131347226E-007  -0.114142931E-009   0.000000000E+000
   0.34295237462400596E-007   0.141923681E-009   0.000000000E+000
   0.34326050793453966E-007   0.231965613E-009   0.000000000E+000
   0.34356864124507336E-007   0.228371488E-011   0.000000000E+000
   0.34387677455560706E-007  -0.228657843E-009   0.000000000E+000
   0.34418490786614075E-007  -0.149180973E-009   0.000000000E+000
   0.34449304117667445E-007   0.928813138E-010   0.000000000E+000
   0.34480117448720815E-007   0.152746038E-009   0.000000000E+000
   0.34510930779774185E-007   0.257123212E-010   0.000000000E+000
   0.34541744110827555E-007  -0.303377740E-010   0.000000000E+000
   0.34572557441880925E-007   0.175214357E-010   0.000000000E+000
   0.34603370772934294E-007  -0.194211210E-010   0.000000000E+000
   0.34634184103987664E-007  -0.131263903E-009   0.000000000E+000
   0.34664997435041034E-007  -0.914468432E-010   0.000000000E+000
   0.34695810766094404E-007   0.129485533E-009   0.000000000E+000
   0.34726624097147774E-007   0.241446751E-009   0.000000000E+000
   0.34757437428201143E-007   0.433218045E-010   0.000000000E+000
   0.34788250759254513E-007  -0.227912147E-009   0.000000000E+000
   0.34819064090307883E-007  -0.196625424E-009   0.000000000E+000
   0.34849877421361253E-007   0.713370613E-010   0.000000000E+000
   0.34880690752414623E-007   0.169227965E-009   0.000000000E+000
   0.34911504083467992E-007   0.309835352E-010   0.000000000E+000
   0.34942317414521362E-007  -0.205027974E-010   0.000000000E+000
   0.34973130745574732E-007   0.597394217E-010   0.000000000E+000
   0.35003944076628102E-007  -0.157759777E-010   0.000000000E+000
   0.35034757407681472E-007  -0.203934813E-009   0.000000000E+000
   0.35065570738734841E-007  -0.129207534E-009   0.000000000E+000
   0.35096384069788211E-007   0.190879285E-009   0.000000000E+000
   0.35127197400841581E-007   0.291071389E-009   0.000000000E+000
   0.35158010731894951E-007   0.847080739E-011   0.000000000E+000
   0.35188824062948321E-007  -0.261387384E-009   0.000000000E+000
   0.35219637394001690E-007  -0.172482181E-009   0.000000000E+000
   0.35250450725055060E-007   0.925024085E-010   0.000000000E+000
   0.35281264056108430E-007   0.148305257E-009   0.000000000E+000
   0.35312077387161800E-007   0.100863762E-011   0.000000000E+000
   0.35342890718215170E-007  -0.232286256E-010   0.000000000E+000
   0.35373704049268540E-007   0.973892772E-010   0.000000000E+000
   0.35404517380321909E-007   0.303942774E-010   0.000000000E+000
   0.35435330711375279E-007  -0.221103608E-009   0.000000000E+000
   0.35466144042428649E-007  -0.205539447E-009   0.000000000E+000
   0.35496957373482019E-007   0.167446890E-009   0.000000000E+000
   0.35527770704535389E-007   0.363236163E-009   0.000000000E+000
   0.35558584035588758E-007   0.641831310E-010   0.000000000E+000
   0.35589397366642128E-007  -0.309848897E-009   0.000000000E+000
   0.35620210697695498E-007  -0.244626458E-009   0.000000000E+000
   0.35651024028748868E-007   0.120185112E-009   0.000000000E+000
   0.35681837359802238E-007   0.239247566E-009   0.000000000E+000
   0.35712650690855607E-007  -0.522012988E-011   0.000000000E+000
   0.35743464021908977E-007  -0.142534706E-009   0.000000000E+000
   0.35774277352962347E-007   0.644565096E-010   0.000000000E+000
   0.35805090684015717E-007   0.165167977E-009   0.000000000E+000
   0.35835904015069087E-007  -0.137048831E-009   0.000000000E+000
   0.35866717346122456E-007  -0.319068383E-009   0.000000000E+000
   0.35897530677175826E-007   0.506471531E-010   0.000000000E+000
   0.35928344008229196E-007   0.426617297E-009   0.000000000E+000
   0.35959157339282566E-007   0.178217163E-009   0.000000000E+000
   0.35989970670335936E-007  -0.320512117E-009   0.000000000E+000
   0.36020784001389305E-007  -0.336305567E-009   0.000000000E+000
   0.36051597332442675E-007   0.838066561E-010   0.000000000E+000
   0.36082410663496045E-007   0.311779963E-009   0.000000000E+000
   0.36113223994549415E-007   0.876032163E-010   0.000000000E+000
   0.36144037325602785E-007  -0.195538460E-009   0.000000000E+000
   0.36174850656656155E-007  -0.977612574E-010   0.000000000E+000
   0.36205663987709524E-007   0.178882978E-009   0.000000000E+000
   0.36236477318762894E-007   0.796232108E-010   0.000000000E+000
   0.36267290649816264E-007  -0.275603373E-009   0.000000000E+000
   0.36298103980869634E-007  -0.173079925E-009   0.000000000E+000
   0.36328917311923004E-007   0.338414574E-009   0.000000000E+000
   0.36359730642976373E-007   0.362388369E-009   0.000000000E+000
   0.36390543974029743E-007  -0.222533686E-009   0.000000000E+000
   0.36421357305083113E-007  -0.462614280E-009   0.000000000E+000
   0.36452170636136483E-007  -0.158945079E-011   0.000000000E+000
   0.36482983967189853E-007   0.378825110E-009   0.000000000E+000
   0.36513797298243222E-007   0.165596106E-009   0.000000000E+000
   0.36544610629296592E-007  -0.191500107E-009   0.000000000E+000
   0.36575423960349962E-007  -0.177261150E-009   0.000000000E+000
   0.36606237291403332E-007   0.828756230E-010   0.000000000E+000
   0.36637050622456702E-007   0.147065027E-009   0.000000000E+000
   0.36667863953510071E-007  -0.889292251E-010   0.000000000E+000
   0.36698677284563441E-007  -0.202664385E-009   0.000000000E+000
   0.36729490615616811E-007   0.100522368E-009   0.000000000E+000
   0.36760303946670181E-007   0.346939699E-009   0.000000000E+000
   0.36791117277723551E-007   0.122636346E-010   0.000000000E+000
   0.36821930608776920E-007  -0.421935126E-009   0.000000000E+000
   0.36852743939830290E-007  -0.199366232E-009   0.000000000E+000
   0.36883557270883660E-007   0.333615802E-009   0.000000000E+000
   0.36914370601937030E-007   0.318011978E-009   0.000000000E+000
   0.36945183932990400E-007  -0.139108947E-009   0.000000000E+000
   0.36975997264043770E-007  -0.278258194E-009   0.000000000E+000
   0.37006810595097139E-007   0.666031119E-011   0.000000000E+000
   0.37037623926150509E-007   0.179359416E-009   0.000000000E+000
   0.37068437257203879E-007   0.140142620E-010   0.000000000E+000
   0.37099250588257249E-007  -0.153172655E-009   0.000000000E+000
   0.37130063919310619E-007  -0.828910551E-011   0.000000000E+000
   0.37160877250363988E-007   0.230786709E-009   0.000000000E+000
   0.37191690581417358E-007   0.103186584E-009   0.000000000E+000
   0.37222503912470728E-007  -0.279368473E-009   0.000000000E+000
   0.37253317243524098E-007  -0.266966810E-009   0.000000000E+000
   0.37284130574577468E-007   0.202523470E-009   0.000000000E+000
   0.37314943905630837E-007   0.370947550E-009   0.000000000E+000
   0.37345757236684207E-007  -0.339127615E-010   0.000000000E+000
   0.37376570567737577E-007  -0.316799781E-009   0.000000000E+000
   0.37407383898790947E-007  -0.739297235E-010   0.000000000E+000
   0.37438197229844317E-007   0.186916260E-009   0.000000000E+000
   0.37469010560897686E-007   0.670200145E-010   0.000000000E+000
   0.37499823891951056E-007  -0.112438850E-009   0.000000000E+000
   0.37530637223004426E-007  -0.221243579E-010   0.000000000E+000
   0.37561450554057796E-007   0.143401790E-009   0.000000000E+000
   0.37592263885111166E-007   0.728484356E-010   0.000000000E+000
   0.37623077216164535E-007  -0.165118766E-009   0.000000000E+000
   0.37653890547217905E-007  -0.206678702E-009   0.000000000E+000
   0.37684703878271275E-007   0.807764133E-010   0.000000000E+000
   0.37715517209324645E-007   0.306292047E-009   0.000000000E+000
   0.37746330540378015E-007   0.894156832E-010   0.000000000E+000
   0.37777143871431385E-007  -0.264611666E-009   0.000000000E+000
   0.37807957202484754E-007  -0.199823075E-009   0.000000000E+000
   0.37838770533538124E-007   0.146309048E-009   0.000000000E+000
   0.37869583864591494E-007   0.189076269E-009   0.000000000E+000
   0.37900397195644864E-007  -0.745500467E-010   0.000000000E+000
   0.37931210526698234E-007  -0.123336785E-009   0.000000000E+000
   0.37962023857751603E-007   0.106898226E-009   0.000000000E+000
   0.37992837188804973E-007   0.138504014E-009   0.000000000E+000
   0.38023650519858343E-007  -0.137891615E-009   0.000000000E+000
   0.38054463850911713E-007  -0.236111630E-009   0.000000000E+000
   0.38085277181965083E-007   0.690817681E-010   0.000000000E+000
   0.38116090513018452E-007   0.310349135E-009   0.000000000E+000
   0.38146903844071822E-007   0.898437713E-010   0.000000000E+000
   0.38177717175125192E-007  -0.251792309E-009   0.000000000E+000
   0.38208530506178562E-007  -0.198570160E-009   0.000000000E+000
   0.38239343837231932E-007   0.114667220E-009   0.000000000E+000
   0.38270157168285301E-007   0.189193938E-009   0.000000000E+000
   0.38300970499338671E-007  -0.166114761E-010   0.000000000E+000
   0.38331783830392041E-007  -0.115959506E-009   0.000000000E+000
   0.38362597161445411E-007   0.215726326E-010   0.000000000E+000
   0.38393410492498781E-007   0.110633329E-009   0.000000000E+000
   0.38424223823552150E-007  -0.352720977E-010   0.000000000E+000
   0.38455037154605520E-007  -0.182932836E-009   0.000000000E+000
   0.38485850485658890E-007  -0.365884406E-010   0.000000000E+000
   0.38516663816712260E-007   0.239258335E-009   0.000000000E+000
   0.38547477147765630E-007   0.191048691E-009   0.000000000E+000
   0.38578290478819000E-007  -0.173582662E-009   0.000000000E+000
   0.38609103809872369E-007  -0.296087044E-009   0.000000000E+000
   0.38639917140925739E-007   0.319943239E-010   0.000000000E+000
   0.38670730471979109E-007   0.281029922E-009   0.000000000E+000
   0.38701543803032479E-007   0.748926754E-010   0.000000000E+000
   0.38732357134085849E-007  -0.188340205E-009   0.000000000E+000
   0.38763170465139218E-007  -0.776740061E-010   0.000000000E+000
   0.38793983796192588E-007   0.143662943E-009   0.000000000E+000
   0.38824797127245958E-007   0.566358765E-010   0.000000000E+000
   0.38855610458299328E-007  -0.167161507E-009   0.000000000E+000
   0.38886423789352698E-007  -0.100191959E-009   0.000000000E+000
   0.38917237120406067E-007   0.184090437E-009   0.000000000E+000
   0.38948050451459437E-007   0.216195298E-009   0.000000000E+000
   0.38978863782512807E-007  -0.965847541E-010   0.000000000E+000
   0.39009677113566177E-007  -0.287547514E-009   0.000000000E+000
   0.39040490444619547E-007  -0.569683467E-010   0.000000000E+000
   0.39071303775672916E-007   0.244810949E-009   0.000000000E+000
   0.39102117106726286E-007   0.173939502E-009   0.000000000E+000
   0.39132930437779656E-007  -0.118954402E-009   0.000000000E+000
   0.39163743768833026E-007  -0.178040610E-009   0.000000000E+000
   0.39194557099886396E-007   0.310092230E-010   0.000000000E+000
   0.39225370430939765E-007   0.135003647E-009   0.000000000E+000
   0.39256183761993135E-007  -0.152713675E-010   0.000000000E+000
   0.39286997093046505E-007  -0.132124187E-009   0.000000000E+000
   0.39317810424099875E-007   0.165194386E-010   0.000000000E+000
   0.39348623755153245E-007   0.195538433E-009   0.000000000E+000
   0.39379437086206615E-007   0.591710708E-010   0.000000000E+000
   0.39410250417259984E-007  -0.227785055E-009   0.000000000E+000
   0.39441063748313354E-007  -0.186493015E-009   0.000000000E+000
   0.39471877079366724E-007   0.161533453E-009   0.000000000E+000
   0.39502690410420094E-007   0.273295275E-009   0.000000000E+000
   0.39533503741473464E-007  -0.173805137E-010   0.000000000E+000
   0.39564317072526833E-007  -0.238677272E-009   0.000000000E+000
   0.39595130403580203E-007  -0.865414684E-010   0.000000000E+000
   0.39625943734633573E-007   0.139377648E-009   0.000000000E+000
   0.39656757065686943E-007   0.103707931E-009   0.000000000E+000
   0.39687570396740313E-007  -0.688335500E-010   0.000000000E+000
   0.39718383727793682E-007  -0.774586437E-010   0.000000000E+000
   0.39749197058847052E-007   0.746925508E-010   0.000000000E+000
   0.39780010389900422E-007   0.106372876E-009   0.000000000E+000
   0.39810823720953792E-007  -0.781579731E-010   0.000000000E+000
   0.39841637052007162E-007  -0.183262211E-009   0.000000000E+000
   0.39872450383060531E-007   0.120809474E-010   0.000000000E+000
   0.39903263714113901E-007   0.228195504E-009   0.000000000E+000
   0.39934077045167271E-007   0.114379943E-009   0.000000000E+000
   0.39964890376220641E-007  -0.157182989E-009   0.000000000E+000
