t              TwoCables.fdtd_Probe_End_Ez_50_25_10.dat
   0.10544550579482531E-007  -0.783589363E+000
   0.10546091279450311E-007  -0.779972792E+000
   0.10547631979418090E-007  -0.776310861E+000
   0.10549172679385869E-007  -0.772604644E+000
   0.10550713379353649E-007  -0.768851161E+000
   0.10552254079321428E-007  -0.765053570E+000
   0.10553794779289208E-007  -0.761212826E+000
   0.10555335479256987E-007  -0.757331491E+000
   0.10556876179224767E-007  -0.753409922E+000
   0.10558416879192546E-007  -0.749448657E+000
   0.10559957579160326E-007  -0.745442867E+000
   0.10561498279128105E-007  -0.741392016E+000
   0.10563038979095885E-007  -0.737297416E+000
   0.10564579679063664E-007  -0.733157575E+000
   0.10566120379031443E-007  -0.728979945E+000
   0.10567661078999223E-007  -0.724758208E+000
   0.10569201778967002E-007  -0.720494509E+000
   0.10570742478934782E-007  -0.716189682E+000
   0.10572283178902561E-007  -0.711842597E+000
   0.10573823878870341E-007  -0.707459271E+000
   0.10575364578838120E-007  -0.703034937E+000
   0.10576905278805900E-007  -0.698570788E+000
   0.10578445978773679E-007  -0.694066525E+000
   0.10579986678741458E-007  -0.689522386E+000
   0.10581527378709238E-007  -0.684938610E+000
   0.10583068078677017E-007  -0.680320501E+000
   0.10584608778644797E-007  -0.675668478E+000
   0.10586149478612576E-007  -0.670978546E+000
   0.10587690178580356E-007  -0.666245341E+000
   0.10589230878548135E-007  -0.661470592E+000
   0.10590771578515915E-007  -0.656660080E+000
   0.10592312278483694E-007  -0.651811540E+000
   0.10593852978451473E-007  -0.646926165E+000
   0.10595393678419253E-007  -0.642002344E+000
   0.10596934378387032E-007  -0.637045681E+000
   0.10598475078354812E-007  -0.632053614E+000
   0.10600015778322591E-007  -0.627027810E+000
   0.10601556478290371E-007  -0.621970296E+000
   0.10603097178258150E-007  -0.616881490E+000
   0.10604637878225930E-007  -0.611757994E+000
   0.10606178578193709E-007  -0.606594384E+000
   0.10607719278161488E-007  -0.601396620E+000
   0.10609259978129268E-007  -0.596165597E+000
   0.10610800678097047E-007  -0.590900004E+000
   0.10612341378064827E-007  -0.585602760E+000
   0.10613882078032606E-007  -0.580275178E+000
   0.10615422778000386E-007  -0.574913502E+000
   0.10616963477968165E-007  -0.569515705E+000
   0.10618504177935945E-007  -0.564087033E+000
   0.10620044877903724E-007  -0.558627486E+000
   0.10621585577871503E-007  -0.553142250E+000
   0.10623126277839283E-007  -0.547627091E+000
   0.10624666977807062E-007  -0.542084396E+000
   0.10626207677774842E-007  -0.536511302E+000
   0.10627748377742621E-007  -0.530909002E+000
   0.10629289077710401E-007  -0.525276124E+000
   0.10630829777678180E-007  -0.519608617E+000
   0.10632370477645960E-007  -0.513911545E+000
   0.10633911177613739E-007  -0.508191288E+000
   0.10635451877581518E-007  -0.502438843E+000
   0.10636992577549298E-007  -0.496661752E+000
   0.10638533277517077E-007  -0.490856320E+000
   0.10640073977484857E-007  -0.485022902E+000
   0.10641614677452636E-007  -0.479169041E+000
   0.10643155377420416E-007  -0.473289341E+000
   0.10644696077388195E-007  -0.467389256E+000
   0.10646236777355975E-007  -0.461466044E+000
   0.10647777477323754E-007  -0.455517471E+000
   0.10649318177291534E-007  -0.449534714E+000
   0.10650858877259313E-007  -0.443525434E+000
   0.10652399577227092E-007  -0.437485307E+000
   0.10653940277194872E-007  -0.431424797E+000
   0.10655480977162651E-007  -0.425341129E+000
   0.10657021677130431E-007  -0.419246525E+000
   0.10658562377098210E-007  -0.413129508E+000
   0.10660103077065990E-007  -0.406987458E+000
   0.10661643777033769E-007  -0.400822282E+000
   0.10663184477001549E-007  -0.394639313E+000
   0.10664725176969328E-007  -0.388431877E+000
   0.10666265876937107E-007  -0.382204831E+000
   0.10667806576904887E-007  -0.375958979E+000
   0.10669347276872666E-007  -0.369691432E+000
   0.10670887976840446E-007  -0.363395810E+000
   0.10672428676808225E-007  -0.357084632E+000
   0.10673969376776005E-007  -0.350757420E+000
   0.10675510076743784E-007  -0.344413131E+000
   0.10677050776711564E-007  -0.338050872E+000
   0.10678591476679343E-007  -0.331670493E+000
   0.10680132176647122E-007  -0.325268537E+000
   0.10681672876614902E-007  -0.318853557E+000
   0.10683213576582681E-007  -0.312421530E+000
   0.10684754276550461E-007  -0.305971920E+000
   0.10686294976518240E-007  -0.299511194E+000
   0.10687835676486020E-007  -0.293037534E+000
   0.10689376376453799E-007  -0.286545724E+000
   0.10690917076421579E-007  -0.280038804E+000
   0.10692457776389358E-007  -0.273515821E+000
   0.10693998476357137E-007  -0.266979575E+000
   0.10695539176324917E-007  -0.260424584E+000
   0.10697079876292696E-007  -0.253849059E+000
   0.10698620576260476E-007  -0.247262776E+000
   0.10700161276228255E-007  -0.240663424E+000
   0.10701701976196035E-007  -0.234056741E+000
   0.10703242676163814E-007  -0.227448061E+000
   0.10704783376131594E-007  -0.220830768E+000
   0.10706324076099373E-007  -0.214202315E+000
   0.10707864776067152E-007  -0.207560197E+000
   0.10709405476034932E-007  -0.200905845E+000
   0.10710946176002711E-007  -0.194229156E+000
   0.10712486875970491E-007  -0.187543362E+000
   0.10714027575938270E-007  -0.180848807E+000
   0.10715568275906050E-007  -0.174145296E+000
   0.10717108975873829E-007  -0.167436510E+000
   0.10718649675841609E-007  -0.160714835E+000
   0.10720190375809388E-007  -0.153989017E+000
   0.10721731075777167E-007  -0.147255823E+000
   0.10723271775744947E-007  -0.140523344E+000
   0.10724812475712726E-007  -0.133783072E+000
   0.10726353175680506E-007  -0.127045646E+000
   0.10727893875648285E-007  -0.120297991E+000
   0.10729434575616065E-007  -0.113543354E+000
   0.10730975275583844E-007  -0.106781207E+000
   0.10732515975551624E-007  -0.100007214E+000
   0.10734056675519403E-007  -0.932210535E-001
   0.10735597375487183E-007  -0.864262283E-001
   0.10737138075454962E-007  -0.796298683E-001
   0.10738678775422741E-007  -0.728308782E-001
   0.10740219475390521E-007  -0.660353974E-001
   0.10741760175358300E-007  -0.592485182E-001
   0.10743300875326080E-007  -0.524632260E-001
   0.10744841575293859E-007  -0.456693210E-001
   0.10746382275261639E-007  -0.388769209E-001
   0.10747922975229418E-007  -0.320804641E-001
   0.10749463675197198E-007  -0.252859145E-001
   0.10751004375164977E-007  -0.184905678E-001
   0.10752545075132756E-007  -0.116914762E-001
   0.10754085775100536E-007  -0.488596130E-002
   0.10755626475068315E-007   0.192800327E-002
   0.10757167175036095E-007   0.874058250E-002
   0.10758707875003874E-007   0.155544104E-001
   0.10760248574971654E-007   0.223573912E-001
   0.10761789274939433E-007   0.291503556E-001
   0.10763329974907213E-007   0.359340273E-001
   0.10764870674874992E-007   0.427122638E-001
   0.10766411374842771E-007   0.494881459E-001
   0.10767952074810551E-007   0.562647171E-001
   0.10769492774778330E-007   0.630380213E-001
   0.10771033474746110E-007   0.698165670E-001
   0.10772574174713889E-007   0.765929967E-001
   0.10774114874681669E-007   0.833712220E-001
   0.10775655574649448E-007   0.901428461E-001
   0.10777196274617228E-007   0.969039723E-001
   0.10778736974585007E-007   0.103655674E+000
   0.10780277674552786E-007   0.110399984E+000
   0.10781818374520566E-007   0.117135227E+000
   0.10783359074488345E-007   0.123862967E+000
   0.10784899774456125E-007   0.130587623E+000
   0.10786440474423904E-007   0.137305424E+000
   0.10787981174391684E-007   0.144009858E+000
   0.10789521874359463E-007   0.150695920E+000
   0.10791062574327243E-007   0.157374710E+000
   0.10792603274295022E-007   0.164052188E+000
   0.10794143974262801E-007   0.170725569E+000
   0.10795684674230581E-007   0.177392110E+000
   0.10797225374198360E-007   0.184045896E+000
   0.10798766074166140E-007   0.190685883E+000
   0.10800306774133919E-007   0.197315171E+000
   0.10801847474101699E-007   0.203940019E+000
   0.10803388174069478E-007   0.210554406E+000
   0.10804928874037258E-007   0.217153043E+000
   0.10806469574005037E-007   0.223731712E+000
   0.10808010273972816E-007   0.230294824E+000
   0.10809550973940596E-007   0.236835048E+000
   0.10811091673908375E-007   0.243364051E+000
   0.10812632373876155E-007   0.249884441E+000
   0.10814173073843934E-007   0.256398559E+000
   0.10815713773811714E-007   0.262901545E+000
   0.10817254473779493E-007   0.269393474E+000
   0.10818795173747273E-007   0.275871068E+000
   0.10820335873715052E-007   0.282331109E+000
   0.10821876573682832E-007   0.288773894E+000
   0.10823417273650611E-007   0.295195550E+000
   0.10824957973618390E-007   0.301600337E+000
   0.10826498673586170E-007   0.307985008E+000
   0.10828039373553949E-007   0.314343125E+000
   0.10829580073521729E-007   0.320684284E+000
   0.10831120773489508E-007   0.327009499E+000
   0.10832661473457288E-007   0.333323658E+000
   0.10834202173425067E-007   0.339627445E+000
   0.10835742873392847E-007   0.345910013E+000
   0.10837283573360626E-007   0.352176547E+000
   0.10838824273328405E-007   0.358424455E+000
   0.10840364973296185E-007   0.364651561E+000
   0.10841905673263964E-007   0.370848715E+000
   0.10843446373231744E-007   0.377022594E+000
   0.10844987073199523E-007   0.383179218E+000
   0.10846527773167303E-007   0.389315814E+000
   0.10848068473135082E-007   0.395429850E+000
   0.10849609173102862E-007   0.401519626E+000
   0.10851149873070641E-007   0.407580853E+000
   0.10852690573038420E-007   0.413621604E+000
   0.10854231273006200E-007   0.419637769E+000
   0.10855771972973979E-007   0.425636113E+000
   0.10857312672941759E-007   0.431618184E+000
   0.10858853372909538E-007   0.437573820E+000
   0.10860394072877318E-007   0.443505436E+000
   0.10861934772845097E-007   0.449412435E+000
   0.10863475472812877E-007   0.455291063E+000
   0.10865016172780656E-007   0.461145729E+000
   0.10866556872748435E-007   0.466972977E+000
   0.10868097572716215E-007   0.472769350E+000
   0.10869638272683994E-007   0.478535205E+000
   0.10871178972651774E-007   0.484274209E+000
   0.10872719672619553E-007   0.489993155E+000
   0.10874260372587333E-007   0.495690823E+000
   0.10875801072555112E-007   0.501351833E+000
   0.10877341772522892E-007   0.506985784E+000
   0.10878882472490671E-007   0.512586892E+000
   0.10880423172458450E-007   0.518164575E+000
   0.10881963872426230E-007   0.523714960E+000
   0.10883504572394009E-007   0.529241204E+000
   0.10885045272361789E-007   0.534738898E+000
   0.10886585972329568E-007   0.540205359E+000
   0.10888126672297348E-007   0.545631766E+000
   0.10889667372265127E-007   0.551021993E+000
   0.10891208072232907E-007   0.556382477E+000
   0.10892748772200686E-007   0.561710298E+000
   0.10894289472168465E-007   0.567016959E+000
   0.10895830172136245E-007   0.572294593E+000
   0.10897370872104024E-007   0.577544510E+000
   0.10898911572071804E-007   0.582761586E+000
   0.10900452272039583E-007   0.587933779E+000
   0.10901992972007363E-007   0.593069017E+000
   0.10903533671975142E-007   0.598173738E+000
   0.10905074371942922E-007   0.603245914E+000
   0.10906615071910701E-007   0.608283341E+000
   0.10908155771878481E-007   0.613288045E+000
   0.10909696471846260E-007   0.618258357E+000
   0.10911237171814039E-007   0.623195171E+000
   0.10912777871781819E-007   0.628099561E+000
   0.10914318571749598E-007   0.632971227E+000
   0.10915859271717378E-007   0.637806296E+000
   0.10917399971685157E-007   0.642602980E+000
   0.10918940671652937E-007   0.647361100E+000
   0.10920481371620716E-007   0.652075708E+000
   0.10922022071588496E-007   0.656747818E+000
   0.10923562771556275E-007   0.661380529E+000
   0.10925103471524054E-007   0.665979505E+000
   0.10926644171491834E-007   0.670545220E+000
   0.10928184871459613E-007   0.675082266E+000
   0.10929725571427393E-007   0.679585278E+000
   0.10931266271395172E-007   0.684050560E+000
   0.10932806971362952E-007   0.688470483E+000
   0.10934347671330731E-007   0.692850769E+000
   0.10935888371298511E-007   0.697183490E+000
   0.10937429071266290E-007   0.701477289E+000
   0.10938969771234069E-007   0.705725491E+000
   0.10940510471201849E-007   0.709932029E+000
   0.10942051171169628E-007   0.714100480E+000
   0.10943591871137408E-007   0.718230009E+000
   0.10945132571105187E-007   0.722325146E+000
   0.10946673271072967E-007   0.726380706E+000
   0.10948213971040746E-007   0.730395675E+000
   0.10949754671008526E-007   0.734367669E+000
   0.10951295370976305E-007   0.738294423E+000
   0.10952836070944084E-007   0.742174089E+000
   0.10954376770911864E-007   0.746008694E+000
   0.10955917470879643E-007   0.749798596E+000
   0.10957458170847423E-007   0.753544211E+000
   0.10958998870815202E-007   0.757247746E+000
   0.10960539570782982E-007   0.760913014E+000
   0.10962080270750761E-007   0.764537334E+000
   0.10963620970718541E-007   0.768118262E+000
   0.10965161670686320E-007   0.771654129E+000
   0.10966702370654099E-007   0.775144279E+000
   0.10968243070621879E-007   0.778582871E+000
   0.10969783770589658E-007   0.781979442E+000
   0.10971324470557438E-007   0.785330594E+000
   0.10972865170525217E-007   0.788638115E+000
   0.10974405870492997E-007   0.791901827E+000
   0.10975946570460776E-007   0.795116603E+000
   0.10977487270428556E-007   0.798282325E+000
   0.10979027970396335E-007   0.801399410E+000
   0.10980568670364114E-007   0.804469705E+000
   0.10982109370331894E-007   0.807494223E+000
   0.10983650070299673E-007   0.810473919E+000
   0.10985190770267453E-007   0.813404202E+000
   0.10986731470235232E-007   0.816285372E+000
   0.10988272170203012E-007   0.819123626E+000
   0.10989812870170791E-007   0.821916878E+000
   0.10991353570138571E-007   0.824664533E+000
   0.10992894270106350E-007   0.827364147E+000
   0.10994434970074130E-007   0.830011606E+000
   0.10995975670041909E-007   0.832605720E+000
   0.10997516370009688E-007   0.835147321E+000
   0.10999057069977468E-007   0.837640941E+000
   0.11000597769945247E-007   0.840084553E+000
   0.11002138469913027E-007   0.842480242E+000
   0.11003679169880806E-007   0.844824851E+000
   0.11005219869848586E-007   0.847121716E+000
   0.11006760569816365E-007   0.849370182E+000
   0.11008301269784145E-007   0.851572096E+000
   0.11009841969751924E-007   0.853726685E+000
   0.11011382669719703E-007   0.855830014E+000
   0.11012923369687483E-007   0.857879579E+000
   0.11014464069655262E-007   0.859874845E+000
   0.11016004769623042E-007   0.861817837E+000
   0.11017545469590821E-007   0.863709629E+000
   0.11019086169558601E-007   0.865551770E+000
   0.11020626869526380E-007   0.867344260E+000
   0.11022167569494160E-007   0.869081974E+000
   0.11023708269461939E-007   0.870766282E+000
   0.11025248969429718E-007   0.872397661E+000
   0.11026789669397498E-007   0.873979270E+000
   0.11028330369365277E-007   0.875515044E+000
   0.11029871069333057E-007   0.877003074E+000
   0.11031411769300836E-007   0.878440976E+000
   0.11032952469268616E-007   0.879826188E+000
   0.11034493169236395E-007   0.881156087E+000
   0.11036033869204175E-007   0.882428229E+000
   0.11037574569171954E-007   0.883643925E+000
   0.11039115269139733E-007   0.884802938E+000
   0.11040655969107513E-007   0.885910094E+000
   0.11042196669075292E-007   0.886966884E+000
   0.11043737369043072E-007   0.887973726E+000
   0.11045278069010851E-007   0.888929725E+000
   0.11046818768978631E-007   0.889833093E+000
   0.11048359468946410E-007   0.890685081E+000
   0.11049900168914190E-007   0.891485751E+000
   0.11051440868881969E-007   0.892234564E+000
   0.11052981568849748E-007   0.892929196E+000
   0.11054522268817528E-007   0.893567324E+000
   0.11056062968785307E-007   0.894148350E+000
   0.11057603668753087E-007   0.894673526E+000
   0.11059144368720866E-007   0.895144045E+000
   0.11060685068688646E-007   0.895561934E+000
   0.11062225768656425E-007   0.895927668E+000
   0.11063766468624205E-007   0.896239698E+000
   0.11065307168591984E-007   0.896498322E+000
   0.11066847868559763E-007   0.896702528E+000
   0.11068388568527543E-007   0.896854877E+000
   0.11069929268495322E-007   0.896956682E+000
   0.11071469968463102E-007   0.897007346E+000
   0.11073010668430881E-007   0.897005618E+000
   0.11074551368398661E-007   0.896949291E+000
   0.11076092068366440E-007   0.896836102E+000
   0.11077632768334220E-007   0.896665335E+000
   0.11079173468301999E-007   0.896437705E+000
   0.11080714168269779E-007   0.896154583E+000
   0.11082254868237558E-007   0.895817041E+000
   0.11083795568205337E-007   0.895426333E+000
   0.11085336268173117E-007   0.894983888E+000
   0.11086876968140896E-007   0.894490719E+000
   0.11088417668108676E-007   0.893946528E+000
   0.11089958368076455E-007   0.893350482E+000
   0.11091499068044235E-007   0.892701387E+000
   0.11093039768012014E-007   0.891998470E+000
   0.11094580467979794E-007   0.891241133E+000
   0.11096121167947573E-007   0.890428841E+000
   0.11097661867915352E-007   0.889560819E+000
   0.11099202567883132E-007   0.888636529E+000
   0.11100743267850911E-007   0.887656331E+000
   0.11102283967818691E-007   0.886622131E+000
   0.11103824667786470E-007   0.885535657E+000
   0.11105365367754250E-007   0.884398043E+000
   0.11106906067722029E-007   0.883208871E+000
   0.11108446767689809E-007   0.881967545E+000
   0.11109987467657588E-007   0.880673349E+000
   0.11111528167625367E-007   0.879327953E+000
   0.11113068867593147E-007   0.877933264E+000
   0.11114609567560926E-007   0.876488447E+000
   0.11116150267528706E-007   0.874990225E+000
   0.11117690967496485E-007   0.873436272E+000
   0.11119231667464265E-007   0.871824265E+000
   0.11120772367432044E-007   0.870154858E+000
   0.11122313067399824E-007   0.868431985E+000
   0.11123853767367603E-007   0.866658926E+000
   0.11125394467335382E-007   0.864836991E+000
   0.11126935167303162E-007   0.862965524E+000
   0.11128475867270941E-007   0.861043453E+000
   0.11130016567238721E-007   0.859070659E+000
   0.11131557267206500E-007   0.857048273E+000
   0.11133097967174280E-007   0.854977727E+000
   0.11134638667142059E-007   0.852856040E+000
   0.11136179367109839E-007   0.850680828E+000
   0.11137720067077618E-007   0.848453164E+000
   0.11139260767045397E-007   0.846169293E+000
   0.11140801467013177E-007   0.843834221E+000
   0.11142342166980956E-007   0.841446936E+000
   0.11143882866948736E-007   0.839011848E+000
   0.11145423566916515E-007   0.836527467E+000
   0.11146964266884295E-007   0.833993912E+000
   0.11148504966852074E-007   0.831410468E+000
   0.11150045666819854E-007   0.828778565E+000
   0.11151586366787633E-007   0.826099753E+000
   0.11153127066755412E-007   0.823372781E+000
   0.11154667766723192E-007   0.820596457E+000
   0.11156208466690971E-007   0.817770422E+000
   0.11157749166658751E-007   0.814895809E+000
   0.11159289866626530E-007   0.811970890E+000
   0.11160830566594310E-007   0.808999836E+000
   0.11162371266562089E-007   0.805978358E+000
   0.11163911966529869E-007   0.802907407E+000
   0.11165452666497648E-007   0.799785852E+000
   0.11166993366465428E-007   0.796617568E+000
   0.11168534066433207E-007   0.793403745E+000
   0.11170074766400986E-007   0.790143609E+000
   0.11171615466368766E-007   0.786837161E+000
   0.11173156166336545E-007   0.783482969E+000
   0.11174696866304325E-007   0.780085504E+000
   0.11176237566272104E-007   0.776645303E+000
   0.11177778266239884E-007   0.773161173E+000
   0.11179318966207663E-007   0.769631743E+000
   0.11180859666175443E-007   0.766054451E+000
   0.11182400366143222E-007   0.762427747E+000
   0.11183941066111001E-007   0.758752406E+000
   0.11185481766078781E-007   0.755030334E+000
   0.11187022466046560E-007   0.751264274E+000
   0.11188563166014340E-007   0.747458279E+000
   0.11190103865982119E-007   0.743606806E+000
   0.11191644565949899E-007   0.739715099E+000
   0.11193185265917678E-007   0.735780835E+000
   0.11194725965885458E-007   0.731801510E+000
   0.11196266665853237E-007   0.727783561E+000
   0.11197807365821016E-007   0.723722816E+000
   0.11199348065788796E-007   0.719619155E+000
   0.11200888765756575E-007   0.715471387E+000
   0.11202429465724355E-007   0.711282492E+000
   0.11203970165692134E-007   0.707055449E+000
   0.11205510865659914E-007   0.702784538E+000
   0.11207051565627693E-007   0.698469996E+000
   0.11208592265595473E-007   0.694111407E+000
   0.11210132965563252E-007   0.689712584E+000
   0.11211673665531031E-007   0.685273111E+000
   0.11213214365498811E-007   0.680796802E+000
   0.11214755065466590E-007   0.676285148E+000
   0.11216295765434370E-007   0.671736181E+000
   0.11217836465402149E-007   0.667147756E+000
   0.11219377165369929E-007   0.662523448E+000
   0.11220917865337708E-007   0.657858253E+000
   0.11222458565305488E-007   0.653158426E+000
   0.11223999265273267E-007   0.648418188E+000
   0.11225539965241046E-007   0.643633068E+000
   0.11227080665208826E-007   0.638808846E+000
   0.11228621365176605E-007   0.633947194E+000
   0.11230162065144385E-007   0.629052997E+000
   0.11231702765112164E-007   0.624125838E+000
   0.11233243465079944E-007   0.619168997E+000
   0.11234784165047723E-007   0.614176214E+000
   0.11236324865015503E-007   0.609142601E+000
   0.11237865564983282E-007   0.604073286E+000
   0.11239406264951061E-007   0.598970711E+000
   0.11240946964918841E-007   0.593837798E+000
   0.11242487664886620E-007   0.588675022E+000
   0.11244028364854400E-007   0.583479404E+000
   0.11245569064822179E-007   0.578245163E+000
   0.11247109764789959E-007   0.572977006E+000
   0.11248650464757738E-007   0.567673206E+000
   0.11250191164725518E-007   0.562334895E+000
   0.11251731864693297E-007   0.556968153E+000
   0.11253272564661077E-007   0.551570773E+000
   0.11254813264628856E-007   0.546141386E+000
   0.11256353964596635E-007   0.540685117E+000
   0.11257894664564415E-007   0.535201013E+000
   0.11259435364532194E-007   0.529683888E+000
   0.11260976064499974E-007   0.524141610E+000
   0.11262516764467753E-007   0.518571675E+000
   0.11264057464435533E-007   0.512971818E+000
   0.11265598164403312E-007   0.507343829E+000
   0.11267138864371092E-007   0.501683772E+000
   0.11268679564338871E-007   0.495993733E+000
   0.11270220264306650E-007   0.490273565E+000
   0.11271760964274430E-007   0.484525025E+000
   0.11273301664242209E-007   0.478747666E+000
   0.11274842364209989E-007   0.472944409E+000
   0.11276383064177768E-007   0.467121392E+000
   0.11277923764145548E-007   0.461276710E+000
   0.11279464464113327E-007   0.455409050E+000
   0.11281005164081107E-007   0.449515790E+000
   0.11282545864048886E-007   0.443600178E+000
   0.11284086564016665E-007   0.437652975E+000
   0.11285627263984445E-007   0.431687415E+000
   0.11287167963952224E-007   0.425699979E+000
   0.11288708663920004E-007   0.419684201E+000
   0.11290249363887783E-007   0.413642824E+000
   0.11291790063855563E-007   0.407575160E+000
   0.11293330763823342E-007   0.401480258E+000
   0.11294871463791122E-007   0.395371169E+000
   0.11296412163758901E-007   0.389243692E+000
   0.11297952863726680E-007   0.383093834E+000
   0.11299493563694460E-007   0.376926333E+000
   0.11301034263662239E-007   0.370734900E+000
   0.11302574963630019E-007   0.364529014E+000
   0.11304115663597798E-007   0.358308911E+000
   0.11305656363565578E-007   0.352077872E+000
   0.11307197063533357E-007   0.345819682E+000
   0.11308737763501137E-007   0.339538783E+000
   0.11310278463468916E-007   0.333232105E+000
   0.11311819163436695E-007   0.326904297E+000
   0.11313359863404475E-007   0.320559084E+000
   0.11314900563372254E-007   0.314203143E+000
   0.11316441263340034E-007   0.307835221E+000
   0.11317981963307813E-007   0.301447153E+000
   0.11319522663275593E-007   0.295050949E+000
   0.11321063363243372E-007   0.288641959E+000
   0.11322604063211152E-007   0.282218933E+000
   0.11324144763178931E-007   0.275779814E+000
   0.11325685463146710E-007   0.269326448E+000
   0.11327226163114490E-007   0.262853235E+000
   0.11328766863082269E-007   0.256363004E+000
   0.11330307563050049E-007   0.249858424E+000
   0.11331848263017828E-007   0.243345410E+000
   0.11333388962985608E-007   0.236821681E+000
   0.11334929662953387E-007   0.230281353E+000
   0.11336470362921167E-007   0.223730460E+000
   0.11338011062888946E-007   0.217170745E+000
   0.11339551762856726E-007   0.210599422E+000
   0.11341092462824505E-007   0.204017267E+000
   0.11342633162792284E-007   0.197432473E+000
   0.11344173862760064E-007   0.190841556E+000
   0.11345714562727843E-007   0.184241727E+000
   0.11347255262695623E-007   0.177630454E+000
   0.11348795962663402E-007   0.171004832E+000
   0.11350336662631182E-007   0.164369032E+000
   0.11351877362598961E-007   0.157726437E+000
   0.11353418062566741E-007   0.151076466E+000
   0.11354958762534520E-007   0.144419089E+000
   0.11356499462502299E-007   0.137754887E+000
   0.11358040162470079E-007   0.131084397E+000
   0.11359580862437858E-007   0.124403864E+000
   0.11361121562405638E-007   0.117720395E+000
   0.11362662262373417E-007   0.111032329E+000
   0.11364202962341197E-007   0.104341745E+000
   0.11365743662308976E-007   0.976547748E-001
   0.11367284362276756E-007   0.909700319E-001
   0.11368825062244535E-007   0.842750221E-001
   0.11370365762212314E-007   0.775731131E-001
   0.11371906462180094E-007   0.708668977E-001
   0.11373447162147873E-007   0.641507432E-001
   0.11374987862115653E-007   0.574308410E-001
   0.11376528562083432E-007   0.507018156E-001
   0.11378069262051212E-007   0.439703539E-001
   0.11379609962018991E-007   0.372462794E-001
   0.11381150661986771E-007   0.305266846E-001
   0.11382691361954550E-007   0.238120295E-001
   0.11384232061922329E-007   0.171062145E-001
   0.11385772761890109E-007   0.104015395E-001
   0.11387313461857888E-007   0.369141484E-002
   0.11388854161825668E-007  -0.302222115E-002
   0.11390394861793447E-007  -0.974141061E-002
   0.11391935561761227E-007  -0.164608173E-001
   0.11393476261729006E-007  -0.231760498E-001
   0.11395016961696786E-007  -0.298835188E-001
   0.11396557661664565E-007  -0.365876444E-001
   0.11398098361632344E-007  -0.432847664E-001
   0.11399639061600124E-007  -0.499826223E-001
   0.11401179761567903E-007  -0.566805489E-001
   0.11402720461535683E-007  -0.633779988E-001
   0.11404261161503462E-007  -0.700670704E-001
   0.11405801861471242E-007  -0.767523497E-001
   0.11407342561439021E-007  -0.834271163E-001
   0.11408883261406801E-007  -0.900930390E-001
   0.11410423961374580E-007  -0.967478752E-001
   0.11411964661342359E-007  -0.103404470E+000
   0.11413505361310139E-007  -0.110055320E+000
   0.11415046061277918E-007  -0.116693296E+000
   0.11416586761245698E-007  -0.123327456E+000
   0.11418127461213477E-007  -0.129959300E+000
   0.11419668161181257E-007  -0.136575609E+000
   0.11421208861149036E-007  -0.143183202E+000
   0.11422749561116816E-007  -0.149795443E+000
   0.11424290261084595E-007  -0.156397268E+000
   0.11425830961052375E-007  -0.162997231E+000
   0.11427371661020154E-007  -0.169577181E+000
   0.11428912360987933E-007  -0.176140368E+000
   0.11430453060955713E-007  -0.182679281E+000
   0.11431993760923492E-007  -0.189202443E+000
   0.11433534460891272E-007  -0.195720941E+000
   0.11435075160859051E-007  -0.202236652E+000
   0.11436615860826831E-007  -0.208746970E+000
   0.11438156560794610E-007  -0.215253428E+000
   0.11439697260762390E-007  -0.221746743E+000
   0.11441237960730169E-007  -0.228230730E+000
   0.11442778660697948E-007  -0.234694391E+000
   0.11444319360665728E-007  -0.241135255E+000
   0.11445860060633507E-007  -0.247554228E+000
   0.11447400760601287E-007  -0.253962606E+000
   0.11448941460569066E-007  -0.260354877E+000
   0.11450482160536846E-007  -0.266733855E+000
   0.11452022860504625E-007  -0.273103148E+000
   0.11453563560472405E-007  -0.279452294E+000
   0.11455104260440184E-007  -0.285791188E+000
   0.11456644960407963E-007  -0.292113155E+000
   0.11458185660375743E-007  -0.298429728E+000
   0.11459726360343522E-007  -0.304727882E+000
   0.11461267060311302E-007  -0.311011374E+000
   0.11462807760279081E-007  -0.317266166E+000
   0.11464348460246861E-007  -0.323492199E+000
   0.11465889160214640E-007  -0.329700887E+000
   0.11467429860182420E-007  -0.335889906E+000
   0.11468970560150199E-007  -0.342070639E+000
   0.11470511260117978E-007  -0.348237902E+000
   0.11472051960085758E-007  -0.354380548E+000
   0.11473592660053537E-007  -0.360501617E+000
   0.11475133360021317E-007  -0.366601110E+000
   0.11476674059989096E-007  -0.372678429E+000
   0.11478214759956876E-007  -0.378742963E+000
   0.11479755459924655E-007  -0.384787261E+000
   0.11481296159892435E-007  -0.390812665E+000
   0.11482836859860214E-007  -0.396810472E+000
   0.11484377559827993E-007  -0.402777433E+000
   0.11485918259795773E-007  -0.408725411E+000
   0.11487458959763552E-007  -0.414652705E+000
   0.11488999659731332E-007  -0.420560569E+000
   0.11490540359699111E-007  -0.426439077E+000
   0.11492081059666891E-007  -0.432284057E+000
   0.11493621759634670E-007  -0.438104153E+000
   0.11495162459602450E-007  -0.443907559E+000
   0.11496703159570229E-007  -0.449700922E+000
   0.11498243859538008E-007  -0.455474466E+000
   0.11499784559505788E-007  -0.461223155E+000
   0.11501325259473567E-007  -0.466943294E+000
   0.11502865959441347E-007  -0.472628236E+000
   0.11504406659409126E-007  -0.478286892E+000
   0.11505947359376906E-007  -0.483922839E+000
