t              TwoCables.fdtd_Probe_Start_Ex_10_25_10.dat
   0.12256002598974407E-007   0.000000000E+000
   0.12257543265548759E-007   0.000000000E+000
   0.12259083932123112E-007   0.000000000E+000
   0.12260624598697464E-007   0.000000000E+000
   0.12262165265271817E-007   0.000000000E+000
   0.12263705931846169E-007   0.000000000E+000
   0.12265246598420522E-007   0.000000000E+000
   0.12266787264994874E-007   0.000000000E+000
   0.12268327931569227E-007   0.000000000E+000
   0.12269868598143580E-007   0.000000000E+000
   0.12271409264717932E-007   0.000000000E+000
   0.12272949931292285E-007   0.000000000E+000
   0.12274490597866637E-007   0.000000000E+000
   0.12276031264440990E-007   0.000000000E+000
   0.12277571931015342E-007   0.000000000E+000
   0.12279112597589695E-007   0.000000000E+000
   0.12280653264164047E-007   0.000000000E+000
   0.12282193930738400E-007   0.000000000E+000
   0.12283734597312752E-007   0.000000000E+000
   0.12285275263887105E-007   0.000000000E+000
   0.12286815930461457E-007   0.000000000E+000
   0.12288356597035810E-007   0.000000000E+000
   0.12289897263610162E-007   0.000000000E+000
   0.12291437930184515E-007   0.000000000E+000
   0.12292978596758868E-007   0.000000000E+000
   0.12294519263333220E-007   0.000000000E+000
   0.12296059929907573E-007   0.000000000E+000
   0.12297600596481925E-007   0.000000000E+000
   0.12299141263056278E-007   0.000000000E+000
   0.12300681929630630E-007   0.000000000E+000
   0.12302222596204983E-007   0.000000000E+000
   0.12303763262779335E-007   0.000000000E+000
   0.12305303929353688E-007   0.000000000E+000
   0.12306844595928040E-007   0.000000000E+000
   0.12308385262502393E-007   0.000000000E+000
   0.12309925929076745E-007   0.000000000E+000
   0.12311466595651098E-007   0.000000000E+000
   0.12313007262225450E-007   0.000000000E+000
   0.12314547928799803E-007   0.000000000E+000
   0.12316088595374156E-007   0.000000000E+000
   0.12317629261948508E-007   0.000000000E+000
   0.12319169928522861E-007   0.000000000E+000
   0.12320710595097213E-007   0.000000000E+000
   0.12322251261671566E-007   0.000000000E+000
   0.12323791928245918E-007   0.000000000E+000
   0.12325332594820271E-007   0.000000000E+000
   0.12326873261394623E-007   0.000000000E+000
   0.12328413927968976E-007   0.000000000E+000
   0.12329954594543328E-007   0.000000000E+000
   0.12331495261117681E-007   0.000000000E+000
   0.12333035927692033E-007   0.000000000E+000
   0.12334576594266386E-007   0.000000000E+000
   0.12336117260840739E-007   0.000000000E+000
   0.12337657927415091E-007   0.000000000E+000
   0.12339198593989444E-007   0.000000000E+000
   0.12340739260563796E-007   0.000000000E+000
   0.12342279927138149E-007   0.000000000E+000
   0.12343820593712501E-007   0.000000000E+000
   0.12345361260286854E-007   0.000000000E+000
   0.12346901926861206E-007   0.000000000E+000
   0.12348442593435559E-007   0.000000000E+000
   0.12349983260009911E-007   0.000000000E+000
   0.12351523926584264E-007   0.000000000E+000
   0.12353064593158616E-007   0.000000000E+000
   0.12354605259732969E-007   0.000000000E+000
   0.12356145926307321E-007   0.000000000E+000
   0.12357686592881674E-007   0.000000000E+000
   0.12359227259456027E-007   0.000000000E+000
   0.12360767926030379E-007   0.000000000E+000
   0.12362308592604732E-007   0.000000000E+000
   0.12363849259179084E-007   0.000000000E+000
   0.12365389925753437E-007   0.000000000E+000
   0.12366930592327789E-007   0.000000000E+000
   0.12368471258902142E-007   0.000000000E+000
   0.12370011925476494E-007   0.000000000E+000
   0.12371552592050847E-007   0.000000000E+000
   0.12373093258625199E-007   0.000000000E+000
   0.12374633925199552E-007   0.000000000E+000
   0.12376174591773904E-007   0.000000000E+000
   0.12377715258348257E-007   0.000000000E+000
   0.12379255924922609E-007   0.000000000E+000
   0.12380796591496962E-007   0.000000000E+000
   0.12382337258071315E-007   0.000000000E+000
   0.12383877924645667E-007   0.000000000E+000
   0.12385418591220020E-007   0.000000000E+000
   0.12386959257794372E-007   0.000000000E+000
   0.12388499924368725E-007   0.000000000E+000
   0.12390040590943077E-007   0.000000000E+000
   0.12391581257517430E-007   0.000000000E+000
   0.12393121924091782E-007   0.000000000E+000
   0.12394662590666135E-007   0.000000000E+000
   0.12396203257240487E-007   0.000000000E+000
   0.12397743923814840E-007   0.000000000E+000
   0.12399284590389192E-007   0.000000000E+000
   0.12400825256963545E-007   0.000000000E+000
   0.12402365923537897E-007   0.000000000E+000
   0.12403906590112250E-007   0.000000000E+000
   0.12405447256686603E-007   0.000000000E+000
   0.12406987923260955E-007   0.000000000E+000
   0.12408528589835308E-007   0.000000000E+000
   0.12410069256409660E-007   0.000000000E+000
   0.12411609922984013E-007   0.000000000E+000
   0.12413150589558365E-007   0.000000000E+000
   0.12414691256132718E-007   0.000000000E+000
   0.12416231922707070E-007   0.000000000E+000
   0.12417772589281423E-007   0.000000000E+000
   0.12419313255855775E-007   0.000000000E+000
   0.12420853922430128E-007   0.000000000E+000
   0.12422394589004480E-007   0.000000000E+000
   0.12423935255578833E-007   0.000000000E+000
   0.12425475922153185E-007   0.000000000E+000
   0.12427016588727538E-007   0.000000000E+000
   0.12428557255301891E-007   0.000000000E+000
   0.12430097921876243E-007   0.000000000E+000
   0.12431638588450596E-007   0.000000000E+000
   0.12433179255024948E-007   0.000000000E+000
   0.12434719921599301E-007   0.000000000E+000
   0.12436260588173653E-007   0.000000000E+000
   0.12437801254748006E-007   0.000000000E+000
   0.12439341921322358E-007   0.000000000E+000
   0.12440882587896711E-007   0.000000000E+000
   0.12442423254471063E-007   0.000000000E+000
   0.12443963921045416E-007   0.000000000E+000
   0.12445504587619768E-007   0.000000000E+000
   0.12447045254194121E-007   0.000000000E+000
   0.12448585920768473E-007   0.000000000E+000
   0.12450126587342826E-007   0.000000000E+000
   0.12451667253917179E-007   0.000000000E+000
   0.12453207920491531E-007   0.000000000E+000
   0.12454748587065884E-007   0.000000000E+000
   0.12456289253640236E-007   0.000000000E+000
   0.12457829920214589E-007   0.000000000E+000
   0.12459370586788941E-007   0.000000000E+000
   0.12460911253363294E-007   0.000000000E+000
   0.12462451919937646E-007   0.000000000E+000
   0.12463992586511999E-007   0.000000000E+000
   0.12465533253086351E-007   0.000000000E+000
   0.12467073919660704E-007   0.000000000E+000
   0.12468614586235056E-007   0.000000000E+000
   0.12470155252809409E-007   0.000000000E+000
   0.12471695919383761E-007   0.000000000E+000
   0.12473236585958114E-007   0.000000000E+000
   0.12474777252532467E-007   0.000000000E+000
   0.12476317919106819E-007   0.000000000E+000
   0.12477858585681172E-007   0.000000000E+000
   0.12479399252255524E-007   0.000000000E+000
   0.12480939918829877E-007   0.000000000E+000
   0.12482480585404229E-007   0.000000000E+000
   0.12484021251978582E-007   0.000000000E+000
   0.12485561918552934E-007   0.000000000E+000
   0.12487102585127287E-007   0.000000000E+000
   0.12488643251701639E-007   0.000000000E+000
   0.12490183918275992E-007   0.000000000E+000
   0.12491724584850344E-007   0.000000000E+000
   0.12493265251424697E-007   0.000000000E+000
   0.12494805917999049E-007   0.000000000E+000
   0.12496346584573402E-007   0.000000000E+000
   0.12497887251147755E-007   0.000000000E+000
   0.12499427917722107E-007   0.000000000E+000
   0.12500968584296460E-007   0.000000000E+000
   0.12502509250870812E-007   0.000000000E+000
   0.12504049917445165E-007   0.000000000E+000
   0.12505590584019517E-007   0.000000000E+000
   0.12507131250593870E-007   0.000000000E+000
   0.12508671917168222E-007   0.000000000E+000
   0.12510212583742575E-007   0.000000000E+000
   0.12511753250316927E-007   0.000000000E+000
   0.12513293916891280E-007   0.000000000E+000
   0.12514834583465632E-007   0.000000000E+000
   0.12516375250039985E-007   0.000000000E+000
   0.12517915916614338E-007   0.000000000E+000
   0.12519456583188690E-007   0.000000000E+000
   0.12520997249763043E-007   0.000000000E+000
   0.12522537916337395E-007   0.000000000E+000
   0.12524078582911748E-007   0.000000000E+000
   0.12525619249486100E-007   0.000000000E+000
   0.12527159916060453E-007   0.000000000E+000
   0.12528700582634805E-007   0.000000000E+000
   0.12530241249209158E-007   0.000000000E+000
   0.12531781915783510E-007   0.000000000E+000
   0.12533322582357863E-007   0.000000000E+000
   0.12534863248932215E-007   0.000000000E+000
   0.12536403915506568E-007   0.000000000E+000
   0.12537944582080920E-007   0.000000000E+000
   0.12539485248655273E-007   0.000000000E+000
   0.12541025915229626E-007   0.000000000E+000
   0.12542566581803978E-007   0.000000000E+000
   0.12544107248378331E-007   0.000000000E+000
   0.12545647914952683E-007   0.000000000E+000
   0.12547188581527036E-007   0.000000000E+000
   0.12548729248101388E-007   0.000000000E+000
   0.12550269914675741E-007   0.000000000E+000
   0.12551810581250093E-007   0.000000000E+000
   0.12553351247824446E-007   0.000000000E+000
   0.12554891914398798E-007   0.000000000E+000
   0.12556432580973151E-007   0.000000000E+000
   0.12557973247547503E-007   0.000000000E+000
   0.12559513914121856E-007   0.000000000E+000
   0.12561054580696208E-007   0.000000000E+000
   0.12562595247270561E-007   0.000000000E+000
   0.12564135913844914E-007   0.000000000E+000
   0.12565676580419266E-007   0.000000000E+000
   0.12567217246993619E-007   0.000000000E+000
   0.12568757913567971E-007   0.000000000E+000
   0.12570298580142324E-007   0.000000000E+000
   0.12571839246716676E-007   0.000000000E+000
   0.12573379913291029E-007   0.000000000E+000
   0.12574920579865381E-007   0.000000000E+000
   0.12576461246439734E-007   0.000000000E+000
   0.12578001913014086E-007   0.000000000E+000
   0.12579542579588439E-007   0.000000000E+000
   0.12581083246162791E-007   0.000000000E+000
   0.12582623912737144E-007   0.000000000E+000
   0.12584164579311496E-007   0.000000000E+000
   0.12585705245885849E-007   0.000000000E+000
   0.12587245912460202E-007   0.000000000E+000
   0.12588786579034554E-007   0.000000000E+000
   0.12590327245608907E-007   0.000000000E+000
   0.12591867912183259E-007   0.000000000E+000
   0.12593408578757612E-007   0.000000000E+000
   0.12594949245331964E-007   0.000000000E+000
   0.12596489911906317E-007   0.000000000E+000
   0.12598030578480669E-007   0.000000000E+000
   0.12599571245055022E-007   0.000000000E+000
   0.12601111911629374E-007   0.000000000E+000
   0.12602652578203727E-007   0.000000000E+000
   0.12604193244778079E-007   0.000000000E+000
   0.12605733911352432E-007   0.000000000E+000
   0.12607274577926784E-007   0.000000000E+000
   0.12608815244501137E-007   0.000000000E+000
   0.12610355911075490E-007   0.000000000E+000
   0.12611896577649842E-007   0.000000000E+000
   0.12613437244224195E-007   0.000000000E+000
   0.12614977910798547E-007   0.000000000E+000
   0.12616518577372900E-007   0.000000000E+000
   0.12618059243947252E-007   0.000000000E+000
   0.12619599910521605E-007   0.000000000E+000
   0.12621140577095957E-007   0.000000000E+000
   0.12622681243670310E-007   0.000000000E+000
   0.12624221910244662E-007   0.000000000E+000
   0.12625762576819015E-007   0.000000000E+000
   0.12627303243393367E-007   0.000000000E+000
   0.12628843909967720E-007   0.000000000E+000
   0.12630384576542072E-007   0.000000000E+000
   0.12631925243116425E-007   0.000000000E+000
   0.12633465909690778E-007   0.000000000E+000
   0.12635006576265130E-007   0.000000000E+000
   0.12636547242839483E-007   0.000000000E+000
   0.12638087909413835E-007   0.000000000E+000
   0.12639628575988188E-007   0.000000000E+000
   0.12641169242562540E-007   0.000000000E+000
   0.12642709909136893E-007   0.000000000E+000
   0.12644250575711245E-007   0.000000000E+000
   0.12645791242285598E-007   0.000000000E+000
   0.12647331908859950E-007   0.000000000E+000
   0.12648872575434303E-007   0.000000000E+000
   0.12650413242008655E-007   0.000000000E+000
   0.12651953908583008E-007   0.000000000E+000
   0.12653494575157360E-007   0.000000000E+000
   0.12655035241731713E-007   0.000000000E+000
   0.12656575908306066E-007   0.000000000E+000
   0.12658116574880418E-007   0.000000000E+000
   0.12659657241454771E-007   0.000000000E+000
   0.12661197908029123E-007   0.000000000E+000
   0.12662738574603476E-007   0.000000000E+000
   0.12664279241177828E-007   0.000000000E+000
   0.12665819907752181E-007   0.000000000E+000
   0.12667360574326533E-007   0.000000000E+000
   0.12668901240900886E-007   0.000000000E+000
   0.12670441907475238E-007   0.000000000E+000
   0.12671982574049591E-007   0.000000000E+000
   0.12673523240623943E-007   0.000000000E+000
   0.12675063907198296E-007   0.000000000E+000
   0.12676604573772648E-007   0.000000000E+000
   0.12678145240347001E-007   0.000000000E+000
   0.12679685906921354E-007   0.000000000E+000
   0.12681226573495706E-007   0.000000000E+000
   0.12682767240070059E-007   0.000000000E+000
   0.12684307906644411E-007   0.000000000E+000
   0.12685848573218764E-007   0.000000000E+000
   0.12687389239793116E-007   0.000000000E+000
   0.12688929906367469E-007   0.000000000E+000
   0.12690470572941821E-007   0.000000000E+000
   0.12692011239516174E-007   0.000000000E+000
   0.12693551906090526E-007   0.000000000E+000
   0.12695092572664879E-007   0.000000000E+000
   0.12696633239239231E-007   0.000000000E+000
   0.12698173905813584E-007   0.000000000E+000
   0.12699714572387936E-007   0.000000000E+000
   0.12701255238962289E-007   0.000000000E+000
   0.12702795905536642E-007   0.000000000E+000
   0.12704336572110994E-007   0.000000000E+000
   0.12705877238685347E-007   0.000000000E+000
   0.12707417905259699E-007   0.000000000E+000
   0.12708958571834052E-007   0.000000000E+000
   0.12710499238408404E-007   0.000000000E+000
   0.12712039904982757E-007   0.000000000E+000
   0.12713580571557109E-007   0.000000000E+000
   0.12715121238131462E-007   0.000000000E+000
   0.12716661904705814E-007   0.000000000E+000
   0.12718202571280167E-007   0.000000000E+000
   0.12719743237854519E-007   0.000000000E+000
   0.12721283904428872E-007   0.000000000E+000
   0.12722824571003225E-007   0.000000000E+000
   0.12724365237577577E-007   0.000000000E+000
   0.12725905904151930E-007   0.000000000E+000
   0.12727446570726282E-007   0.000000000E+000
   0.12728987237300635E-007   0.000000000E+000
   0.12730527903874987E-007   0.000000000E+000
   0.12732068570449340E-007   0.000000000E+000
   0.12733609237023692E-007   0.000000000E+000
   0.12735149903598045E-007   0.000000000E+000
   0.12736690570172397E-007   0.000000000E+000
   0.12738231236746750E-007   0.000000000E+000
   0.12739771903321102E-007   0.000000000E+000
   0.12741312569895455E-007   0.000000000E+000
   0.12742853236469807E-007   0.000000000E+000
   0.12744393903044160E-007   0.000000000E+000
   0.12745934569618513E-007   0.000000000E+000
   0.12747475236192865E-007   0.000000000E+000
   0.12749015902767218E-007   0.000000000E+000
   0.12750556569341570E-007   0.000000000E+000
   0.12752097235915923E-007   0.000000000E+000
   0.12753637902490275E-007   0.000000000E+000
   0.12755178569064628E-007   0.000000000E+000
   0.12756719235638980E-007   0.000000000E+000
   0.12758259902213333E-007   0.000000000E+000
   0.12759800568787685E-007   0.000000000E+000
   0.12761341235362038E-007   0.000000000E+000
   0.12762881901936390E-007   0.000000000E+000
   0.12764422568510743E-007   0.000000000E+000
   0.12765963235085095E-007   0.000000000E+000
   0.12767503901659448E-007   0.000000000E+000
   0.12769044568233801E-007   0.000000000E+000
   0.12770585234808153E-007   0.000000000E+000
   0.12772125901382506E-007   0.000000000E+000
   0.12773666567956858E-007   0.000000000E+000
   0.12775207234531211E-007   0.000000000E+000
   0.12776747901105563E-007   0.000000000E+000
   0.12778288567679916E-007   0.000000000E+000
   0.12779829234254268E-007   0.000000000E+000
   0.12781369900828621E-007   0.000000000E+000
   0.12782910567402973E-007   0.000000000E+000
   0.12784451233977326E-007   0.000000000E+000
   0.12785991900551678E-007   0.000000000E+000
   0.12787532567126031E-007   0.000000000E+000
   0.12789073233700383E-007   0.000000000E+000
   0.12790613900274736E-007   0.000000000E+000
   0.12792154566849089E-007   0.000000000E+000
   0.12793695233423441E-007   0.000000000E+000
   0.12795235899997794E-007   0.000000000E+000
   0.12796776566572146E-007   0.000000000E+000
   0.12798317233146499E-007   0.000000000E+000
   0.12799857899720851E-007   0.000000000E+000
   0.12801398566295204E-007   0.000000000E+000
   0.12802939232869556E-007   0.000000000E+000
   0.12804479899443909E-007   0.000000000E+000
   0.12806020566018261E-007   0.000000000E+000
   0.12807561232592614E-007   0.000000000E+000
   0.12809101899166966E-007   0.000000000E+000
   0.12810642565741319E-007   0.000000000E+000
   0.12812183232315671E-007   0.000000000E+000
   0.12813723898890024E-007   0.000000000E+000
   0.12815264565464377E-007   0.000000000E+000
   0.12816805232038729E-007   0.000000000E+000
   0.12818345898613082E-007   0.000000000E+000
   0.12819886565187434E-007   0.000000000E+000
   0.12821427231761787E-007   0.000000000E+000
   0.12822967898336139E-007   0.000000000E+000
   0.12824508564910492E-007   0.000000000E+000
   0.12826049231484844E-007   0.000000000E+000
   0.12827589898059197E-007   0.000000000E+000
   0.12829130564633549E-007   0.000000000E+000
   0.12830671231207902E-007   0.000000000E+000
   0.12832211897782254E-007   0.000000000E+000
   0.12833752564356607E-007   0.000000000E+000
   0.12835293230930959E-007   0.000000000E+000
   0.12836833897505312E-007   0.000000000E+000
   0.12838374564079665E-007   0.000000000E+000
   0.12839915230654017E-007   0.000000000E+000
   0.12841455897228370E-007   0.000000000E+000
   0.12842996563802722E-007   0.000000000E+000
   0.12844537230377075E-007   0.000000000E+000
   0.12846077896951427E-007   0.000000000E+000
   0.12847618563525780E-007   0.000000000E+000
   0.12849159230100132E-007   0.000000000E+000
   0.12850699896674485E-007   0.000000000E+000
   0.12852240563248837E-007   0.000000000E+000
   0.12853781229823190E-007   0.000000000E+000
   0.12855321896397542E-007   0.000000000E+000
   0.12856862562971895E-007   0.000000000E+000
   0.12858403229546247E-007   0.000000000E+000
   0.12859943896120600E-007   0.000000000E+000
   0.12861484562694953E-007   0.000000000E+000
   0.12863025229269305E-007   0.000000000E+000
   0.12864565895843658E-007   0.000000000E+000
   0.12866106562418010E-007   0.000000000E+000
   0.12867647228992363E-007   0.000000000E+000
   0.12869187895566715E-007   0.000000000E+000
   0.12870728562141068E-007   0.000000000E+000
   0.12872269228715420E-007   0.000000000E+000
   0.12873809895289773E-007   0.000000000E+000
   0.12875350561864125E-007   0.000000000E+000
   0.12876891228438478E-007   0.000000000E+000
   0.12878431895012830E-007   0.000000000E+000
   0.12879972561587183E-007   0.000000000E+000
   0.12881513228161535E-007   0.000000000E+000
   0.12883053894735888E-007   0.000000000E+000
   0.12884594561310241E-007   0.000000000E+000
   0.12886135227884593E-007   0.000000000E+000
   0.12887675894458946E-007   0.000000000E+000
   0.12889216561033298E-007   0.000000000E+000
   0.12890757227607651E-007   0.000000000E+000
   0.12892297894182003E-007   0.000000000E+000
   0.12893838560756356E-007   0.000000000E+000
   0.12895379227330708E-007   0.000000000E+000
   0.12896919893905061E-007   0.000000000E+000
   0.12898460560479413E-007   0.000000000E+000
   0.12900001227053766E-007   0.000000000E+000
   0.12901541893628118E-007   0.000000000E+000
   0.12903082560202471E-007   0.000000000E+000
   0.12904623226776823E-007   0.000000000E+000
   0.12906163893351176E-007   0.000000000E+000
   0.12907704559925529E-007   0.000000000E+000
   0.12909245226499881E-007   0.000000000E+000
   0.12910785893074234E-007   0.000000000E+000
   0.12912326559648586E-007   0.000000000E+000
   0.12913867226222939E-007   0.000000000E+000
   0.12915407892797291E-007   0.000000000E+000
   0.12916948559371644E-007   0.000000000E+000
   0.12918489225945996E-007   0.000000000E+000
   0.12920029892520349E-007   0.000000000E+000
   0.12921570559094701E-007   0.000000000E+000
   0.12923111225669054E-007   0.000000000E+000
   0.12924651892243406E-007   0.000000000E+000
   0.12926192558817759E-007   0.000000000E+000
   0.12927733225392112E-007   0.000000000E+000
   0.12929273891966464E-007   0.000000000E+000
   0.12930814558540817E-007   0.000000000E+000
   0.12932355225115169E-007   0.000000000E+000
   0.12933895891689522E-007   0.000000000E+000
   0.12935436558263874E-007   0.000000000E+000
   0.12936977224838227E-007   0.000000000E+000
   0.12938517891412579E-007   0.000000000E+000
   0.12940058557986932E-007   0.000000000E+000
   0.12941599224561284E-007   0.000000000E+000
   0.12943139891135637E-007   0.000000000E+000
   0.12944680557709989E-007   0.000000000E+000
   0.12946221224284342E-007   0.000000000E+000
   0.12947761890858694E-007   0.000000000E+000
   0.12949302557433047E-007   0.000000000E+000
   0.12950843224007400E-007   0.000000000E+000
   0.12952383890581752E-007   0.000000000E+000
   0.12953924557156105E-007   0.000000000E+000
   0.12955465223730457E-007   0.000000000E+000
   0.12957005890304810E-007   0.000000000E+000
   0.12958546556879162E-007   0.000000000E+000
   0.12960087223453515E-007   0.000000000E+000
   0.12961627890027867E-007   0.000000000E+000
   0.12963168556602220E-007   0.000000000E+000
   0.12964709223176572E-007   0.000000000E+000
   0.12966249889750925E-007   0.000000000E+000
   0.12967790556325277E-007   0.000000000E+000
   0.12969331222899630E-007   0.000000000E+000
   0.12970871889473982E-007   0.000000000E+000
   0.12972412556048335E-007   0.000000000E+000
   0.12973953222622688E-007   0.000000000E+000
   0.12975493889197040E-007   0.000000000E+000
   0.12977034555771393E-007   0.000000000E+000
   0.12978575222345745E-007   0.000000000E+000
   0.12980115888920098E-007   0.000000000E+000
   0.12981656555494450E-007   0.000000000E+000
   0.12983197222068803E-007   0.000000000E+000
   0.12984737888643155E-007   0.000000000E+000
   0.12986278555217508E-007   0.000000000E+000
   0.12987819221791860E-007   0.000000000E+000
   0.12989359888366213E-007   0.000000000E+000
   0.12990900554940565E-007   0.000000000E+000
   0.12992441221514918E-007   0.000000000E+000
   0.12993981888089270E-007   0.000000000E+000
   0.12995522554663623E-007   0.000000000E+000
   0.12997063221237976E-007   0.000000000E+000
   0.12998603887812328E-007   0.000000000E+000
   0.13000144554386681E-007   0.000000000E+000
   0.13001685220961033E-007   0.000000000E+000
   0.13003225887535386E-007   0.000000000E+000
   0.13004766554109738E-007   0.000000000E+000
   0.13006307220684091E-007   0.000000000E+000
   0.13007847887258443E-007   0.000000000E+000
   0.13009388553832796E-007   0.000000000E+000
   0.13010929220407148E-007   0.000000000E+000
   0.13012469886981501E-007   0.000000000E+000
   0.13014010553555853E-007   0.000000000E+000
   0.13015551220130206E-007   0.000000000E+000
   0.13017091886704558E-007   0.000000000E+000
   0.13018632553278911E-007   0.000000000E+000
   0.13020173219853264E-007   0.000000000E+000
   0.13021713886427616E-007   0.000000000E+000
   0.13023254553001969E-007   0.000000000E+000
   0.13024795219576321E-007   0.000000000E+000
   0.13026335886150674E-007   0.000000000E+000
   0.13027876552725026E-007   0.000000000E+000
   0.13029417219299379E-007   0.000000000E+000
   0.13030957885873731E-007   0.000000000E+000
   0.13032498552448084E-007   0.000000000E+000
   0.13034039219022436E-007   0.000000000E+000
   0.13035579885596789E-007   0.000000000E+000
   0.13037120552171141E-007   0.000000000E+000
   0.13038661218745494E-007   0.000000000E+000
   0.13040201885319846E-007   0.000000000E+000
   0.13041742551894199E-007   0.000000000E+000
   0.13043283218468552E-007   0.000000000E+000
   0.13044823885042904E-007   0.000000000E+000
   0.13046364551617257E-007   0.000000000E+000
   0.13047905218191609E-007   0.000000000E+000
   0.13049445884765962E-007   0.000000000E+000
   0.13050986551340314E-007   0.000000000E+000
   0.13052527217914667E-007   0.000000000E+000
   0.13054067884489019E-007   0.000000000E+000
   0.13055608551063372E-007   0.000000000E+000
   0.13057149217637724E-007   0.000000000E+000
   0.13058689884212077E-007   0.000000000E+000
   0.13060230550786429E-007   0.000000000E+000
   0.13061771217360782E-007   0.000000000E+000
   0.13063311883935134E-007   0.000000000E+000
   0.13064852550509487E-007   0.000000000E+000
   0.13066393217083840E-007   0.000000000E+000
   0.13067933883658192E-007   0.000000000E+000
   0.13069474550232545E-007   0.000000000E+000
   0.13071015216806897E-007   0.000000000E+000
   0.13072555883381250E-007   0.000000000E+000
   0.13074096549955602E-007   0.000000000E+000
   0.13075637216529955E-007   0.000000000E+000
   0.13077177883104307E-007   0.000000000E+000
   0.13078718549678660E-007   0.000000000E+000
   0.13080259216253012E-007   0.000000000E+000
   0.13081799882827365E-007   0.000000000E+000
   0.13083340549401717E-007   0.000000000E+000
   0.13084881215976070E-007   0.000000000E+000
   0.13086421882550422E-007   0.000000000E+000
   0.13087962549124775E-007   0.000000000E+000
   0.13089503215699128E-007   0.000000000E+000
   0.13091043882273480E-007   0.000000000E+000
   0.13092584548847833E-007   0.000000000E+000
   0.13094125215422185E-007   0.000000000E+000
   0.13095665881996538E-007   0.000000000E+000
   0.13097206548570890E-007   0.000000000E+000
   0.13098747215145243E-007   0.000000000E+000
   0.13100287881719595E-007   0.000000000E+000
   0.13101828548293948E-007   0.000000000E+000
   0.13103369214868300E-007   0.000000000E+000
   0.13104909881442653E-007   0.000000000E+000
   0.13106450548017005E-007   0.000000000E+000
   0.13107991214591358E-007   0.000000000E+000
   0.13109531881165710E-007   0.000000000E+000
   0.13111072547740063E-007   0.000000000E+000
   0.13112613214314416E-007   0.000000000E+000
   0.13114153880888768E-007   0.000000000E+000
   0.13115694547463121E-007   0.000000000E+000
   0.13117235214037473E-007   0.000000000E+000
   0.13118775880611826E-007   0.000000000E+000
   0.13120316547186178E-007   0.000000000E+000
   0.13121857213760531E-007   0.000000000E+000
   0.13123397880334883E-007   0.000000000E+000
   0.13124938546909236E-007   0.000000000E+000
   0.13126479213483588E-007   0.000000000E+000
   0.13128019880057941E-007   0.000000000E+000
   0.13129560546632293E-007   0.000000000E+000
   0.13131101213206646E-007   0.000000000E+000
   0.13132641879780999E-007   0.000000000E+000
   0.13134182546355351E-007   0.000000000E+000
   0.13135723212929704E-007   0.000000000E+000
   0.13137263879504056E-007   0.000000000E+000
   0.13138804546078409E-007   0.000000000E+000
   0.13140345212652761E-007   0.000000000E+000
   0.13141885879227114E-007   0.000000000E+000
   0.13143426545801466E-007   0.000000000E+000
   0.13144967212375819E-007   0.000000000E+000
   0.13146507878950171E-007   0.000000000E+000
   0.13148048545524524E-007   0.000000000E+000
   0.13149589212098876E-007   0.000000000E+000
   0.13151129878673229E-007   0.000000000E+000
   0.13152670545247581E-007   0.000000000E+000
   0.13154211211821934E-007   0.000000000E+000
   0.13155751878396287E-007   0.000000000E+000
   0.13157292544970639E-007   0.000000000E+000
   0.13158833211544992E-007   0.000000000E+000
   0.13160373878119344E-007   0.000000000E+000
   0.13161914544693697E-007   0.000000000E+000
   0.13163455211268049E-007   0.000000000E+000
   0.13164995877842402E-007   0.000000000E+000
   0.13166536544416754E-007   0.000000000E+000
   0.13168077210991107E-007   0.000000000E+000
   0.13169617877565459E-007   0.000000000E+000
   0.13171158544139812E-007   0.000000000E+000
   0.13172699210714164E-007   0.000000000E+000
   0.13174239877288517E-007   0.000000000E+000
   0.13175780543862869E-007   0.000000000E+000
   0.13177321210437222E-007   0.000000000E+000
   0.13178861877011575E-007   0.000000000E+000
   0.13180402543585927E-007   0.000000000E+000
   0.13181943210160280E-007   0.000000000E+000
   0.13183483876734632E-007   0.000000000E+000
   0.13185024543308985E-007   0.000000000E+000
   0.13186565209883337E-007   0.000000000E+000
   0.13188105876457690E-007   0.000000000E+000
   0.13189646543032042E-007   0.000000000E+000
   0.13191187209606395E-007   0.000000000E+000
   0.13192727876180747E-007   0.000000000E+000
   0.13194268542755100E-007   0.000000000E+000
   0.13195809209329452E-007   0.000000000E+000
   0.13197349875903805E-007   0.000000000E+000
   0.13198890542478157E-007   0.000000000E+000
   0.13200431209052510E-007   0.000000000E+000
   0.13201971875626863E-007   0.000000000E+000
   0.13203512542201215E-007   0.000000000E+000
   0.13205053208775568E-007   0.000000000E+000
   0.13206593875349920E-007   0.000000000E+000
   0.13208134541924273E-007   0.000000000E+000
   0.13209675208498625E-007   0.000000000E+000
   0.13211215875072978E-007   0.000000000E+000
   0.13212756541647330E-007   0.000000000E+000
   0.13214297208221683E-007   0.000000000E+000
   0.13215837874796035E-007   0.000000000E+000
   0.13217378541370388E-007   0.000000000E+000
   0.13218919207944740E-007   0.000000000E+000
   0.13220459874519093E-007   0.000000000E+000
   0.13222000541093445E-007   0.000000000E+000
   0.13223541207667798E-007   0.000000000E+000
   0.13225081874242151E-007   0.000000000E+000
   0.13226622540816503E-007   0.000000000E+000
   0.13228163207390856E-007   0.000000000E+000
   0.13229703873965208E-007   0.000000000E+000
   0.13231244540539561E-007   0.000000000E+000
