t              TwoCables.fdtd_Bulk probe_Jx_30_23_25__30_26_34.dat
   0.98527762939495597E-008   0.455444278E-004
   0.98543169939173392E-008   0.450582520E-004
   0.98558576938851186E-008   0.445713413E-004
   0.98573983938528981E-008   0.440836811E-004
   0.98589390938206775E-008   0.435952934E-004
   0.98604797937884570E-008   0.431061853E-004
   0.98620204937562364E-008   0.426163715E-004
   0.98635611937240159E-008   0.421258737E-004
   0.98651018936917953E-008   0.416347029E-004
   0.98666425936595747E-008   0.411428664E-004
   0.98681832936273542E-008   0.406503896E-004
   0.98697239935951336E-008   0.401572543E-004
   0.98712646935629131E-008   0.396634896E-004
   0.98728053935306925E-008   0.391690846E-004
   0.98743460934984720E-008   0.386740721E-004
   0.98758867934662514E-008   0.381784521E-004
   0.98774274934340309E-008   0.376822609E-004
   0.98789681934018103E-008   0.371855058E-004
   0.98805088933695898E-008   0.366882050E-004
   0.98820495933373692E-008   0.361903549E-004
   0.98835902933051487E-008   0.356919736E-004
   0.98851309932729281E-008   0.351930794E-004
   0.98866716932407075E-008   0.346937013E-004
   0.98882123932084870E-008   0.341938576E-004
   0.98897530931762664E-008   0.336935664E-004
   0.98912937931440459E-008   0.331928313E-004
   0.98928344931118253E-008   0.326916743E-004
   0.98943751930796048E-008   0.321901280E-004
   0.98959158930473842E-008   0.316882142E-004
   0.98974565930151637E-008   0.311859658E-004
   0.98989972929829431E-008   0.306833863E-004
   0.99005379929507226E-008   0.301804866E-004
   0.99020786929185020E-008   0.296772705E-004
   0.99036193928862815E-008   0.291737560E-004
   0.99051600928540609E-008   0.286699797E-004
   0.99067007928218404E-008   0.281659850E-004
   0.99082414927896198E-008   0.276618048E-004
   0.99097821927573992E-008   0.271574518E-004
   0.99113228927251787E-008   0.266529205E-004
   0.99128635926929581E-008   0.261482146E-004
   0.99144042926607376E-008   0.256433668E-004
   0.99159449926285170E-008   0.251384336E-004
   0.99174856925962965E-008   0.246334548E-004
   0.99190263925640759E-008   0.241284579E-004
   0.99205670925318554E-008   0.236234537E-004
   0.99221077924996348E-008   0.231184440E-004
   0.99236484924674143E-008   0.226134380E-004
   0.99251891924351937E-008   0.221084720E-004
   0.99267298924029732E-008   0.216035969E-004
   0.99282705923707526E-008   0.210988637E-004
   0.99298112923385320E-008   0.205942961E-004
   0.99313519923063115E-008   0.200899067E-004
   0.99328926922740909E-008   0.195857101E-004
   0.99344333922418704E-008   0.190817409E-004
   0.99359740922096498E-008   0.185780336E-004
   0.99375147921774293E-008   0.180746374E-004
   0.99390554921452087E-008   0.175715941E-004
   0.99405961921129882E-008   0.170689273E-004
   0.99421368920807676E-008   0.165666552E-004
   0.99436775920485471E-008   0.160647978E-004
   0.99452182920163265E-008   0.155633861E-004
   0.99467589919841060E-008   0.150624664E-004
   0.99482996919518854E-008   0.145620879E-004
   0.99498403919196649E-008   0.140622751E-004
   0.99513810918874443E-008   0.135630453E-004
   0.99529217918552237E-008   0.130644203E-004
   0.99544624918230032E-008   0.125664401E-004
   0.99560031917907826E-008   0.120691520E-004
   0.99575438917585621E-008   0.115726125E-004
   0.99590845917263415E-008   0.110768560E-004
   0.99606252916941210E-008   0.105818981E-004
   0.99621659916619004E-008   0.100877605E-004
   0.99637066916296799E-008   0.959447061E-005
   0.99652473915974593E-008   0.910208018E-005
   0.99667880915652388E-008   0.861064382E-005
   0.99683287915330182E-008   0.812020699E-005
   0.99698694915007977E-008   0.763079788E-005
   0.99714101914685771E-008   0.714243424E-005
   0.99729508914363565E-008   0.665515063E-005
   0.99744915914041360E-008   0.616899842E-005
   0.99760322913719154E-008   0.568404585E-005
   0.99775729913396949E-008   0.520034109E-005
   0.99791136913074743E-008   0.471790599E-005
   0.99806543912752538E-008   0.423675738E-005
   0.99821950912430332E-008   0.375691889E-005
   0.99837357912108127E-008   0.327843372E-005
   0.99852764911785921E-008   0.280137010E-005
   0.99868171911463716E-008   0.232580123E-005
   0.99883578911141510E-008   0.185176759E-005
   0.99898985910819305E-008   0.137928942E-005
   0.99914392910497099E-008   0.908378865E-006
   0.99929799910174893E-008   0.439070732E-006
   0.99945206909852688E-008  -0.285692749E-007
   0.99960613909530482E-008  -0.494473966E-006
   0.99976020909208277E-008  -0.958583428E-006
   0.99991427908886071E-008  -0.142087390E-005
   0.10000683490856387E-007  -0.188133697E-005
   0.10002224190824166E-007  -0.233996184E-005
   0.10003764890791945E-007  -0.279669348E-005
   0.10005305590759725E-007  -0.325145947E-005
   0.10006846290727504E-007  -0.370417774E-005
   0.10008386990695284E-007  -0.415479644E-005
   0.10009927690663063E-007  -0.460330102E-005
   0.10011468390630843E-007  -0.504969375E-005
   0.10013009090598622E-007  -0.549394690E-005
   0.10014549790566402E-007  -0.593599543E-005
   0.10016090490534181E-007  -0.637575204E-005
   0.10017631190501960E-007  -0.681314168E-005
   0.10019171890469740E-007  -0.724812980E-005
   0.10020712590437519E-007  -0.768071641E-005
   0.10022253290405299E-007  -0.811089194E-005
   0.10023793990373078E-007  -0.853860638E-005
   0.10025334690340858E-007  -0.896377423E-005
   0.10026875390308637E-007  -0.938630819E-005
   0.10028416090276417E-007  -0.980615550E-005
   0.10029956790244196E-007  -0.102233025E-004
   0.10031497490211976E-007  -0.106377493E-004
   0.10033038190179755E-007  -0.110494884E-004
   0.10034578890147534E-007  -0.114584400E-004
   0.10036119590115314E-007  -0.118645194E-004
   0.10037660290083093E-007  -0.122676447E-004
   0.10039200990050873E-007  -0.126677787E-004
   0.10040741690018652E-007  -0.130649269E-004
   0.10042282389986432E-007  -0.134590809E-004
   0.10043823089954211E-007  -0.138502037E-004
   0.10045363789921991E-007  -0.142382160E-004
   0.10046904489889770E-007  -0.146230213E-004
   0.10048445189857549E-007  -0.150045635E-004
   0.10049985889825329E-007  -0.153828150E-004
   0.10051526589793108E-007  -0.157577906E-004
   0.10053067289760888E-007  -0.161294702E-004
   0.10054607989728667E-007  -0.164978046E-004
   0.10056148689696447E-007  -0.168627139E-004
   0.10057689389664226E-007  -0.172241107E-004
   0.10059230089632006E-007  -0.175819423E-004
   0.10060770789599785E-007  -0.179362050E-004
   0.10062311489567564E-007  -0.182868789E-004
   0.10063852189535344E-007  -0.186339421E-004
   0.10065392889503123E-007  -0.189773455E-004
   0.10066933589470903E-007  -0.193170144E-004
   0.10068474289438682E-007  -0.196528690E-004
   0.10070014989406462E-007  -0.199848891E-004
   0.10071555689374241E-007  -0.203130567E-004
   0.10073096389342021E-007  -0.206373570E-004
   0.10074637089309800E-007  -0.209577393E-004
   0.10076177789277579E-007  -0.212741415E-004
   0.10077718489245359E-007  -0.215864893E-004
   0.10079259189213138E-007  -0.218947316E-004
   0.10080799889180918E-007  -0.221988685E-004
   0.10082340589148697E-007  -0.224988835E-004
   0.10083881289116477E-007  -0.227947567E-004
   0.10085421989084256E-007  -0.230864371E-004
   0.10086962689052036E-007  -0.233738392E-004
   0.10088503389019815E-007  -0.236569213E-004
   0.10090044088987594E-007  -0.239356468E-004
   0.10091584788955374E-007  -0.242100123E-004
   0.10093125488923153E-007  -0.244800067E-004
   0.10094666188890933E-007  -0.247455791E-004
   0.10096206888858712E-007  -0.250066641E-004
   0.10097747588826492E-007  -0.252631944E-004
   0.10099288288794271E-007  -0.255151335E-004
   0.10100828988762051E-007  -0.257624797E-004
   0.10102369688729830E-007  -0.260052311E-004
   0.10103910388697609E-007  -0.262433623E-004
   0.10105451088665389E-007  -0.264768059E-004
   0.10106991788633168E-007  -0.267054984E-004
   0.10108532488600948E-007  -0.269293869E-004
   0.10110073188568727E-007  -0.271484587E-004
   0.10111613888536507E-007  -0.273627120E-004
   0.10113154588504286E-007  -0.275721468E-004
   0.10114695288472066E-007  -0.277767122E-004
   0.10116235988439845E-007  -0.279763481E-004
   0.10117776688407625E-007  -0.281709927E-004
   0.10119317388375404E-007  -0.283606278E-004
   0.10120858088343183E-007  -0.285452370E-004
   0.10122398788310963E-007  -0.287248258E-004
   0.10123939488278742E-007  -0.288993906E-004
   0.10125480188246522E-007  -0.290688677E-004
   0.10127020888214301E-007  -0.292332206E-004
   0.10128561588182081E-007  -0.293923913E-004
   0.10130102288149860E-007  -0.295463688E-004
   0.10131642988117640E-007  -0.296951439E-004
   0.10133183688085419E-007  -0.298387222E-004
   0.10134724388053198E-007  -0.299770709E-004
   0.10136265088020978E-007  -0.301101445E-004
   0.10137805787988757E-007  -0.302379085E-004
   0.10139346487956537E-007  -0.303603429E-004
   0.10140887187924316E-007  -0.304774239E-004
   0.10142427887892096E-007  -0.305891626E-004
   0.10143968587859875E-007  -0.306955335E-004
   0.10145509287827655E-007  -0.307965056E-004
   0.10147049987795434E-007  -0.308920353E-004
   0.10148590687763213E-007  -0.309820789E-004
   0.10150131387730993E-007  -0.310666401E-004
   0.10151672087698772E-007  -0.311457043E-004
   0.10153212787666552E-007  -0.312192751E-004
   0.10154753487634331E-007  -0.312873417E-004
   0.10156294187602111E-007  -0.313498749E-004
   0.10157834887569890E-007  -0.314068202E-004
   0.10159375587537670E-007  -0.314581703E-004
   0.10160916287505449E-007  -0.315039324E-004
   0.10162456987473228E-007  -0.315440957E-004
   0.10163997687441008E-007  -0.315786601E-004
   0.10165538387408787E-007  -0.316076112E-004
   0.10167079087376567E-007  -0.316309124E-004
   0.10168619787344346E-007  -0.316485639E-004
   0.10170160487312126E-007  -0.316605328E-004
   0.10171701187279905E-007  -0.316668484E-004
   0.10173241887247685E-007  -0.316675105E-004
   0.10174782587215464E-007  -0.316625010E-004
   0.10176323287183243E-007  -0.316518017E-004
   0.10177863987151023E-007  -0.316353944E-004
   0.10179404687118802E-007  -0.316132719E-004
   0.10180945387086582E-007  -0.315854450E-004
   0.10182486087054361E-007  -0.315519173E-004
   0.10184026787022141E-007  -0.315126817E-004
   0.10185567486989920E-007  -0.314677345E-004
   0.10187108186957700E-007  -0.314170466E-004
   0.10188648886925479E-007  -0.313606106E-004
   0.10190189586893258E-007  -0.312984193E-004
   0.10191730286861038E-007  -0.312304946E-004
   0.10193270986828817E-007  -0.311568474E-004
   0.10194811686796597E-007  -0.310774813E-004
   0.10196352386764376E-007  -0.309923780E-004
   0.10197893086732156E-007  -0.309015377E-004
   0.10199433786699935E-007  -0.308049312E-004
   0.10200974486667715E-007  -0.307025803E-004
   0.10202515186635494E-007  -0.305944995E-004
   0.10204055886603274E-007  -0.304807054E-004
   0.10205596586571053E-007  -0.303612032E-004
   0.10207137286538832E-007  -0.302359967E-004
   0.10208677986506612E-007  -0.301050623E-004
   0.10210218686474391E-007  -0.299684161E-004
   0.10211759386442171E-007  -0.298260711E-004
   0.10213300086409950E-007  -0.296780545E-004
   0.10214840786377730E-007  -0.295243844E-004
   0.10216381486345509E-007  -0.293650628E-004
   0.10217922186313289E-007  -0.292000932E-004
   0.10219462886281068E-007  -0.290294865E-004
   0.10221003586248847E-007  -0.288532428E-004
   0.10222544286216627E-007  -0.286713985E-004
   0.10224084986184406E-007  -0.284839643E-004
   0.10225625686152186E-007  -0.282909605E-004
   0.10227166386119965E-007  -0.280923832E-004
   0.10228707086087745E-007  -0.278882326E-004
   0.10230247786055524E-007  -0.276785413E-004
   0.10231788486023304E-007  -0.274633185E-004
   0.10233329185991083E-007  -0.272425896E-004
   0.10234869885958862E-007  -0.270163710E-004
   0.10236410585926642E-007  -0.267846681E-004
   0.10237951285894421E-007  -0.265475046E-004
   0.10239491985862201E-007  -0.263048896E-004
   0.10241032685829980E-007  -0.260568413E-004
   0.10242573385797760E-007  -0.258033979E-004
   0.10244114085765539E-007  -0.255445811E-004
   0.10245654785733319E-007  -0.252804130E-004
   0.10247195485701098E-007  -0.250109060E-004
   0.10248736185668877E-007  -0.247360840E-004
   0.10250276885636657E-007  -0.244559687E-004
   0.10251817585604436E-007  -0.241705948E-004
   0.10253358285572216E-007  -0.238799930E-004
   0.10254898985539995E-007  -0.235841890E-004
   0.10256439685507775E-007  -0.232832153E-004
   0.10257980385475554E-007  -0.229770958E-004
   0.10259521085443334E-007  -0.226658576E-004
   0.10261061785411113E-007  -0.223495317E-004
   0.10262602485378892E-007  -0.220281363E-004
   0.10264143185346672E-007  -0.217017041E-004
   0.10265683885314451E-007  -0.213702697E-004
   0.10267224585282231E-007  -0.210338676E-004
   0.10268765285250010E-007  -0.206925415E-004
   0.10270305985217790E-007  -0.203463023E-004
   0.10271846685185569E-007  -0.199951919E-004
   0.10273387385153349E-007  -0.196392284E-004
   0.10274928085121128E-007  -0.192784446E-004
   0.10276468785088907E-007  -0.189128859E-004
   0.10278009485056687E-007  -0.185425761E-004
   0.10279550185024466E-007  -0.181675441E-004
   0.10281090884992246E-007  -0.177878283E-004
   0.10282631584960025E-007  -0.174034521E-004
   0.10284172284927805E-007  -0.170144613E-004
   0.10285712984895584E-007  -0.166208974E-004
   0.10287253684863364E-007  -0.162228007E-004
   0.10288794384831143E-007  -0.158202056E-004
   0.10290335084798923E-007  -0.154131521E-004
   0.10291875784766702E-007  -0.150016576E-004
   0.10293416484734481E-007  -0.145857575E-004
   0.10294957184702261E-007  -0.141655119E-004
   0.10296497884670040E-007  -0.137409688E-004
   0.10298038584637820E-007  -0.133121830E-004
   0.10299579284605599E-007  -0.128791880E-004
   0.10301119984573379E-007  -0.124420230E-004
   0.10302660684541158E-007  -0.120007126E-004
   0.10304201384508938E-007  -0.115552994E-004
   0.10305742084476717E-007  -0.111058334E-004
   0.10307282784444496E-007  -0.106523667E-004
   0.10308823484412276E-007  -0.101949554E-004
   0.10310364184380055E-007  -0.973363876E-005
   0.10311904884347835E-007  -0.926845587E-005
   0.10313445584315614E-007  -0.879944128E-005
   0.10314986284283394E-007  -0.832663591E-005
   0.10316526984251173E-007  -0.785008706E-005
   0.10318067684218953E-007  -0.736984066E-005
   0.10319608384186732E-007  -0.688594355E-005
   0.10321149084154511E-007  -0.639844211E-005
   0.10322689784122291E-007  -0.590737818E-005
   0.10324230484090070E-007  -0.541280315E-005
   0.10325771184057850E-007  -0.491476885E-005
   0.10327311884025629E-007  -0.441331667E-005
   0.10328852583993409E-007  -0.390849345E-005
   0.10330393283961188E-007  -0.340033739E-005
   0.10331933983928968E-007  -0.288888623E-005
   0.10333474683896747E-007  -0.237418863E-005
   0.10335015383864526E-007  -0.185630245E-005
   0.10336556083832306E-007  -0.133528806E-005
   0.10338096783800085E-007  -0.811202653E-006
   0.10339637483767865E-007  -0.284102157E-006
   0.10341178183735644E-007   0.245979095E-006
   0.10342718883703424E-007   0.779000175E-006
   0.10344259583671203E-007   0.131490788E-005
   0.10345800283638983E-007   0.185364138E-005
   0.10347340983606762E-007   0.239514020E-005
   0.10348881683574541E-007   0.293936000E-005
   0.10350422383542321E-007   0.348624962E-005
   0.10351963083510100E-007   0.403576814E-005
   0.10353503783477880E-007   0.458786326E-005
   0.10355044483445659E-007   0.514247131E-005
   0.10356585183413439E-007   0.569953590E-005
   0.10358125883381218E-007   0.625901384E-005
   0.10359666583348998E-007   0.682086920E-005
   0.10361207283316777E-007   0.738505923E-005
   0.10362747983284556E-007   0.795152482E-005
   0.10364288683252336E-007   0.852019639E-005
   0.10365829383220115E-007   0.909101072E-005
   0.10367370083187895E-007   0.966389962E-005
   0.10368910783155674E-007   0.102388267E-004
   0.10370451483123454E-007   0.108157747E-004
   0.10371992183091233E-007   0.113947044E-004
   0.10373532883059013E-007   0.119755605E-004
   0.10375073583026792E-007   0.125582665E-004
   0.10376614282994572E-007   0.131427423E-004
   0.10378154982962351E-007   0.137289226E-004
   0.10379695682930130E-007   0.143167763E-004
   0.10381236382897910E-007   0.149062762E-004
   0.10382777082865689E-007   0.154973859E-004
   0.10384317782833469E-007   0.160900472E-004
   0.10385858482801248E-007   0.166841764E-004
   0.10387399182769028E-007   0.172796936E-004
   0.10388939882736807E-007   0.178765513E-004
   0.10390480582704587E-007   0.184747223E-004
   0.10392021282672366E-007   0.190741848E-004
   0.10393561982640145E-007   0.196748861E-004
   0.10395102682607925E-007   0.202767587E-004
   0.10396643382575704E-007   0.208797082E-004
   0.10398184082543484E-007   0.214836618E-004
   0.10399724782511263E-007   0.220885813E-004
   0.10401265482479043E-007   0.226944339E-004
   0.10402806182446822E-007   0.233012051E-004
   0.10404346882414602E-007   0.239088422E-004
   0.10405887582382381E-007   0.245172705E-004
   0.10407428282350160E-007   0.251264064E-004
   0.10408968982317940E-007   0.257361899E-004
   0.10410509682285719E-007   0.263465809E-004
   0.10412050382253499E-007   0.269575594E-004
   0.10413591082221278E-007   0.275690727E-004
   0.10415131782189058E-007   0.281810699E-004
   0.10416672482156837E-007   0.287934654E-004
   0.10418213182124617E-007   0.294062029E-004
   0.10419753882092396E-007   0.300192442E-004
   0.10421294582060175E-007   0.306325601E-004
   0.10422835282027955E-007   0.312461088E-004
   0.10424375981995734E-007   0.318598504E-004
   0.10425916681963514E-007   0.324736902E-004
   0.10427457381931293E-007   0.330875737E-004
   0.10428998081899073E-007   0.337014280E-004
   0.10430538781866852E-007   0.343152351E-004
   0.10432079481834632E-007   0.349289512E-004
   0.10433620181802411E-007   0.355425473E-004
   0.10435160881770190E-007   0.361559578E-004
   0.10436701581737970E-007   0.367691100E-004
   0.10438242281705749E-007   0.373819239E-004
   0.10439782981673529E-007   0.379943776E-004
   0.10441323681641308E-007   0.386064385E-004
   0.10442864381609088E-007   0.392180955E-004
   0.10444405081576867E-007   0.398292941E-004
   0.10445945781544647E-007   0.404399616E-004
   0.10447486481512426E-007   0.410500215E-004
   0.10449027181480205E-007   0.416594194E-004
   0.10450567881447985E-007   0.422681078E-004
   0.10452108581415764E-007   0.428760504E-004
   0.10453649281383544E-007   0.434832327E-004
   0.10455189981351323E-007   0.440895856E-004
   0.10456730681319103E-007   0.446950580E-004
   0.10458271381286882E-007   0.452995810E-004
   0.10459812081254662E-007   0.459031180E-004
   0.10461352781222441E-007   0.465056291E-004
   0.10462893481190221E-007   0.471070889E-004
   0.10464434181158000E-007   0.477074573E-004
   0.10465974881125779E-007   0.483066869E-004
   0.10467515581093559E-007   0.489046979E-004
   0.10469056281061338E-007   0.495014392E-004
   0.10470596981029118E-007   0.500968781E-004
   0.10472137680996897E-007   0.506909782E-004
   0.10473678380964677E-007   0.512837287E-004
   0.10475219080932456E-007   0.518750639E-004
   0.10476759780900236E-007   0.524649222E-004
   0.10478300480868015E-007   0.530532452E-004
   0.10479841180835794E-007   0.536399748E-004
   0.10481381880803574E-007   0.542251000E-004
   0.10482922580771353E-007   0.548085991E-004
   0.10484463280739133E-007   0.553904356E-004
   0.10486003980706912E-007   0.559705550E-004
   0.10487544680674692E-007   0.565488990E-004
   0.10489085380642471E-007   0.571254204E-004
   0.10490626080610251E-007   0.577000683E-004
   0.10492166780578030E-007   0.582728208E-004
   0.10493707480545809E-007   0.588436487E-004
   0.10495248180513589E-007   0.594125158E-004
   0.10496788880481368E-007   0.599793893E-004
   0.10498329580449148E-007   0.605442146E-004
   0.10499870280416927E-007   0.611069190E-004
   0.10501410980384707E-007   0.616675170E-004
   0.10502951680352486E-007   0.622259613E-004
   0.10504492380320266E-007   0.627822083E-004
   0.10506033080288045E-007   0.633362142E-004
   0.10507573780255824E-007   0.638879064E-004
   0.10509114480223604E-007   0.644372485E-004
   0.10510655180191383E-007   0.649842332E-004
   0.10512195880159163E-007   0.655288241E-004
   0.10513736580126942E-007   0.660710066E-004
   0.10515277280094722E-007   0.666107371E-004
   0.10516817980062501E-007   0.671479575E-004
   0.10518358680030281E-007   0.676826021E-004
   0.10519899379998060E-007   0.682146638E-004
   0.10521440079965839E-007   0.687441279E-004
   0.10522980779933619E-007   0.692709727E-004
   0.10524521479901398E-007   0.697951764E-004
   0.10526062179869178E-007   0.703166952E-004
   0.10527602879836957E-007   0.708354346E-004
   0.10529143579804737E-007   0.713513800E-004
   0.10530684279772516E-007   0.718645169E-004
   0.10532224979740296E-007   0.723748235E-004
   0.10533765679708075E-007   0.728823070E-004
   0.10535306379675854E-007   0.733868947E-004
   0.10536847079643634E-007   0.738885428E-004
   0.10538387779611413E-007   0.743871933E-004
   0.10539928479579193E-007   0.748828388E-004
   0.10541469179546972E-007   0.753754721E-004
   0.10543009879514752E-007   0.758650858E-004
   0.10544550579482531E-007   0.763516364E-004
   0.10546091279450311E-007   0.768350947E-004
   0.10547631979418090E-007   0.773153661E-004
   0.10549172679385869E-007   0.777924433E-004
   0.10550713379353649E-007   0.782663119E-004
   0.10552254079321428E-007   0.787369718E-004
   0.10553794779289208E-007   0.792044302E-004
   0.10555335479256987E-007   0.796686290E-004
   0.10556876179224767E-007   0.801295027E-004
   0.10558416879192546E-007   0.805870368E-004
   0.10559957579160326E-007   0.810411875E-004
   0.10561498279128105E-007   0.814919840E-004
   0.10563038979095885E-007   0.819394045E-004
   0.10564579679063664E-007   0.823834416E-004
   0.10566120379031443E-007   0.828240300E-004
   0.10567661078999223E-007   0.832611113E-004
   0.10569201778967002E-007   0.836946565E-004
   0.10570742478934782E-007   0.841246947E-004
   0.10572283178902561E-007   0.845512186E-004
   0.10573823878870341E-007   0.849742137E-004
   0.10575364578838120E-007   0.853936363E-004
   0.10576905278805900E-007   0.858094209E-004
   0.10578445978773679E-007   0.862215238E-004
   0.10579986678741458E-007   0.866299597E-004
   0.10581527378709238E-007   0.870347212E-004
   0.10583068078677017E-007   0.874358302E-004
   0.10584608778644797E-007   0.878332576E-004
   0.10586149478612576E-007   0.882269596E-004
   0.10587690178580356E-007   0.886168782E-004
   0.10589230878548135E-007   0.890029769E-004
   0.10590771578515915E-007   0.893852848E-004
   0.10592312278483694E-007   0.897637947E-004
   0.10593852978451473E-007   0.901385210E-004
   0.10595393678419253E-007   0.905094275E-004
   0.10596934378387032E-007   0.908764705E-004
   0.10598475078354812E-007   0.912395917E-004
   0.10600015778322591E-007   0.915988130E-004
   0.10601556478290371E-007   0.919541199E-004
   0.10603097178258150E-007   0.923055341E-004
   0.10604637878225930E-007   0.926530920E-004
   0.10606178578193709E-007   0.929966700E-004
   0.10607719278161488E-007   0.933362608E-004
   0.10609259978129268E-007   0.936718498E-004
   0.10610800678097047E-007   0.940034297E-004
   0.10612341378064827E-007   0.943310297E-004
   0.10613882078032606E-007   0.946546643E-004
   0.10615422778000386E-007   0.949742825E-004
   0.10616963477968165E-007   0.952898481E-004
   0.10618504177935945E-007   0.956012882E-004
   0.10620044877903724E-007   0.959086392E-004
   0.10621585577871503E-007   0.962119011E-004
   0.10623126277839283E-007   0.965111321E-004
   0.10624666977807062E-007   0.968063105E-004
   0.10626207677774842E-007   0.970974215E-004
   0.10627748377742621E-007   0.973843562E-004
   0.10629289077710401E-007   0.976671363E-004
   0.10630829777678180E-007   0.979457400E-004
   0.10632370477645960E-007   0.982201964E-004
   0.10633911177613739E-007   0.984905273E-004
   0.10635451877581518E-007   0.987567037E-004
   0.10636992577549298E-007   0.990186818E-004
   0.10638533277517077E-007   0.992764471E-004
   0.10640073977484857E-007   0.995300070E-004
   0.10641614677452636E-007   0.997793613E-004
   0.10643155377420416E-007   0.100024517E-003
   0.10644696077388195E-007   0.100265490E-003
   0.10646236777355975E-007   0.100502228E-003
   0.10647777477323754E-007   0.100734731E-003
   0.10649318177291534E-007   0.100962978E-003
   0.10650858877259313E-007   0.101186975E-003
   0.10652399577227092E-007   0.101406760E-003
   0.10653940277194872E-007   0.101622340E-003
   0.10655480977162651E-007   0.101833699E-003
   0.10657021677130431E-007   0.102040787E-003
   0.10658562377098210E-007   0.102243604E-003
   0.10660103077065990E-007   0.102442151E-003
   0.10661643777033769E-007   0.102636419E-003
   0.10663184477001549E-007   0.102826474E-003
   0.10664725176969328E-007   0.103012266E-003
   0.10666265876937107E-007   0.103193801E-003
   0.10667806576904887E-007   0.103371043E-003
   0.10669347276872666E-007   0.103544015E-003
   0.10670887976840446E-007   0.103712708E-003
   0.10672428676808225E-007   0.103877122E-003
   0.10673969376776005E-007   0.104037274E-003
   0.10675510076743784E-007   0.104193168E-003
   0.10677050776711564E-007   0.104344777E-003
   0.10678591476679343E-007   0.104492065E-003
   0.10680132176647122E-007   0.104635081E-003
   0.10681672876614902E-007   0.104773848E-003
   0.10683213576582681E-007   0.104908351E-003
   0.10684754276550461E-007   0.105038598E-003
   0.10686294976518240E-007   0.105164538E-003
   0.10687835676486020E-007   0.105286206E-003
   0.10689376376453799E-007   0.105403597E-003
   0.10690917076421579E-007   0.105516723E-003
   0.10692457776389358E-007   0.105625615E-003
   0.10693998476357137E-007   0.105730251E-003
   0.10695539176324917E-007   0.105830630E-003
   0.10697079876292696E-007   0.105926752E-003
   0.10698620576260476E-007   0.106018590E-003
   0.10700161276228255E-007   0.106106185E-003
   0.10701701976196035E-007   0.106189575E-003
   0.10703242676163814E-007   0.106268752E-003
   0.10704783376131594E-007   0.106343723E-003
   0.10706324076099373E-007   0.106414438E-003
   0.10707864776067152E-007   0.106480969E-003
   0.10709405476034932E-007   0.106543230E-003
   0.10710946176002711E-007   0.106601321E-003
   0.10712486875970491E-007   0.106655221E-003
   0.10714027575938270E-007   0.106704974E-003
   0.10715568275906050E-007   0.106750515E-003
   0.10717108975873829E-007   0.106791864E-003
   0.10718649675841609E-007   0.106829008E-003
   0.10720190375809388E-007   0.106861982E-003
   0.10721731075777167E-007   0.106890780E-003
   0.10723271775744947E-007   0.106915475E-003
   0.10724812475712726E-007   0.106936022E-003
   0.10726353175680506E-007   0.106952408E-003
   0.10727893875648285E-007   0.106964668E-003
   0.10729434575616065E-007   0.106972795E-003
   0.10730975275583844E-007   0.106976797E-003
   0.10732515975551624E-007   0.106976702E-003
   0.10734056675519403E-007   0.106972533E-003
   0.10735597375487183E-007   0.106964275E-003
   0.10737138075454962E-007   0.106951942E-003
   0.10738678775422741E-007   0.106935535E-003
   0.10740219475390521E-007   0.106915089E-003
   0.10741760175358300E-007   0.106890613E-003
   0.10743300875326080E-007   0.106862120E-003
   0.10744841575293859E-007   0.106829641E-003
   0.10746382275261639E-007   0.106793130E-003
   0.10747922975229418E-007   0.106752639E-003
   0.10749463675197198E-007   0.106708176E-003
   0.10751004375164977E-007   0.106659740E-003
   0.10752545075132756E-007   0.106607360E-003
   0.10754085775100536E-007   0.106551073E-003
   0.10755626475068315E-007   0.106490814E-003
   0.10757167175036095E-007   0.106426633E-003
   0.10758707875003874E-007   0.106358566E-003
   0.10760248574971654E-007   0.106286592E-003
   0.10761789274939433E-007   0.106210711E-003
   0.10763329974907213E-007   0.106131003E-003
   0.10764870674874992E-007   0.106047417E-003
   0.10766411374842771E-007   0.105959996E-003
   0.10767952074810551E-007   0.105868749E-003
   0.10769492774778330E-007   0.105773659E-003
   0.10771033474746110E-007   0.105674786E-003
   0.10772574174713889E-007   0.105572093E-003
   0.10774114874681669E-007   0.105465653E-003
   0.10775655574649448E-007   0.105355459E-003
   0.10777196274617228E-007   0.105241495E-003
   0.10778736974585007E-007   0.105123821E-003
   0.10780277674552786E-007   0.105002458E-003
   0.10781818374520566E-007   0.104877385E-003
   0.10783359074488345E-007   0.104748637E-003
   0.10784899774456125E-007   0.104616222E-003
   0.10786440474423904E-007   0.104480161E-003
   0.10787981174391684E-007   0.104340477E-003
   0.10789521874359463E-007   0.104197170E-003
   0.10791062574327243E-007   0.104050298E-003
   0.10792603274295022E-007   0.103899853E-003
   0.10794143974262801E-007   0.103745842E-003
   0.10795684674230581E-007   0.103588281E-003
   0.10797225374198360E-007   0.103427177E-003
   0.10798766074166140E-007   0.103262581E-003
   0.10800306774133919E-007   0.103094470E-003
   0.10801847474101699E-007   0.102922895E-003
   0.10803388174069478E-007   0.102747865E-003
   0.10804928874037258E-007   0.102569385E-003
   0.10806469574005037E-007   0.102387465E-003
   0.10808010273972816E-007   0.102202139E-003
   0.10809550973940596E-007   0.102013408E-003
   0.10811091673908375E-007   0.101821301E-003
   0.10812632373876155E-007   0.101625861E-003
